start time (s),stop time (s),num samples (#),period per sample (s),C_UV_HWP position (deg),C_QP position (deg),C_PCC position (deg),B_C_HWP position (deg),B_HWP position (deg),B_QWP position (deg),A_HWP position (deg),A_QWP position (deg),A rate (#/s),B rate (#/s),A' rate (#/s),B' rate (#/s),C4 rate (#/s),C5 rate (#/s),C6 rate (#/s),C7 rate (#/s),A rate SEM (#/s),B rate SEM (#/s),A' rate SEM (#/s),B' rate SEM (#/s),C4 rate SEM (#/s),C5 rate SEM (#/s),C6 rate SEM (#/s),C7 rate SEM (#/s)
1686089424.5685365,1686089439.8180735,5,3,64.88588169642857,359.5806361607143,4.002790178571429,0.002511160714285714,45.0012141418457,9.33837890642053e-05,45.001939392089845,359.9964208984375,25311.4,28300.533333333333,0.0,14352.866666666669,1498.6666666666665,0.0,15.533333333333331,0.0,23.346758042844183,74.9148108780159,0.0,18.913428504049175,5.6263270039658675,0.0,0.5436502143433364,0.0
1686089444.1681998,1686089459.4016204,5,3,65.0390625,359.5806361607143,4.002790178571429,0.002511160714285714,45.0012141418457,9.33837890642053e-05,45.001939392089845,359.9964208984375,25649.26666666667,28737.13333333334,0.0,14218.2,1516.0,0.0,13.533333333333335,0.0,22.566789758403825,49.81985324925973,0.0,28.442651853236903,10.491795736563788,0.0,1.0252370999486464,0.0
1686089463.7747066,1686089479.2999363,5,3,65.19475446428571,359.5806361607143,4.002790178571429,0.002511160714285714,45.0012141418457,9.33837890642053e-05,45.001939392089845,359.9964208984375,25829.466666666667,28997.666666666668,0.0,14091.266666666666,1563.7333333333331,0.0,11.799999999999999,0.0,43.536778832512915,76.49429898873372,0.0,53.8654084011457,6.550148429191833,0.0,0.7788880963698616,0.0
1686089483.6529744,1686089498.2992184,5,3,65.35295758928571,359.5806361607143,4.002790178571429,0.002511160714285714,45.0012141418457,9.33837890642053e-05,45.001939392089845,359.9964208984375,26002.333333333332,29264.73333333333,0.0,13826.6,1571.2666666666669,0.0,11.4,0.0,41.63825698134395,19.753874444158026,0.0,23.6939748553179,8.448142465128706,0.0,0.49888765156985887,0.0
1686089502.6422603,1686089517.3796003,5,3,65.51618303571428,359.5806361607143,4.002790178571429,0.002511160714285714,45.0012141418457,9.33837890642053e-05,45.001939392089845,359.9964208984375,26307.4,29454.13333333333,0.0,13744.0,1575.8666666666668,0.0,13.8,0.0,34.68931952184816,48.71032288494421,0.0,29.4492029697842,10.121813627562567,0.0,0.4163331998932264,0.0
1686089521.7467415,1686089537.99428,5,3,65.66434151785714,359.5806361607143,4.002790178571429,0.002511160714285714,45.0012141418457,9.33837890642053e-05,45.001939392089845,359.9964208984375,26549.733333333337,29698.733333333337,0.0,13652.0,1598.2,0.0,12.933333333333334,0.0,60.684466253271644,16.29021519535908,0.0,32.59515983155233,6.595116038066005,0.0,0.5416025603090638,0.0
1686089542.3433979,1686089558.5720012,5,3,65.82254464285714,359.5806361607143,4.002790178571429,0.002511160714285714,45.0012141418457,9.33837890642053e-05,45.001939392089845,359.9964208984375,26880.93333333333,30076.466666666667,0.0,13537.2,1616.0666666666668,0.0,13.0,0.0,16.990324043734518,14.921498286402372,0.0,28.49358602290065,12.331261087171912,0.0,0.4472135954999579,0.0
1686089562.951114,1686089580.5776582,5,3,65.98828125,359.5806361607143,4.002790178571429,0.002511160714285714,45.0012141418457,9.33837890642053e-05,45.001939392089845,359.9964208984375,27087.13333333333,30278.06666666667,0.0,13400.666666666668,1640.8666666666668,0.0,12.666666666666666,0.0,62.5901660717474,26.361883257629216,0.0,35.67943696616052,14.333565889586282,0.0,1.0697871023920809,0.0
1686089584.9347794,1686089602.9623106,5,3,66.13643973214286,359.5806361607143,4.002790178571429,0.002511160714285714,45.0012141418457,9.33837890642053e-05,45.001939392089845,359.9964208984375,27390.4,30706.2,0.0,13274.133333333335,1667.2666666666669,0.0,12.266666666666667,0.0,32.46663244351359,40.42669635003322,0.0,51.811152810524774,9.810651807545138,0.0,0.956846672960488,0.0
1686089607.318447,1686089622.893999,5,3,66.29464285714286,359.5806361607143,4.002790178571429,0.002511160714285714,45.0012141418457,9.33837890642053e-05,45.001939392089845,359.9964208984375,27690.13333333334,30992.13333333333,0.0,13183.333333333332,1668.8,0.0,14.666666666666668,0.0,14.24414109574725,29.788252718143877,0.0,32.7069479536756,4.824244327698731,0.0,0.21081851067789192,0.0
