start,stop,num_samp,samp_period,C_UV_HWP,C_QP,C_PCC,B_C_HWP,B_HWP,B_QWP,A_HWP,A_QWP,A,B,Ap,Bp,C4,C5,C6,C7,A_SEM,B_SEM,Ap_SEM,Bp_SEM,C4_SEM,C5_SEM,C6_SEM,C7_SEM,note
2024-05-29_15-44-20,2024-05-29_15-44-36,5,3,-122.08594464285716,-35.07840401785711,3.789341517857143,-0.0055101250000006985,45.00091558837891,0.00039013671874954525,45.00195678710938,-0.0024834399223436776,11658.933333333332,12563.066666666668,0.0,11221.733333333334,624.7333333333333,0.0,7.466666666666667,0.0,36.53558387228655,28.1404019555909,0.0,32.232730087426525,7.105084251592125,0.0,0.6018490028422597,0.0,
2024-05-29_15-44-36,2024-05-29_15-44-52,5,3,-119.70034196428571,-35.07840401785711,3.789341517857143,-0.0055101250000006985,45.00091558837891,0.00039013671874954525,45.00195678710938,-0.0024834399223436776,14219.266666666666,15315.333333333334,0.0,10286.6,787.6,0.0,7.4,0.0,29.98988718440487,47.473969475679766,0.0,27.909058664805677,3.790924835856164,0.0,0.6944222218666551,0.0,
2024-05-29_15-44-52,2024-05-29_15-45-08,5,3,-117.34738437499999,-35.07840401785711,3.789341517857143,-0.0055101250000006985,45.00091558837891,0.00039013671874954525,45.00195678710938,-0.0024834399223436776,17114.533333333333,18339.466666666667,0.0,9168.4,965.0666666666666,0.0,9.666666666666668,0.0,48.62744995256194,27.815383433552757,0.0,20.03147523274319,6.82186028717811,0.0,0.6236095644623235,0.0,
2024-05-29_15-45-09,2024-05-29_15-45-24,5,3,-114.96680401785716,-35.07840401785711,3.789341517857143,-0.0055101250000006985,45.00091558837891,0.00039013671874954525,45.00195678710938,-0.0024834399223436776,20039.2,21417.733333333334,0.0,8096.733333333333,1140.6666666666665,0.0,10.266666666666667,0.0,27.216947334744134,30.189291699762236,0.0,16.948090682368296,9.175450337116377,0.0,0.7102425250887503,0.0,
2024-05-29_15-45-25,2024-05-29_15-45-41,5,3,-112.61133526785716,-35.07840401785711,3.789341517857143,-0.0055101250000006985,45.00091558837891,0.00039013671874954525,45.00195678710938,-0.0024834399223436776,22923.26666666667,24442.066666666666,0.0,6996.133333333333,1317.9333333333334,0.0,10.0,0.0,23.554994752233743,32.72263912203774,0.0,18.735171914521246,7.215261603018962,0.0,0.5270462766947298,0.0,
2024-05-29_15-45-41,2024-05-29_15-45-57,5,3,-110.23577723214288,-35.07840401785711,3.789341517857143,-0.0055101250000006985,45.00091558837891,0.00039013671874954525,45.00195678710938,-0.0024834399223436776,25810.8,27413.06666666667,0.0,5863.9333333333325,1505.4666666666667,0.0,11.266666666666666,0.0,58.32634243823437,54.18408950564304,0.0,26.097764910684052,5.267932337370218,0.0,0.24494897427831783,0.0,
2024-05-29_15-45-57,2024-05-29_15-46-13,5,3,-107.87026383928571,-35.07840401785711,3.789341517857143,-0.0055101250000006985,45.00091558837891,0.00039013671874954525,45.00195678710938,-0.0024834399223436776,28311.466666666667,30226.466666666664,0.0,4860.533333333333,1677.1333333333337,0.0,11.799999999999999,0.0,23.843144833589875,33.11672957551469,0.0,12.482254069945284,7.33606009911164,0.0,0.5830951894845301,0.0,
2024-05-29_15-46-13,2024-05-29_15-46-29,5,3,-105.49721696428571,-35.07840401785711,3.789341517857143,-0.0055101250000006985,45.00091558837891,0.00039013671874954525,45.00195678710938,-0.0024834399223436776,30853.93333333333,32808.73333333333,0.0,3932.5333333333338,1819.0,0.0,13.2,0.0,81.21065885160094,17.427436861327617,0.0,30.264867787952145,8.97960652441593,0.0,1.1575836902790224,0.0,
2024-05-29_15-46-30,2024-05-29_15-46-45,5,3,-103.1317035714286,-35.07840401785711,3.789341517857143,-0.0055101250000006985,45.00091558837891,0.00039013671874954525,45.00195678710938,-0.0024834399223436776,32818.73333333334,35015.666666666664,0.0,3170.4000000000005,1955.5333333333335,0.0,14.333333333333332,0.0,23.633168781749212,40.899877750429,0.0,9.790812019439466,8.015679079847883,0.0,0.8432740427115679,0.0,
2024-05-29_15-46-46,2024-05-29_15-47-02,5,3,-100.77121249999999,-35.07840401785711,3.789341517857143,-0.0055101250000006985,45.00091558837891,0.00039013671874954525,45.00195678710938,-0.0024834399223436776,34558.33333333333,36743.73333333334,0.0,2511.9333333333334,2058.7333333333336,0.0,15.066666666666666,0.0,12.18560170401549,32.344568494743186,0.0,20.523265930266675,15.420549060696052,0.0,1.1175369742826804,0.0,
2024-05-29_15-47-02,2024-05-29_15-47-18,5,3,-98.39063214285716,-35.07840401785711,3.789341517857143,-0.0055101250000006985,45.00091558837891,0.00039013671874954525,45.00195678710938,-0.0024834399223436776,35833.73333333334,38142.86666666667,0.0,2024.2,2127.266666666667,0.0,14.8,0.0,30.918782497231785,65.27859952201499,0.0,3.001110905425978,7.464285334548515,0.0,0.48989794855663527,0.0,
2024-05-29_15-47-18,2024-05-29_15-47-34,5,3,-96.02009642857143,-35.07840401785711,3.789341517857143,-0.0055101250000006985,45.00091558837891,0.00039013671874954525,45.00195678710938,-0.0024834399223436776,36700.86666666667,38936.53333333333,0.0,1704.5333333333335,2193.5333333333333,0.0,15.26666666666667,0.0,67.15550775790635,59.74302376754028,0.0,3.6233808644536705,20.20192510078624,0.0,0.9854496999396324,0.0,
2024-05-29_15-47-34,2024-05-29_15-47-50,5,3,-93.6570941964286,-35.07840401785711,3.789341517857143,-0.0055101250000006985,45.00091558837891,0.00039013671874954525,45.00195678710938,-0.0024834399223436776,37069.8,39362.799999999996,0.0,1579.2,2201.733333333333,0.0,14.933333333333334,0.0,32.604975762059084,29.84079981054969,0.0,8.500065359225841,14.85537687917147,0.0,1.0821788720498617,0.0,
2024-05-29_15-47-50,2024-05-29_15-48-06,5,3,-91.29911428571427,-35.07840401785711,3.789341517857143,-0.0055101250000006985,45.00091558837891,0.00039013671874954525,45.00195678710938,-0.0024834399223436776,36903.066666666666,39196.4,0.0,1653.2666666666664,2195.6,0.0,15.4,0.0,27.535915940216942,71.40435716552754,0.0,11.067168663313216,12.404927336434602,0.0,1.1803954139750517,0.0,
