,Chi Theory,Chi Actual
0,0.001,0.090+/-0.005
1,0.31495926535897933,0.2497+/-0.0022
2,0.6289185307179587,0.5955+/-0.0035
3,0.942877796076938,0.907+/-0.006
4,1.2568370614359172,1.238+/-0.007
5,1.5707963267948966,1.564+/-0.005
