,Chi Theory,Chi Actual
0,0.001,0.148+/-0.005
1,0.31495926535897933,0.3036+/-0.0025
2,0.6289185307179587,0.651+/-0.005
3,0.942877796076938,0.955+/-0.005
4,1.2568370614359172,1.2668+/-0.0029
5,1.5707963267948966,1.565+/-0.004
