,QP,DR,AR,DL,AL,RR,LL,RL,LR,gamma
0,-24.638519287109375,367.6+/-1.6,882+/-5,860+/-8,312.0+/-3.5,420+/-4,323.6+/-1.4,778+/-4,765+/-5,-0.926+/-0.007
