,state,setup,UV_HWP,QP,PCC,B_HWP,B_QWP,fidelity,n,pred_rho,targ_rho
0,PhiP,C0,28.94069719483748,-38.56999665032338,51.27978279691683,0.55709529393374,,0.9693419071838233,8,"[[0.5 0.  0.  0.5]
 [0.  0.  0.  0. ]
 [0.  0.  0.  0. ]
 [0.5 0.  0.  0.5]]","[[ 5.04650762e-01+0.00000000e+00j  9.62033697e-03+9.11785225e-19j
  -9.32612838e-03+1.54530168e-04j  4.79523381e-01-7.94550809e-03j]
 [ 9.62033697e-03-9.11785225e-19j  1.01871035e-02+0.00000000e+00j
  -1.81381501e-04+3.00541797e-06j  9.32612838e-03-1.54530168e-04j]
 [-9.32612838e-03-1.54530168e-04j -1.81381501e-04-3.00541797e-06j
   1.01758828e-02+0.00000000e+00j -9.04339945e-03+0.00000000e+00j]
 [ 4.79523381e-01+7.94550809e-03j  9.32612838e-03+1.54530168e-04j
  -9.04339945e-03+0.00000000e+00j  4.74986252e-01+0.00000000e+00j]]"
1,PhiP,C1,32.84216274032897,-35.03736613111026,44.98655903400741,2.231984061774348e-06,0.4992807735987896,0.9698523633800672,25,"[[0.5 0.  0.  0.5]
 [0.  0.  0.  0. ]
 [0.  0.  0.  0. ]
 [0.5 0.  0.  0.5]]","[[ 4.89363458e-01+0.00000000e+00j -4.17700642e-03+4.17767823e-03j
   4.19250412e-03+4.17197330e-03j  4.79925236e-01-1.21658021e-03j]
 [-4.17700642e-03-4.17767823e-03j  1.00728057e-02+0.00000000e+00j
  -1.73051660e-07-7.28910222e-05j -4.19250412e-03-4.17197330e-03j]
 [ 4.19250412e-03-4.17197330e-03j -1.73051660e-07+7.28910222e-05j
   1.00729769e-02+0.00000000e+00j  4.18682934e-03-4.18750272e-03j]
 [ 4.79925236e-01+1.21658021e-03j -4.19250412e-03+4.17197330e-03j
   4.18682934e-03+4.18750272e-03j  4.90490759e-01+0.00000000e+00j]]"
2,PhiM,C0,6.486413399224246,-0.9268958321702265,66.32683320826479,0.16029958254596288,,0.9699668312551294,25,"[[ 0.5  0.   0.  -0.5]
 [ 0.   0.   0.   0. ]
 [ 0.   0.   0.   0. ]
 [-0.5  0.   0.   0.5]]","[[ 4.88322597e-01+0.00000000e+00j  2.67648729e-03-4.57295854e-19j
   2.68577170e-03-2.75699663e-06j -4.79981840e-01+4.92710648e-04j]
 [ 2.67648729e-03+4.57295854e-19j  1.00149765e-02+0.00000000e+00j
   1.50284220e-05-1.54269660e-08j -2.68577170e-03+2.75699663e-06j]
 [ 2.68577170e-03+2.75699663e-06j  1.50284220e-05+1.54269660e-08j
   1.00150806e-02+0.00000000e+00j -2.69509115e-03+0.00000000e+00j]
 [-4.79981840e-01-4.92710648e-04j -2.68577170e-03-2.75699663e-06j
  -2.69509115e-03+0.00000000e+00j  4.91647346e-01+0.00000000e+00j]]"
3,PhiM,C1,18.47254798315821,-3.5444991734295805,281.72530784699273,0.8749997192964976,88.16561990942176,0.9686536880893318,1000,"[[ 0.5  0.   0.  -0.5]
 [ 0.   0.   0.   0. ]
 [ 0.   0.   0.   0. ]
 [-0.5  0.   0.   0.5]]","[[ 5.07581313e-01+0.00000000e+00j  1.59359602e-02+7.33550229e-04j
   1.53519774e-02-5.66798936e-04j -4.79146541e-01-4.35803648e-03j]
 [ 1.59359602e-02-7.33550229e-04j  1.05114600e-02+0.00000000e+00j
   4.90839827e-04-4.07851567e-05j -1.53519774e-02+5.66798936e-04j]
 [ 1.53519774e-02+5.66798936e-04j  4.90839827e-04+4.07851567e-05j
   1.04743033e-02+0.00000000e+00j -1.47782413e-02-6.80259121e-04j]
 [-4.79146541e-01+4.35803648e-03j -1.53519774e-02-5.66798936e-04j
  -1.47782413e-02+6.80259121e-04j  4.71432923e-01+0.00000000e+00j]]"
4,PsiP,C0,16.620231304252034,-36.94143055480555,85.33071702823013,44.19550062633865,,0.9690508310546614,15,"[[0.  0.  0.  0. ]
 [0.  0.5 0.5 0. ]
 [0.  0.5 0.5 0. ]
 [0.  0.  0.  0. ]]","[[ 1.03677223e-02+0.00000000e+00j  1.30909970e-02+0.00000000e+00j
   1.34670291e-02+5.04466208e-06j -3.78284944e-04-1.41703096e-07j]
 [ 1.30909970e-02+0.00000000e+00j  4.76042438e-01+0.00000000e+00j
   4.79429264e-01+1.79591105e-04j -1.34670291e-02-5.04466208e-06j]
 [ 1.34670291e-02-5.04466208e-06j  4.79429264e-01-1.79591105e-04j
   5.03200689e-01+0.00000000e+00j -1.38538644e-02+0.00000000e+00j]
 [-3.78284944e-04+1.41703096e-07j -1.34670291e-02+5.04466208e-06j
  -1.38538644e-02+0.00000000e+00j  1.03891510e-02+0.00000000e+00j]]"
5,PsiP,C1,25.26469977608124,-28.79046948086581,347.1522518801837,44.1150142345626,89.99999997796613,0.9690790546086916,1,"[[0.  0.  0.  0. ]
 [0.  0.5 0.5 0. ]
 [0.  0.5 0.5 0. ]
 [0.  0.  0.  0. ]]","[[ 1.04571683e-02+0.00000000e+00j -1.83935632e-10-1.47942941e-02j
   6.40266034e-05-1.48184888e-02j  4.57915929e-04+1.97852275e-06j]
 [-1.83935632e-10+1.47942941e-02j  4.88753999e-01+0.00000000e+00j
   4.79536955e-01+2.07195290e-03j -6.40266034e-05+1.48184888e-02j]
 [ 6.40266034e-05+1.48184888e-02j  4.79536955e-01-2.07195290e-03j
   4.90330160e-01+0.00000000e+00j  1.84541188e-10+1.48430001e-02j]
 [ 4.57915929e-04-1.97852275e-06j -6.40266034e-05-1.48184888e-02j
   1.84541188e-10-1.48430001e-02j  1.04586734e-02+0.00000000e+00j]]"
6,PsiM,C0,6.882500504834849,-6.7263324844376715,197.26222438038502,44.71324537454737,,0.9694035281252966,50,"[[ 0.   0.   0.   0. ]
 [ 0.   0.5 -0.5  0. ]
 [ 0.  -0.5  0.5  0. ]
 [ 0.   0.   0.   0. ]]","[[ 1.00487648e-02+0.00000000e+00j  4.87163196e-03+0.00000000e+00j
  -4.79929088e-03-2.08714304e-04j  4.80407051e-05+2.08922163e-06j]
 [ 4.87163196e-03+0.00000000e+00j  4.96678512e-01+0.00000000e+00j
  -4.79451601e-01-2.08506651e-02j  4.79929088e-03+2.08714304e-04j]
 [-4.79929088e-03+2.08714304e-04j -4.79451601e-01+2.08506651e-02j
   4.83225307e-01+0.00000000e+00j -4.73696593e-03+0.00000000e+00j]
 [ 4.80407051e-05-2.08922163e-06j  4.79929088e-03-2.08714304e-04j
  -4.73696593e-03+0.00000000e+00j  1.00474168e-02+0.00000000e+00j]]"
7,PsiM,C1,17.332141033289517,-34.179822304435866,108.68109072187468,44.99999997372726,89.44184150355134,0.9690031159089236,34,"[[ 0.   0.   0.   0. ]
 [ 0.   0.5 -0.5  0. ]
 [ 0.  -0.5  0.5  0. ]
 [ 0.   0.   0.   0. ]]","[[ 1.00882478e-02+0.00000000e+00j -4.52880631e-03-4.52966645e-03j
   4.89675480e-03+4.43797158e-03j  4.46083659e-06+9.09394413e-05j]
 [-4.52880631e-03+4.52966645e-03j  4.74917961e-01+0.00000000e+00j
  -4.79094189e-01+2.35921274e-02j -4.89675480e-03-4.43797158e-03j]
 [ 4.89675480e-03-4.43797158e-03j -4.79094189e-01-2.35921274e-02j
   5.04899853e-01+0.00000000e+00j  4.82086253e-03+4.82177814e-03j]
 [ 4.46083659e-06-9.09394413e-05j -4.89675480e-03+4.43797158e-03j
   4.82086253e-03-4.82177814e-03j  1.00939387e-02+0.00000000e+00j]]"
