,state,eta,chi,setup,UV_HWP,QP,B_HWP,fidelity,n,pred_rho,actual_rho
0,E0,59.99999999999999,0.0,C0,36.80717351236577,38.298986094951985,45.0,0.9999976692721189,5,"[[ 0.       +0.j  0.       +0.j  0.       +0.j  0.       +0.j]
 [ 0.       +0.j  0.9330127+0.j -0.25     +0.j  0.       +0.j]
 [ 0.       +0.j -0.25     +0.j  0.0669873+0.j  0.       +0.j]
 [ 0.       +0.j  0.       +0.j  0.       +0.j  0.       +0.j]]","[[ 3.71817472e-32+0.00000000e+00j -1.86212764e-16+1.95138993e-34j
   5.00648489e-17-2.54221222e-19j  8.98065208e-33-4.56023017e-35j]
 [-1.86212764e-16-1.95138993e-34j  9.32586446e-01+0.00000000e+00j
  -2.50733615e-01+1.27318483e-03j -4.49766935e-17+2.28384390e-19j]
 [ 5.00648489e-17+2.54221222e-19j -2.50733615e-01-1.27318483e-03j
   6.74135541e-02+0.00000000e+00j  1.20926696e-17+0.00000000e+00j]
 [ 8.98065208e-33+4.56023017e-35j -4.49766935e-17-2.28384390e-19j
   1.20926696e-17+0.00000000e+00j  2.16918777e-33+0.00000000e+00j]]"
1,E0,59.99999999999999,18.0,C0,35.64037134135345,36.377936778443754,44.99999220739182,0.9999562678783582,15,"[[ 0.        +0.j          0.        +0.j          0.        +0.j
   0.        +0.j        ]
 [ 0.        +0.j          0.91181955+0.j         -0.25      +0.13380828j
   0.        +0.j        ]
 [ 0.        +0.j         -0.25      -0.13380828j  0.08818045+0.j
   0.        +0.j        ]
 [ 0.        +0.j          0.        +0.j          0.        +0.j
   0.        +0.j        ]]","[[ 6.75103698e-14+0.00000000e+00j -2.48187717e-07+0.00000000e+00j
   6.69421537e-08-3.78414471e-08j  1.82091588e-14-1.02933784e-14j]
 [-2.48187717e-07+0.00000000e+00j  9.12410092e-01+0.00000000e+00j
  -2.46098789e-01+1.39116144e-01j -6.69421537e-08+3.78414471e-08j]
 [ 6.69421537e-08+3.78414471e-08j -2.46098789e-01-1.39116144e-01j
   8.75899077e-02+0.00000000e+00j  2.38256233e-08+0.00000000e+00j]
 [ 1.82091588e-14+1.02933784e-14j -6.69421537e-08-3.78414471e-08j
   2.38256233e-08+0.00000000e+00j  6.48088739e-15+0.00000000e+00j]]"
2,E0,59.99999999999999,36.0,C0,32.421520781235735,35.46619180422062,44.999987327736115,0.9999283450405991,6,"[[ 0.        +0.j          0.        +0.j          0.        +0.j
   0.        +0.j        ]
 [ 0.        +0.j          0.85031463+0.j         -0.25      +0.25451848j
   0.        +0.j        ]
 [ 0.        +0.j         -0.25      -0.25451848j  0.14968537+0.j
   0.        +0.j        ]
 [ 0.        +0.j          0.        +0.j          0.        +0.j
   0.        +0.j        ]]","[[ 1.65204647e-13+0.00000000e+00j -3.73474271e-07+0.00000000e+00j
   1.12818252e-07-1.13989728e-07j  4.99046411e-14-5.04228381e-14j]
 [-3.73474271e-07+0.00000000e+00j  8.44304526e-01+0.00000000e+00j
  -2.55045575e-01+2.57693904e-01j -1.12818252e-07+1.13989728e-07j]
 [ 1.12818252e-07+1.13989728e-07j -2.55045575e-01-2.57693904e-01j
   1.55695474e-01+0.00000000e+00j  6.88711857e-08+0.00000000e+00j]
 [ 4.99046411e-14+5.04228381e-14j -1.12818252e-07-1.13989728e-07j
   6.88711857e-08+0.00000000e+00j  3.04648561e-14+0.00000000e+00j]]"
3,E0,59.99999999999999,54.0,C0,28.842682522467676,34.97796909446873,44.61235215526002,0.9997527999823929,37,"[[ 0.        +0.j          0.        +0.j          0.        +0.j
   0.        +0.j        ]
 [ 0.        +0.j          0.75451848+0.j         -0.25      +0.35031463j
   0.        +0.j        ]
 [ 0.        +0.j         -0.25      -0.35031463j  0.24548152+0.j
   0.        +0.j        ]
 [ 0.        +0.j          0.        +0.j          0.        +0.j
   0.        +0.j        ]]","[[ 1.37196799e-04+0.00000000e+00j -1.01384773e-02+9.09995090e-19j
   3.46464670e-03-4.73066384e-03j  4.68845983e-05-6.40167074e-05j]
 [-1.01384773e-02-9.09995090e-19j  7.49206420e-01+0.00000000e+00j
  -2.56028145e-01+3.49583434e-01j -3.46464670e-03+4.73066384e-03j]
 [ 3.46464670e-03+4.73066384e-03j -2.56028145e-01-3.49583434e-01j
   2.50610490e-01+0.00000000e+00j  3.39133343e-03+0.00000000e+00j]
 [ 4.68845983e-05+6.40167074e-05j -3.46464670e-03-4.73066384e-03j
   3.39133343e-03+0.00000000e+00j  4.58925020e-05+0.00000000e+00j]]"
4,E0,59.99999999999999,72.0,C0,25.8177216842833,34.72228985431089,44.74163766330042,0.9993491025858756,25,"[[ 0.        +0.j          0.        +0.j          0.        +0.j
   0.        +0.j        ]
 [ 0.        +0.j          0.63380828+0.j         -0.25      +0.41181955j
   0.        +0.j        ]
 [ 0.        +0.j         -0.25      -0.41181955j  0.36619172+0.j
   0.        +0.j        ]
 [ 0.        +0.j          0.        +0.j          0.        +0.j
   0.        +0.j        ]]","[[ 5.33718418e-05+0.00000000e+00j -5.91784858e-03+0.00000000e+00j
   2.25775421e-03-3.63993339e-03j  2.03622143e-05-3.28277999e-05j]
 [-5.91784858e-03+0.00000000e+00j  6.56168695e-01+0.00000000e+00j
  -2.50338889e-01+4.03594366e-01j -2.25775421e-03+3.63993339e-03j]
 [ 2.25775421e-03+3.63993339e-03j -2.50338889e-01-4.03594366e-01j
   3.43749973e-01+0.00000000e+00j  3.10020930e-03+0.00000000e+00j]
 [ 2.03622143e-05+3.28277999e-05j -2.25775421e-03-3.63993339e-03j
   3.10020930e-03+0.00000000e+00j  2.79601409e-05+0.00000000e+00j]]"
5,E0,59.99999999999999,90.0,C0,21.614459228879422,34.622127766985436,44.966657290064184,0.9998066553484201,4,"[[ 0.  +0.j         0.  +0.j         0.  +0.j         0.  +0.j       ]
 [ 0.  +0.j         0.5 +0.j        -0.25+0.4330127j  0.  +0.j       ]
 [ 0.  +0.j        -0.25-0.4330127j  0.5 +0.j         0.  +0.j       ]
 [ 0.  +0.j         0.  +0.j         0.  +0.j         0.  +0.j       ]]","[[ 6.96044490e-07+0.00000000e+00j -5.98037678e-04+0.00000000e+00j
   2.91674783e-04-5.03309352e-04j  3.39474641e-07-5.85792024e-07j]
 [-5.98037678e-04+0.00000000e+00j  5.13830752e-01+0.00000000e+00j
  -2.50605403e-01+4.32440685e-01j -2.91674783e-04+5.03309352e-04j]
 [ 2.91674783e-04+5.03309352e-04j -2.50605403e-01-4.32440685e-01j
   4.86167893e-01+0.00000000e+00j  5.65841411e-04+0.00000000e+00j]
 [ 3.39474641e-07+5.85792024e-07j -2.91674783e-04-5.03309352e-04j
   5.65841411e-04+0.00000000e+00j  6.58571878e-07+0.00000000e+00j]]"
