,state,setup,UV_HWP,QP,B_HWP,B_QWP,fidelity,n,pred_rho,targ_rho
0,PhiP,C0,22.626010503316262,32.90041840082971,0.03287925812642043,,0.9996520009542471,43,"[[0.5 0.  0.  0.5]
 [0.  0.  0.  0. ]
 [0.  0.  0.  0. ]
 [0.5 0.  0.  0.5]]","[[ 5.18615378e-01+0.00000000e+00j -5.95216489e-04+0.00000000e+00j
   5.73452918e-04-7.99957912e-08j  4.99652659e-01-6.97007698e-05j]
 [-5.95216489e-04+0.00000000e+00j  6.83131824e-07+0.00000000e+00j
  -6.58153705e-07+9.18114195e-11j -5.73452918e-04+7.99957912e-08j]
 [ 5.73452918e-04+7.99957912e-08j -6.58153705e-07-9.18114195e-11j
   6.34088901e-07+0.00000000e+00j  5.52485123e-04+0.00000000e+00j]
 [ 4.99652659e-01+6.97007698e-05j -5.73452918e-04-7.99957912e-08j
   5.52485123e-04+0.00000000e+00j  4.81383305e-01+0.00000000e+00j]]"
1,PhiP,C1,21.661269455850057,14.798550766202078,0.03467931474570007,89.19514598195613,0.9992761990681621,206,"[[0.5 0.  0.  0.5]
 [0.  0.  0.  0. ]
 [0.  0.  0.  0. ]
 [0.5 0.  0.  0.5]]","[[ 4.82665737e-01+0.j          6.77904271e-03+0.00736648j
  -7.02656244e-03+0.00761296j  4.99491175e-01+0.00073426j]
 [ 6.77904271e-03-0.00736648j  2.07639601e-04+0.j
   1.75015835e-05+0.00021416j  7.02656244e-03-0.00761296j]
 [-7.02656244e-03-0.00761296j  1.75015835e-05-0.00021416j
   2.22368784e-04+0.j         -7.25992285e-03-0.00788904j]
 [ 4.99491175e-01-0.00073426j  7.02656244e-03+0.00761296j
  -7.25992285e-03+0.00788904j  5.16904254e-01+0.j        ]]"
2,PhiM,C0,22.379542958265382,21.109281315586998,0.0002768127702707369,,0.9999256464910667,413,"[[ 0.5  0.   0.  -0.5]
 [ 0.   0.   0.   0. ]
 [ 0.   0.   0.   0. ]
 [-0.5  0.   0.   0.5]]","[[ 5.08623323e-01+0.00000000e+00j -4.91461788e-06-6.96993326e-26j
  -4.83057563e-06-6.14798759e-10j -4.99925629e-01-6.36267144e-05j]
 [-4.91461788e-06+6.96993326e-26j  4.74879302e-11+0.00000000e+00j
   4.66758646e-11+5.94054742e-15j  4.83057563e-06+6.14798759e-10j]
 [-4.83057563e-06+6.14798759e-10j  4.66758646e-11-5.94054742e-15j
   4.58776864e-11+0.00000000e+00j  4.74797063e-06+0.00000000e+00j]
 [-4.99925629e-01+6.36267144e-05j  4.83057563e-06-6.14798759e-10j
   4.74797063e-06+0.00000000e+00j  4.91376676e-01+0.00000000e+00j]]"
3,PhiM,C1,21.864289328802496,20.242711836218085,0.009370851297209269,89.99973581260662,0.9999103372844621,394,"[[ 0.5  0.   0.  -0.5]
 [ 0.   0.   0.   0. ]
 [ 0.   0.   0.   0. ]
 [-0.5  0.   0.   0.5]]","[[ 4.90537434e-01+0.00000000e+00j  2.26183835e-06+1.62718806e-04j
   2.24963935e-06-1.65828723e-04j -4.99910370e-01+1.67062040e-04j]
 [ 2.26183835e-06-1.62718806e-04j  5.39867581e-08+0.00000000e+00j
  -5.49975634e-08-1.51086614e-09j -2.24963935e-06+1.65828723e-04j]
 [ 2.24963935e-06+1.65828723e-04j -5.49975634e-08+1.51086614e-09j
   5.60695770e-08+0.00000000e+00j -2.34910049e-06-1.68996527e-04j]
 [-4.99910370e-01-1.67062040e-04j -2.24963935e-06-1.65828723e-04j
  -2.34910049e-06+1.68996527e-04j  5.09462456e-01+0.00000000e+00j]]"
4,PsiP,C0,21.805768368168582,40.140194362737425,44.99990740831737,,0.9999181310294205,324,"[[0.  0.  0.  0. ]
 [0.  0.5 0.5 0. ]
 [0.  0.5 0.5 0. ]
 [0.  0.  0.  0. ]]","[[ 5.12858241e-12+0.00000000e+00j -1.58678468e-06-2.44674793e-26j
  -1.61576507e-06+1.93371941e-10j -5.22224874e-12+6.24989609e-16j]
 [-1.58678468e-06+2.44674793e-26j  4.90951577e-01+0.00000000e+00j
   4.99918116e-01-5.98293270e-05j  1.61576507e-06-1.93371941e-10j]
 [-1.61576507e-06-1.93371941e-10j  4.99918116e-01+5.98293270e-05j
   5.09048423e-01+0.00000000e+00j  1.64527476e-06+0.00000000e+00j]
 [-5.22224874e-12-6.24989609e-16j  1.61576507e-06+1.93371941e-10j
   1.64527476e-06+0.00000000e+00j  5.31762584e-12+0.00000000e+00j]]"
5,PsiM,C0,22.593333898554658,8.884642265604738,44.31579993823186,,0.9992010603814365,74,"[[ 0.   0.   0.   0. ]
 [ 0.   0.5 -0.5  0. ]
 [ 0.  -0.5  0.5  0. ]
 [ 0.   0.   0.   0. ]]","[[ 2.93605475e-04+0.00000000e+00j -1.22911096e-02-1.48786668e-20j
   1.19315412e-02-7.05863962e-05j  2.85016237e-04-1.68614169e-06j]
 [-1.22911096e-02+1.48786668e-20j  5.14538689e-01+0.00000000e+00j
  -4.99486193e-01+2.95493513e-03j -1.19315412e-02+7.05863962e-05j]
 [ 1.19315412e-02+7.05863962e-05j -4.99486193e-01-2.95493513e-03j
   4.84891018e-01+0.00000000e+00j  1.15828971e-02+0.00000000e+00j]
 [ 2.85016237e-04+1.68614169e-06j -1.19315412e-02-7.05863962e-05j
   1.15828971e-02+0.00000000e+00j  2.76687955e-04+0.00000000e+00j]]"
