start time (s),stop time (s),num samples (#),period per sample (s),C_UV_HWP position (deg),C_QP position (deg),C_PCC position (deg),B_C_HWP position (deg),B_HWP position (deg),B_QWP position (deg),A_HWP position (deg),A_QWP position (deg),A rate (#/s),B rate (#/s),A' rate (#/s),B' rate (#/s),C4 rate (#/s),C5 rate (#/s),C6 rate (#/s),C7 rate (#/s),A rate SEM (#/s),B rate SEM (#/s),A' rate SEM (#/s),B' rate SEM (#/s),C4 rate SEM (#/s),C5 rate SEM (#/s),C6 rate SEM (#/s),C7 rate SEM (#/s),note
2023-07-10_22-14-24,2023-07-10_22-14-29,5,1,62.62332589285714,326.970703125,4.0078125,45.00502232142857,9.643554687954747e-05,4.76074218767053e-05,0.00032958984377273737,359.9980078125,24267.4,27984.0,0.0,12345.4,11.0,0.0,621.4,0.0,31.731057341349345,54.729333999236644,0.0,42.330367350166,1.816590212458495,0.0,14.22181423025909,0.0,HH
2023-07-10_22-14-35,2023-07-10_22-14-41,5,1,62.62332589285714,326.970703125,4.0078125,45.00502232142857,45.0012141418457,4.76074218767053e-05,0.00032958984377273737,359.9980078125,24210.6,27865.6,0.0,12433.8,1425.6,0.0,12.2,0.0,70.61487095506159,43.12841290842964,0.0,96.51756316857569,13.72443077143821,0.0,1.3190905958272916,0.0,HV
2023-07-10_22-14-44,2023-07-10_22-14-49,5,1,62.62332589285714,326.970703125,4.0078125,45.00502232142857,67.50228607177735,4.76074218767053e-05,0.00032958984377273737,359.9980078125,24105.0,27769.6,0.0,12468.8,725.8,0.0,310.0,0.0,80.65853953550113,94.83280023283083,0.0,77.07879085714823,12.26132129910965,0.0,14.307340773183533,0.0,HD
2023-07-10_22-14-56,2023-07-10_22-15-01,5,1,62.62332589285714,326.970703125,4.0078125,45.00502232142857,22.498055572509767,4.76074218767053e-05,0.00032958984377273737,359.9980078125,24163.2,28063.8,0.0,12321.2,710.8,0.0,323.4,0.0,84.84715669956182,55.99946428315185,0.0,55.92441327363211,5.739337940912697,0.0,8.8068155425216,0.0,HA
2023-07-10_22-15-11,2023-07-10_22-15-17,5,1,62.62332589285714,326.970703125,4.0078125,45.00502232142857,9.643554687954747e-05,45.00224487304688,0.00032958984377273737,359.9980078125,24034.6,27963.2,0.0,12476.8,725.6,0.0,318.2,0.0,40.033236191944304,24.906625624520075,0.0,30.276063152266016,7.30479294709987,0.0,11.838074167701434,0.0,HR
2023-07-10_22-15-27,2023-07-10_22-15-32,5,1,62.62332589285714,326.970703125,4.0078125,45.00502232142857,0.0006152343750045475,135.00184814453127,0.00032958984377273737,359.9980078125,24145.8,27666.4,0.0,12250.4,724.6,0.0,322.4,0.0,40.288211675377205,58.77975842073528,0.0,34.51463457723405,13.625710990623572,0.0,4.965883607174054,0.0,HL
2023-07-10_22-15-54,2023-07-10_22-15-59,5,1,62.62332589285714,326.970703125,4.0078125,45.00502232142857,0.0006152343750045475,359.9995593261719,45.001939392089845,359.9980078125,24137.6,27981.0,0.0,12334.6,1439.6,0.0,12.2,0.0,60.78700519025427,30.836666486505962,0.0,49.24591353604885,20.604853797103246,0.0,1.3190905958272916,0.0,VH
2023-07-10_22-16-05,2023-07-10_22-16-10,5,1,62.62332589285714,326.970703125,4.0078125,45.00502232142857,45.0012141418457,4.76074218767053e-05,44.999856567382814,359.9980078125,24032.0,27815.0,0.0,12289.8,13.0,0.0,628.6,0.0,26.71516423307182,49.3021297714409,0.0,50.81476163478482,1.2649110640673518,0.0,14.048487463068756,0.0,VV
2023-07-10_22-16-14,2023-07-10_22-16-19,5,1,62.62332589285714,326.970703125,4.0078125,45.00502232142857,67.50228607177735,4.76074218767053e-05,44.999856567382814,359.9980078125,24220.4,27876.0,0.0,12517.8,731.0,0.0,332.4,0.0,128.87769395826416,71.95623669981637,0.0,78.31819711918807,10.074720839804941,0.0,3.2031234756093934,0.0,VD
2023-07-10_22-16-26,2023-07-10_22-16-31,5,1,62.62332589285714,326.970703125,4.0078125,45.00502232142857,22.498576278686524,4.76074218767053e-05,44.999856567382814,359.9980078125,24222.8,28102.0,0.0,12355.0,723.2,0.0,319.0,0.0,37.61568821648755,77.91212999270397,0.0,42.660285981226146,11.150784725749125,0.0,6.316644678941502,0.0,VA
