start time (s),stop time (s),num samples (#),period per sample (s),C_UV_HWP position (deg),C_QP position (deg),C_PCC position (deg),B_C_HWP position (deg),B_HWP position (deg),B_QWP position (deg),A_HWP position (deg),A_QWP position (deg),A rate (#/s),B rate (#/s),A' rate (#/s),B' rate (#/s),C4 rate (#/s),C5 rate (#/s),C6 rate (#/s),C7 rate (#/s),A rate SEM (#/s),B rate SEM (#/s),A' rate SEM (#/s),B' rate SEM (#/s),C4 rate SEM (#/s),C5 rate SEM (#/s),C6 rate SEM (#/s),C7 rate SEM (#/s),note
2023-07-10_18-40-46,2023-07-10_18-41-01,5,3,65.38560267857143,321.7073102678571,4.005301339285714,0.007533482142857143,180.00140869140625,45.00010864257813,22.50243148803711,89.99703125,15506.466666666669,18738.533333333333,0.0,8375.066666666668,656.8666666666667,0.0,115.93333333333332,0.0,32.225007542452396,37.619232669828456,0.0,10.24608326250697,6.968660001910125,0.0,3.548708685329543,0.0,
2023-07-10_18-41-02,2023-07-10_18-41-17,5,3,65.38560267857143,323.30189732142856,4.005301339285714,0.007533482142857143,180.00140869140625,45.00010864257813,22.50243148803711,89.99703125,20708.533333333333,24600.26666666667,0.0,10998.933333333332,622.3333333333333,0.0,290.93333333333334,0.0,27.760803702742724,26.011407753778773,0.0,24.443449474700287,6.26897120746299,0.0,4.74856703531591,0.0,
2023-07-10_18-41-18,2023-07-10_18-41-33,5,3,65.38560267857143,324.88643973214283,4.005301339285714,0.007533482142857143,180.00140869140625,45.00010864257813,22.50243148803711,89.99703125,23048.26666666667,27074.93333333333,0.0,12110.2,404.73333333333335,0.0,460.2,0.0,23.332238069532718,8.844584030165946,0.0,43.03869060379131,5.306599664568633,0.0,6.023657065640814,0.0,
2023-07-10_18-41-34,2023-07-10_18-41-50,5,3,65.38560267857143,326.4885602678571,4.005301339285714,0.007533482142857143,180.00140869140625,45.00010864257813,22.50243148803711,89.99703125,24064.86666666667,28122.666666666664,0.0,12520.933333333332,182.2,0.0,562.8,0.0,57.005126475120605,45.10678687539431,0.0,39.75681632681922,4.349457181968547,0.0,11.03005993738121,0.0,
2023-07-10_18-41-51,2023-07-10_18-42-06,5,3,65.38560267857143,328.0756138392857,4.005301339285714,0.007533482142857143,180.00140869140625,45.00010864257813,22.50243148803711,89.99703125,24826.466666666667,28749.6,0.0,12866.466666666665,56.533333333333324,0.0,651.2,0.0,38.5067959369945,72.27427696705873,0.0,23.72307830877866,0.38873012632301995,0.0,9.318202020180133,0.0,
2023-07-10_18-42-07,2023-07-10_18-42-22,5,3,65.38560267857143,329.6702008928571,4.005301339285714,0.007533482142857143,180.00140869140625,45.00010864257813,22.50243148803711,89.99703125,25573.4,29452.666666666664,0.0,13226.266666666666,54.26666666666667,0.0,671.7333333333333,0.0,43.78031013544308,39.18233729061546,0.0,12.41388111931339,1.768238294649979,0.0,6.906036007242738,0.0,
2023-07-10_18-42-23,2023-07-10_18-42-39,5,3,65.38560267857143,331.27232142857144,4.005301339285714,0.007533482142857143,180.00140869140625,45.00010864257813,22.50243148803711,89.99703125,25492.06666666667,29373.86666666666,0.0,13157.733333333334,163.33333333333331,0.0,617.6,0.0,7.983594289402253,28.71190229388026,0.0,42.88400375172285,3.5590260840104397,0.0,7.403752802164278,0.0,
2023-07-10_18-42-40,2023-07-10_18-42-55,5,3,65.38560267857143,332.87193080357144,4.005301339285714,0.007533482142857143,180.00140869140625,45.00010864257813,22.50243148803711,89.99703125,25771.333333333332,29521.2,0.0,13232.0,354.4666666666667,0.0,533.2666666666667,0.0,67.21433378875861,45.29392895300641,0.0,15.386140950002211,6.164954717324912,0.0,4.920930354674367,0.0,
2023-07-10_18-42-56,2023-07-10_18-43-11,5,3,65.38560267857143,334.46651785714283,4.005301339285714,0.007533482142857143,180.00140869140625,45.00010864257813,22.50243148803711,89.99703125,25651.266666666666,29494.8,0.0,13257.2,593.3333333333334,0.0,427.6,0.0,26.47250145591368,32.88964713840645,0.0,26.973773270427962,7.837941906733765,0.0,5.894818817308041,0.0,
2023-07-10_18-43-12,2023-07-10_18-43-27,5,3,65.38560267857143,336.0560825892857,4.005301339285714,0.007533482142857143,180.00140869140625,45.00010864257813,22.50243148803711,89.99703125,25570.26666666667,29440.333333333336,0.0,13177.666666666666,849.1333333333332,0.0,310.8666666666667,0.0,66.45394395118093,22.16202959017001,0.0,30.7766144986742,7.966317984001289,0.0,4.146752410689062,0.0,
2023-07-10_18-43-28,2023-07-10_18-43-44,5,3,65.38560267857143,337.6607142857143,4.005301339285714,0.007533482142857143,180.00140869140625,45.00010864257813,22.50243148803711,89.99703125,25508.733333333334,29324.73333333333,0.0,13123.266666666666,1069.5333333333333,0.0,211.0,0.0,26.750991674245423,39.12847783619715,0.0,14.786780883237773,8.094305268383303,0.0,2.2779132751026507,0.0,
2023-07-10_18-43-45,2023-07-10_18-44-00,5,3,65.38560267857143,339.2502790178571,4.005301339285714,0.007533482142857143,180.00140869140625,45.00010864257813,22.50243148803711,89.99703125,25366.266666666666,29382.066666666662,0.0,13089.266666666666,1259.3333333333335,0.0,127.06666666666668,0.0,49.0480943111505,37.995526052418406,0.0,23.326046481228673,17.812292883786117,0.0,2.0011108026404836,0.0,
