start time (s),stop time (s),num samples (#),period per sample (s),C_UV_HWP position (deg),C_QP position (deg),C_PCC position (deg),B_C_HWP position (deg),B_HWP position (deg),B_QWP position (deg),A_HWP position (deg),A_QWP position (deg),A rate (#/s),B rate (#/s),A' rate (#/s),B' rate (#/s),C4 rate (#/s),C5 rate (#/s),C6 rate (#/s),C7 rate (#/s),A rate SEM (#/s),B rate SEM (#/s),A' rate SEM (#/s),B' rate SEM (#/s),C4 rate SEM (#/s),C5 rate SEM (#/s),C6 rate SEM (#/s),C7 rate SEM (#/s),note
2023-07-10_19-49-24,2023-07-10_19-49-40,5,3,44.979910714285715,323.00558035714283,4.005301339285714,0.002511160714285714,45.0012141418457,4.76074218767053e-05,45.002462005615236,359.9980078125,2703.2000000000003,3751.066666666667,0.0,17783.866666666665,14.466666666666669,0.0,3.1333333333333337,0.0,11.49231627363838,19.806957251318384,0.0,20.341146040039582,0.7195677714974302,0.0,0.3741657386773941,0.0,
2023-07-10_19-49-40,2023-07-10_19-49-56,5,3,47.35546875,323.00558035714283,4.005301339285714,0.002511160714285714,45.0012141418457,4.76074218767053e-05,45.002462005615236,359.9980078125,3304.8666666666672,4440.466666666666,0.0,17550.933333333334,57.4,0.0,4.666666666666666,0.0,8.187117251443782,11.925975385220623,0.0,27.43120688396882,2.1145002036204943,0.0,0.7453559924999299,0.0,
2023-07-10_19-49-56,2023-07-10_19-50-11,5,3,49.72349330357143,323.00558035714283,4.005301339285714,0.002511160714285714,45.0012141418457,4.76074218767053e-05,45.002462005615236,359.9980078125,4377.533333333334,5701.666666666666,0.0,17128.133333333335,131.53333333333333,0.0,3.3333333333333335,0.0,13.115978380924965,26.302513610341986,0.0,27.700501399392962,3.156298817004217,0.0,0.6666666666666667,0.0,
2023-07-10_19-50-12,2023-07-10_19-50-27,5,3,52.073939732142854,323.00558035714283,4.005301339285714,0.002511160714285714,45.0012141418457,4.76074218767053e-05,45.002462005615236,359.9980078125,5971.8,7485.4,0.0,16360.93333333333,245.6,0.0,4.933333333333334,0.0,25.553125488327595,19.412596139849306,0.0,20.83010641675483,5.173006862551025,0.0,0.6944222218666551,0.0,
2023-07-10_19-50-27,2023-07-10_19-50-43,5,3,54.45703125,323.00558035714283,4.005301339285714,0.002511160714285714,45.0012141418457,4.76074218767053e-05,45.002462005615236,359.9980078125,8027.0,9877.933333333332,0.0,15573.93333333333,386.33333333333337,0.0,5.266666666666667,0.0,11.341173758576433,25.751461662938254,0.0,17.79463090060852,4.738729318662924,0.0,0.5617433182117573,0.0,
2023-07-10_19-50-43,2023-07-10_19-50-58,5,3,56.82254464285714,323.00558035714283,4.005301339285714,0.002511160714285714,45.0012141418457,4.76074218767053e-05,45.002462005615236,359.9980078125,10382.6,12597.533333333333,0.0,14571.4,552.7333333333333,0.0,6.266666666666667,0.0,30.964029310009398,38.390479143778634,0.0,41.355021191842766,3.6627251542472488,0.0,0.7408703590297623,0.0,
2023-07-10_19-50-59,2023-07-10_19-51-14,5,3,59.19559151785714,323.00558035714283,4.005301339285714,0.002511160714285714,45.0012141418457,4.76074218767053e-05,45.002462005615236,359.9980078125,13021.333333333332,15572.266666666668,0.0,13453.666666666666,733.6,0.0,8.466666666666667,0.0,20.45455667788676,36.405646692664476,0.0,29.185993596624773,5.684677260456889,0.0,0.6377042156569663,0.0,
2023-07-10_19-51-15,2023-07-10_19-51-30,5,3,61.556082589285715,323.00558035714283,4.005301339285714,0.002511160714285714,45.0012141418457,4.76074218767053e-05,45.002462005615236,359.9980078125,15879.666666666666,18851.533333333333,0.0,12116.999999999998,924.0,0.0,7.466666666666667,0.0,24.08042081581351,48.90905392210713,0.0,21.653329228242526,6.783968029274775,0.0,0.5436502143433364,0.0,
2023-07-10_19-51-30,2023-07-10_19-51-46,5,3,63.93666294642857,323.00558035714283,4.005301339285714,0.002511160714285714,45.0012141418457,4.76074218767053e-05,45.002462005615236,359.9980078125,18985.000000000004,22391.333333333336,0.0,10823.2,1163.2000000000003,0.0,8.333333333333334,0.0,36.1335485848448,37.778447706478346,0.0,11.092339699089637,7.9670153340716885,0.0,0.3333333333333334,0.0,
2023-07-10_19-51-46,2023-07-10_19-52-01,5,3,66.30217633928571,323.00558035714283,4.005301339285714,0.002511160714285714,45.0012141418457,4.76074218767053e-05,45.002462005615236,359.9980078125,22136.133333333335,25910.26666666667,0.0,9550.666666666666,1356.0,0.0,9.4,0.0,38.52756588902778,33.03624272421626,0.0,16.822603841260722,3.9398251512246167,0.0,0.9333333333333333,0.0,
