start,stop,num_samp,samp_period,C_UV_HWP,C_QP,C_PCC,B_C_HWP,B_HWP,B_QWP,A_HWP,A_QWP,A,B,Ap,Bp,C4,C5,C6,C7,A_SEM,B_SEM,Ap_SEM,Bp_SEM,C4_SEM,C5_SEM,C6_SEM,C7_SEM,note
2024-05-20_11-56-30,2024-05-20_11-56-36,5,1,-109.57534196428571,-4.462332589285722,2.365513392857143,0.007045678571429903,0.0008469238281350044,-0.0005253906250004547,0.0008581542968499889,-0.0030043249130358163,21159.6,24313.0,0.0,12912.8,1111.0,0.0,9.6,0.0,84.14428085140428,49.17418021685771,0.0,61.55761528844339,7.496665925596525,0.0,0.8717797887081347,0.0,HH
2024-05-20_11-56-42,2024-05-20_11-56-48,5,1,-109.57534196428571,-4.462332589285722,2.365513392857143,0.007045678571429903,45.0014382019043,-0.0005253906250004547,0.0008581542968499889,-0.0030043249130358163,21173.2,28256.4,0.0,10729.8,10.6,0.0,581.8,0.0,45.04708647626392,27.961759601284033,0.0,50.7793265020323,0.24494897427831783,0.0,9.66126285741155,0.0,HV
2024-05-20_11-56-52,2024-05-20_11-56-57,5,1,-109.57534196428571,-4.462332589285722,2.365513392857143,0.007045678571429903,67.50198751831054,-0.0005253906250004547,0.0008581542968499889,-0.0030043249130358163,21213.8,26268.8,0.0,11817.2,612.8,0.0,274.0,0.0,55.63847589573244,89.77215603960951,0.0,60.679815424900546,7.812809993849842,0.0,8.938679992034618,0.0,HD
2024-05-20_11-57-05,2024-05-20_11-57-10,5,1,-109.57534196428571,-4.462332589285722,2.365513392857143,0.007045678571429903,22.499321044921874,-0.0005253906250004547,0.0008581542968499889,-0.0030043249130358163,21234.8,26344.6,0.0,11920.8,532.2,0.0,329.2,0.0,19.556073225471412,85.07443799402968,0.0,58.21632073568374,12.974590552306458,0.0,9.150956234186676,0.0,HA
2024-05-20_11-57-21,2024-05-20_11-57-26,5,1,-109.57534196428571,-4.462332589285722,2.365513392857143,0.007045678571429903,0.0008469238281350044,45.002404296875,0.0008581542968499889,-0.0030043249130358163,21157.0,26353.0,0.0,12033.8,544.6,0.0,313.6,0.0,74.51174404078863,53.42190561932436,0.0,70.94321673000175,9.677809669548168,0.0,5.427706698044764,0.0,HR
2024-05-20_11-57-38,2024-05-20_11-57-43,5,1,-109.57534196428571,-4.462332589285722,2.365513392857143,0.007045678571429903,0.0008469238281350044,135.001916015625,0.0008581542968499889,-0.0030043249130358163,21111.8,26006.4,0.0,11907.0,585.0,0.0,293.4,0.0,55.630387379560815,97.99622441706619,0.0,56.489822092125586,6.348228099241551,0.0,7.138627319029898,0.0,HL
2024-05-20_11-58-05,2024-05-20_11-58-10,5,1,-109.57534196428571,-4.462332589285722,2.365513392857143,0.007045678571429903,0.0008469238281350044,-0.0005253906250004547,45.00195678710938,-0.0030043249130358163,24713.8,24386.2,0.0,12843.6,14.0,0.0,594.8,0.0,61.37784616618605,74.75720701042809,0.0,44.51022354470936,1.224744871391589,0.0,11.019981851164728,0.0,VH
2024-05-20_11-58-17,2024-05-20_11-58-23,5,1,-109.57534196428571,-4.462332589285722,2.365513392857143,0.007045678571429903,45.0014382019043,-0.0005253906250004547,44.99987396240235,-0.0030043249130358163,24665.8,28306.6,0.0,10777.0,1136.2,0.0,13.2,0.0,58.613479678312906,81.61225398186231,0.0,17.265572680916204,16.365818036383025,0.0,1.4966629547095764,0.0,VV
2024-05-20_11-58-27,2024-05-20_11-58-32,5,1,-109.57534196428571,-4.462332589285722,2.365513392857143,0.007045678571429903,67.50198751831054,-0.0005253906250004547,44.99987396240235,-0.0030043249130358163,24615.6,26275.6,0.0,11866.6,491.6,0.0,326.0,0.0,68.87132930327395,86.25230431704419,0.0,37.084498109048205,11.96912695228854,0.0,7.211102550927977,0.0,VD
2024-05-20_11-58-40,2024-05-20_11-58-45,5,1,-109.57534196428571,-4.462332589285722,2.365513392857143,0.007045678571429903,22.499321044921874,-0.0005253906250004547,44.99987396240235,-0.0030043249130358163,24765.2,26534.4,0.0,11838.6,629.0,0.0,285.2,0.0,64.85707363117764,82.73004291066215,0.0,57.61562288129844,13.114877048604,0.0,6.651315659326356,0.0,VA
2024-05-20_11-58-56,2024-05-20_11-59-01,5,1,-109.57534196428571,-4.462332589285722,2.365513392857143,0.007045678571429903,0.0008469238281350044,45.002404296875,44.99987396240235,-0.0030043249130358163,24695.0,25971.6,0.0,11870.0,571.0,0.0,263.0,0.0,104.3470172070098,70.67786074861066,0.0,25.868900247208035,14.872793954062564,0.0,8.049844718999243,0.0,VR
2024-05-20_11-59-12,2024-05-20_11-59-17,5,1,-109.57534196428571,-4.462332589285722,2.365513392857143,0.007045678571429903,0.0008469238281350044,135.001916015625,44.99987396240235,-0.0030043249130358163,24543.6,26022.4,0.0,12096.8,556.6,0.0,328.2,0.0,80.61240599312242,28.897404727760584,0.0,30.388155587333696,9.047651629014016,0.0,5.580322571321482,0.0,VL
2024-05-20_11-59-37,2024-05-20_11-59-43,5,1,-109.57534196428571,-4.462332589285722,2.365513392857143,0.007045678571429903,0.0008469238281350044,-0.0005253906250004547,67.5019873046875,-0.0030043249130358163,22899.2,24460.0,0.0,12927.0,530.2,0.0,337.8,0.0,51.98403601106786,124.1080174686551,0.0,60.19717601349751,8.505292469985966,0.0,9.281163720137686,0.0,DH
