start time (s),stop time (s),num samples (#),period per sample (s),C_UV_HWP position (deg),C_QP position (deg),C_PCC position (deg),B_C_HWP position (deg),B_HWP position (deg),B_QWP position (deg),A_HWP position (deg),A_QWP position (deg),A rate (#/s),B rate (#/s),A' rate (#/s),B' rate (#/s),C4 rate (#/s),C5 rate (#/s),C6 rate (#/s),C7 rate (#/s),A rate SEM (#/s),B rate SEM (#/s),A' rate SEM (#/s),B' rate SEM (#/s),C4 rate SEM (#/s),C5 rate SEM (#/s),C6 rate SEM (#/s),C7 rate SEM (#/s),note
2023-07-10_21-55-55,2023-07-10_21-56-11,5,3,65.38309151785714,321.70228794642856,4.005301339285714,0.0,187.498662109375,59.999833984375,22.501910781860353,89.99703125,15359.4,18639.666666666664,0.0,8219.933333333332,451.0666666666667,0.0,209.1333333333333,0.0,46.27339048164375,52.28755959966893,0.0,24.129834000441978,4.327431878916946,0.0,4.6387258787061105,0.0,
2023-07-10_21-56-12,2023-07-10_21-56-27,5,3,65.38309151785714,323.2943638392857,4.005301339285714,0.0,187.498662109375,59.999833984375,22.501910781860353,89.99703125,20675.4,24734.6,0.0,10884.066666666668,338.66666666666663,0.0,418.0666666666666,0.0,28.032203702963844,68.02404803531694,0.0,24.615126334115033,6.71648055986996,0.0,8.568287784356661,0.0,
2023-07-10_21-56-28,2023-07-10_21-56-43,5,3,65.38309151785714,324.89146205357144,4.005301339285714,0.0,187.498662109375,59.999833984375,22.501910781860353,89.99703125,22940.6,27302.533333333333,0.0,12012.666666666668,143.2,0.0,557.0,0.0,22.172405272220153,39.10791337937735,0.0,53.80468794114924,3.156298817004217,0.0,4.232152066161032,0.0,
2023-07-10_21-56-44,2023-07-10_21-57-00,5,3,65.38309151785714,326.49107142857144,4.005301339285714,0.0,187.498662109375,59.999833984375,22.501910781860353,89.99703125,23898.0,27956.266666666663,0.0,12455.933333333334,47.2,0.0,621.0,0.0,44.091067374494685,37.46263323484972,0.0,31.71231797127267,0.7272474743090476,0.0,6.070877659412636,0.0,
2023-07-10_21-57-01,2023-07-10_21-57-16,5,3,65.38309151785714,328.09068080357144,4.005301339285714,0.0,187.498662109375,59.999833984375,22.501910781860353,89.99703125,24894.666666666664,28878.6,0.0,12910.866666666665,65.73333333333332,0.0,645.8666666666667,0.0,27.42849289009887,33.38652422759815,0.0,21.64142118972593,2.0907202374088953,0.0,6.935095929801946,0.0,
2023-07-10_21-57-17,2023-07-10_21-57-32,5,3,65.38309151785714,329.68275669642856,4.005301339285714,0.0,187.498662109375,59.999833984375,22.501910781860353,89.99703125,25380.93333333333,29320.26666666667,0.0,13148.2,209.0,0.0,593.2,0.0,41.89675139885895,36.62109288981461,0.0,25.05584872949933,1.5347819244295133,0.0,7.069967782419132,0.0,
2023-07-10_21-57-33,2023-07-10_21-57-48,5,3,65.38309151785714,331.2698102678571,4.005301339285714,0.0,187.498662109375,59.999833984375,22.501910781860353,89.99703125,25350.4,29114.0,0.0,13195.266666666668,422.8,0.0,489.6,0.0,25.00564380739347,47.41178943868072,0.0,18.516779177575877,4.45795169706148,0.0,2.7776888874666184,0.0,
2023-07-10_21-57-49,2023-07-10_21-58-04,5,3,65.38309151785714,332.8618861607143,4.005301339285714,0.0,187.498662109375,59.999833984375,22.501910781860353,89.99703125,25578.333333333336,29320.466666666667,0.0,13279.533333333335,684.8666666666666,0.0,376.8666666666667,0.0,13.227916607606318,44.29918484326534,0.0,23.938021824889493,4.862098312457296,0.0,3.380663971602162,0.0,
2023-07-10_21-58-05,2023-07-10_21-58-20,5,3,65.38309151785714,334.4614955357143,4.005301339285714,0.0,187.498662109375,59.999833984375,22.501910781860353,89.99703125,25501.133333333335,29247.666666666668,0.0,13213.466666666669,943.8,0.0,256.3333333333333,0.0,22.159422375142736,41.68399639616571,0.0,31.038613943852994,7.786455476588107,0.0,3.274480450731418,0.0,
2023-07-10_21-58-21,2023-07-10_21-58-37,5,3,65.38309151785714,336.06361607142856,4.005301339285714,0.0,187.498662109375,59.999833984375,22.501910781860353,89.99703125,25537.000000000004,29267.86666666666,0.0,13119.066666666666,1170.8666666666666,0.0,158.06666666666666,0.0,51.79993564989568,32.80050812614533,0.0,15.318616125486079,8.408064911473733,0.0,1.9333333333333362,0.0,
