start time (s),stop time (s),num samples (#),period per sample (s),C_UV_HWP position (deg),C_QP position (deg),C_PCC position (deg),B_C_HWP position (deg),B_HWP position (deg),B_QWP position (deg),A_HWP position (deg),A_QWP position (deg),A rate (#/s),B rate (#/s),A' rate (#/s),B' rate (#/s),C4 rate (#/s),C5 rate (#/s),C6 rate (#/s),C7 rate (#/s),A rate SEM (#/s),B rate SEM (#/s),A' rate SEM (#/s),B' rate SEM (#/s),C4 rate SEM (#/s),C5 rate SEM (#/s),C6 rate SEM (#/s),C7 rate SEM (#/s),note
2023-07-10_21-13-03,2023-07-10_21-13-18,5,3,44.984933035714285,326.9455915178571,4.005301339285714,0.005022321428571428,45.0012141418457,4.76074218767053e-05,45.002462005615236,359.9980078125,3980.2,4855.733333333333,0.0,21280.533333333333,60.8,0.0,4.466666666666667,0.0,21.982973209079628,18.715234436148535,0.0,28.3518762851579,1.7499206331208925,0.0,0.16996731711975951,0.0,
2023-07-10_21-13-18,2023-07-10_21-13-33,5,3,47.352957589285715,326.9455915178571,4.005301339285714,0.005022321428571428,45.0012141418457,4.76074218767053e-05,45.002462005615236,359.9980078125,5263.8,6334.0,0.0,20832.8,144.26666666666668,0.0,4.866666666666667,0.0,15.082955796380137,22.363164156959268,0.0,55.687680664378554,3.913509365717115,0.0,0.3431876713662334,0.0,
2023-07-10_21-13-34,2023-07-10_21-13-49,5,3,49.726004464285715,326.9455915178571,4.005301339285714,0.005022321428571428,45.0012141418457,4.76074218767053e-05,45.002462005615236,359.9980078125,7080.2666666666655,8395.466666666667,0.0,19948.06666666667,267.1333333333333,0.0,5.933333333333334,0.0,30.526382032596015,31.531923858563143,0.0,57.470900849424936,4.948175870403603,0.0,0.7774602526460399,0.0,
2023-07-10_21-13-50,2023-07-10_21-14-05,5,3,52.086495535714285,326.9455915178571,4.005301339285714,0.005022321428571428,45.0012141418457,4.76074218767053e-05,45.002462005615236,359.9980078125,9458.666666666666,11151.466666666665,0.0,18966.866666666665,428.2666666666666,0.0,6.8,0.0,19.25616784305755,32.18464091940618,0.0,12.525795605691423,4.219531306252445,0.0,1.1333333333333333,0.0,
2023-07-10_21-14-05,2023-07-10_21-14-21,5,3,54.454520089285715,326.9455915178571,4.005301339285714,0.005022321428571428,45.0012141418457,4.76074218767053e-05,45.002462005615236,359.9980078125,12292.199999999999,14368.666666666668,0.0,17670.333333333336,630.3333333333333,0.0,8.066666666666666,0.0,20.13057376231492,31.35690602651266,0.0,47.66468527350435,4.821249261803882,0.0,0.8844332774281066,0.0,
2023-07-10_21-14-21,2023-07-10_21-14-36,5,3,56.82505580357143,326.9455915178571,4.005301339285714,0.005022321428571428,45.0012141418457,4.76074218767053e-05,45.002462005615236,359.9980078125,15510.266666666666,18045.666666666668,0.0,16360.066666666666,853.0666666666666,0.0,9.666666666666666,0.0,63.94506322704765,30.1203142967221,0.0,32.647171053213654,7.527283706623536,0.0,0.21081851067789203,0.0,
2023-07-10_21-14-37,2023-07-10_21-14-52,5,3,59.200613839285715,326.9455915178571,4.005301339285714,0.005022321428571428,45.0012141418457,4.76074218767053e-05,45.002462005615236,359.9980078125,18932.799999999996,21906.533333333333,0.0,14837.666666666666,1091.3333333333335,0.0,9.733333333333333,0.0,42.05533391986195,63.88023516272004,0.0,39.72250971146943,6.973760343841309,0.0,0.6359594676112973,0.0,
2023-07-10_21-14-53,2023-07-10_21-15-08,5,3,61.55859375,326.9455915178571,4.005301339285714,0.005022321428571428,45.0012141418457,4.76074218767053e-05,45.002462005615236,359.9980078125,22566.0,26034.333333333336,0.0,13264.266666666668,1310.5333333333333,0.0,10.533333333333333,0.0,46.838611802182605,8.603616810517652,0.0,20.506475941895797,8.207449190961983,0.0,0.9580071908799944,0.0,
2023-07-10_21-15-08,2023-07-10_21-15-24,5,3,63.934151785714285,326.9455915178571,4.005301339285714,0.005022321428571428,45.0012141418457,4.76074218767053e-05,45.002462005615236,359.9980078125,26310.73333333333,30439.066666666662,0.0,11593.2,1588.6,0.0,11.6,0.0,21.082483513834994,30.44419302410345,0.0,15.497168200100816,5.986466217876608,0.0,1.1175369742826806,0.0,
2023-07-10_21-15-24,2023-07-10_21-15-39,5,3,66.29464285714286,326.9455915178571,4.005301339285714,0.005022321428571428,45.0012141418457,4.76074218767053e-05,45.002462005615236,359.9980078125,30075.0,34574.933333333334,0.0,9935.333333333334,1842.2666666666669,0.0,12.599999999999998,0.0,53.03646544281253,72.00805510496683,0.0,18.485129158326117,3.3089105289942102,0.0,1.0614455552060438,0.0,
2023-07-10_21-15-40,2023-07-10_21-15-55,5,3,68.67271205357143,326.9455915178571,4.005301339285714,0.005022321428571428,45.0012141418457,4.76074218767053e-05,45.002462005615236,359.9980078125,33799.333333333336,38919.2,0.0,8335.733333333334,2102.666666666667,0.0,14.2,0.0,25.724393956796376,53.31068269014091,0.0,15.844522362283062,8.249579113843103,0.0,0.5436502143433363,0.0,
2023-07-10_21-15-56,2023-07-10_21-16-11,5,3,71.033203125,326.9455915178571,4.005301339285714,0.005022321428571428,45.0012141418457,4.76074218767053e-05,45.002462005615236,359.9980078125,37315.2,42782.066666666666,0.0,6873.8,2343.666666666667,0.0,14.866666666666669,0.0,51.858739754152495,34.13720681146726,0.0,22.713334311711193,16.189159610334602,0.0,0.4422166387140532,0.0,
2023-07-10_21-16-11,2023-07-10_21-16-26,5,3,73.40625,326.9455915178571,4.005301339285714,0.005022321428571428,45.0012141418457,4.76074218767053e-05,45.002462005615236,359.9980078125,40309.86666666667,46349.066666666666,0.0,5501.133333333333,2537.6666666666665,0.0,17.066666666666666,0.0,28.94546596619266,62.230699819301,0.0,17.56499043235977,12.11106014260428,0.0,0.8393118874676114,0.0,
2023-07-10_21-16-27,2023-07-10_21-16-42,5,3,75.78180803571428,326.9455915178571,4.005301339285714,0.005022321428571428,45.0012141418457,4.76074218767053e-05,45.002462005615236,359.9980078125,43054.933333333334,49465.73333333334,0.0,4325.133333333333,2740.4666666666667,0.0,16.8,0.0,84.63597869044146,97.32211122521586,0.0,11.321856934462858,26.595028775234603,0.0,0.8730533902472531,0.0,
2023-07-10_21-16-43,2023-07-10_21-16-58,5,3,78.13727678571428,326.9455915178571,4.005301339285714,0.005022321428571428,45.0012141418457,4.76074218767053e-05,45.002462005615236,359.9980078125,45309.53333333333,52143.33333333333,0.0,3293.3333333333335,2915.6,0.0,16.2,0.0,59.71214281869258,64.68882781782658,0.0,22.581457486668565,8.53450512787815,0.0,0.8856886837057618,0.0,
2023-07-10_21-16-59,2023-07-10_21-17-14,5,3,80.51785714285714,326.9455915178571,4.005301339285714,0.005022321428571428,45.0012141418457,4.76074218767053e-05,45.002462005615236,359.9980078125,46935.59999999999,54070.2,0.0,2569.3333333333335,3013.866666666667,0.0,15.066666666666666,0.0,35.679654955979494,77.82327558142416,0.0,7.99791639532864,12.632233901148771,0.0,0.49888765156985876,0.0,
2023-07-10_21-17-14,2023-07-10_21-17-30,5,3,82.87583705357143,326.9455915178571,4.005301339285714,0.005022321428571428,45.0012141418457,4.76074218767053e-05,45.002462005615236,359.9980078125,48138.2,55397.73333333332,0.0,2049.2,3120.333333333333,0.0,15.133333333333331,0.0,36.604280259736804,58.44003574415173,0.0,6.455488620804239,11.930353445448857,0.0,0.4784233364802441,0.0,
2023-07-10_21-17-30,2023-07-10_21-17-45,5,3,85.24637276785714,326.9455915178571,4.005301339285714,0.005022321428571428,45.0012141418457,4.76074218767053e-05,45.002462005615236,359.9980078125,48666.73333333333,56235.933333333334,0.0,1810.1333333333337,3153.4,0.0,13.6,0.0,65.55823535012456,53.042163522156066,0.0,6.529080248311311,17.644136577218916,0.0,1.1614167593456233,0.0,
2023-07-10_21-17-46,2023-07-10_21-18-01,5,3,87.61188616071428,326.9455915178571,4.005301339285714,0.005022321428571428,45.0012141418457,4.76074218767053e-05,45.002462005615236,359.9980078125,48662.53333333333,56089.2,0.0,1822.0666666666664,3133.9333333333334,0.0,15.733333333333334,0.0,70.50284470226107,49.21682187581254,0.0,12.29109885694158,7.9633884468582545,0.0,0.8653836657164781,0.0,
