start time (s),stop time (s),num samples (#),period per sample (s),C_UV_HWP position (deg),C_QP position (deg),C_PCC position (deg),B_C_HWP position (deg),B_HWP position (deg),B_QWP position (deg),A_HWP position (deg),A_QWP position (deg),A rate (#/s),B rate (#/s),A' rate (#/s),B' rate (#/s),C4 rate (#/s),C5 rate (#/s),C6 rate (#/s),C7 rate (#/s),A rate SEM (#/s),B rate SEM (#/s),A' rate SEM (#/s),B' rate SEM (#/s),C4 rate SEM (#/s),C5 rate SEM (#/s),C6 rate SEM (#/s),C7 rate SEM (#/s),note
2023-07-10_17-07-38,2023-07-10_17-07-43,5,1,44.97739955357143,329.0901227678571,4.005301339285714,45.007533482142854,9.643554687954747e-05,4.76074218767053e-05,0.00032958984377273737,359.9973974609375,42130.0,5345.6,0.0,21917.4,14.0,0.0,1252.8,0.0,80.25584090893322,35.611234182487976,0.0,34.53346203322221,1.760681686165901,0.0,15.02131818450032,0.0,HH
2023-07-10_17-07-49,2023-07-10_17-07-54,5,1,44.97739955357143,329.0901227678571,4.005301339285714,45.007533482142854,45.0012141418457,4.76074218767053e-05,0.00032958984377273737,359.9973974609375,42028.4,48377.2,0.0,2312.0,2780.0,0.0,17.8,0.0,71.37408493283819,100.22345034970607,0.0,29.842922108935642,30.705048444840465,0.0,0.916515138991168,0.0,HV
2023-07-10_17-07-58,2023-07-10_17-08-03,5,1,44.97739955357143,329.0901227678571,4.005301339285714,45.007533482142854,67.50228607177735,4.76074218767053e-05,0.00032958984377273737,359.9973974609375,41962.2,26638.0,0.0,12230.0,1359.0,0.0,639.8,0.0,102.37304332684458,26.162950903902257,0.0,61.73815675900925,14.659467930317254,0.0,16.87424072365924,0.0,HD
2023-07-10_17-08-10,2023-07-10_17-08-15,5,1,44.97739955357143,329.0901227678571,4.005301339285714,45.007533482142854,22.498055572509767,4.76074218767053e-05,0.00032958984377273737,359.9973974609375,42062.6,27250.4,0.0,11831.4,1398.2,0.0,593.2,0.0,67.39925815615481,58.8715551009144,0.0,64.40077639283551,19.767144457407095,0.0,12.38305293536291,0.0,HA
2023-07-10_17-08-25,2023-07-10_17-08-31,5,1,44.97739955357143,329.0901227678571,4.005301339285714,45.007533482142854,9.643554687954747e-05,45.00224487304688,0.00032958984377273737,359.9973974609375,41830.0,26260.4,0.0,12090.2,1351.2,0.0,635.8,0.0,97.46589146978546,64.13236312502447,0.0,66.28302950227908,15.882065356873454,0.0,9.55719624157629,0.0,HR
2023-07-10_17-08-41,2023-07-10_17-08-46,5,1,44.97739955357143,329.0901227678571,4.005301339285714,45.007533482142854,0.0006152343750045475,135.00184814453127,0.00032958984377273737,359.9973974609375,41909.8,27083.4,0.0,11937.0,1408.0,0.0,619.0,0.0,151.95505914578823,88.65303153305024,0.0,34.28264867246986,28.001785657346925,0.0,9.974968671630002,0.0,HL
2023-07-10_17-09-07,2023-07-10_17-09-13,5,1,44.97739955357143,329.0901227678571,4.005301339285714,45.007533482142854,0.0006152343750045475,359.9995593261719,45.001939392089845,359.9973974609375,4281.8,5266.6,0.0,21977.2,71.8,0.0,6.2,0.0,18.892855792600546,27.299450543921207,0.0,26.194274183492848,4.374928570845471,0.0,0.9695359714832658,0.0,VH
2023-07-10_17-09-19,2023-07-10_17-09-24,5,1,44.97739955357143,329.0901227678571,4.005301339285714,45.007533482142854,45.0012141418457,4.76074218767053e-05,44.999856567382814,359.9973974609375,4288.0,48219.4,0.0,2321.0,9.6,0.0,35.2,0.0,18.984203960134856,43.193286515383384,0.0,18.740330840195966,1.5999999999999999,0.0,3.1048349392520045,0.0,VV
2023-07-10_17-09-28,2023-07-10_17-09-33,5,1,44.97739955357143,329.0901227678571,4.005301339285714,45.007533482142854,67.50228607177735,4.76074218767053e-05,44.999856567382814,359.9973974609375,4294.8,26624.4,0.0,12207.6,45.2,0.0,17.4,0.0,32.235694501592484,69.47200875172676,0.0,60.95293266119358,2.6153393661244038,0.0,1.74928556845359,0.0,VD
2023-07-10_17-09-40,2023-07-10_17-09-45,5,1,44.97739955357143,329.0901227678571,4.005301339285714,45.007533482142854,22.498576278686524,4.76074218767053e-05,44.999856567382814,359.9973974609375,4265.0,27057.2,0.0,11882.6,44.6,0.0,18.0,0.0,22.638462845343543,82.2905826932827,0.0,41.265724275723066,2.6570660511172846,0.0,1.673320053068151,0.0,VA
