W,min_W_prime,eta_arr,chi
6.249999480300835e-08,-4.999988333148859e-07,0.7853981633974483,0.001
0.00027552662110207136,-0.0021827265113177076,0.7853981633974483,0.06640818028312069
0.0010844005204352115,-0.008358140527521752,0.7853981633974483,0.13181636056624138
0.002423224882949046,-0.017914217680506935,0.7853981633974483,0.19722454084936208
0.0042862739669177,-0.030082464348784938,0.7853981633974483,0.26263272113248276
0.006665580015747842,-0.04411747507553729,0.7853981633974483,0.32804090141560344
0.028652902453944747,-0.059383207288908196,0.7853981633974483,0.39344908169872417
0.01293009644858718,-0.07536889396849072,0.7853981633974483,0.45885726198184484
0.016788515246785752,-0.09167301756342203,0.7853981633974483,0.5242654422649655
0.021109722683369057,-0.10797957471112134,0.7853981633974483,0.5896736225480862
0.02587523818780868,-0.12403664944222496,0.7853981633974483,0.6550818028312069
0.03106468105616831,-0.1396398436353917,0.7853981633974483,0.7204899831143275
0.036655857572207566,-0.15462027821598123,0.7853981633974483,0.7858981633974483
0.042624855923395516,-0.1688361535054343,0.7853981633974483,0.851306343680569
0.048946148464671956,-0.1821668818950664,0.7853981633974483,0.9167145239636897
0.055592700892654404,-0.19450902122629898,0.7853981633974483,0.9821227042468104
0.06253608786523478,-0.20577345335547526,0.7853981633974483,1.047530884529931
0.0697466145591079,-0.2158834216833686,0.7853981633974483,1.1129390648130517
0.07719344380663516,-0.22477316275820658,0.7853981633974483,1.1783472450961723
0.0848447273476757,-0.23238695083304245,0.7853981633974483,1.243755425379293
0.09266774326614792,-0.23867843130431646,0.7853981633974483,1.3091636056624136
0.12499999999999997,-0.24361015776290318,0.7853981633974483,1.3745717859455344
0.10869455357977297,-0.2471532739830415,0.7853981633974483,1.439979966228655
0.11682980603526395,-0.2492873006723884,0.7853981633974483,1.5053881465117758
0.12499999999999996,-0.24999999999999994,0.7853981633974483,1.5707963267948966
