W,min_W_prime,eta_arr,chi
-0.24999999999999978,-0.4999998125000271,1.0471975511965976,0.001
-0.2499999999999999,-0.4942560476694233,1.0471975511965976,0.17542181408832186
-0.24999999999999978,-0.47746501424835275,1.0471975511965976,0.3498436281766437
-0.24999999999999972,-0.45057375111066733,1.0471975511965976,0.5242654422649656
-0.24999999999999983,-0.4152432088395428,1.0471975511965976,0.6986872563532874
-0.2499999999999999,-0.37401660721576724,1.0471975511965976,0.8731090704416092
-0.24999999999999983,-0.33063708780616063,1.0471975511965976,1.0475308845299311
-0.24999999999999983,-0.29052806703382533,1.0471975511965976,1.221952698618253
-0.24999999999999978,-0.2610492167330545,1.0471975511965976,1.3963745127065748
-0.2499999999999999,-0.24999999999999994,1.0471975511965976,1.5707963267948966
