,QP,DR,AR,DL,AL,RR,LL,RL,LR,gamma
0,-9.78401521381579,1337+/-8,128.1+/-3.1,117.3+/-2.4,1309+/-12,1055+/-10,1064+/-7,386.6+/-3.2,382+/-4,-1.058+/-0.005
