start time (s),stop time (s),num samples (#),period per sample (s),C_UV_HWP position (deg),C_QP position (deg),C_PCC position (deg),B_C_HWP position (deg),B_HWP position (deg),B_QWP position (deg),A_HWP position (deg),A_QWP position (deg),A rate (#/s),B rate (#/s),A' rate (#/s),B' rate (#/s),C4 rate (#/s),C5 rate (#/s),C6 rate (#/s),C7 rate (#/s),A rate SEM (#/s),B rate SEM (#/s),A' rate SEM (#/s),B' rate SEM (#/s),C4 rate SEM (#/s),C5 rate SEM (#/s),C6 rate SEM (#/s),C7 rate SEM (#/s)
1686089216.7311103,1686089232.4847589,5,3,66.45535714285714,359.5806361607143,4.002790178571429,0.002511160714285714,0.0006152343750045475,9.33837890642053e-05,0.00032958984377273737,359.9964208984375,26155.666666666664,28951.466666666664,0.0,13783.666666666668,1565.2666666666667,0.0,14.666666666666666,0.0,50.1782378681789,40.2917967939986,0.0,22.615874464140777,7.517682858138903,0.0,0.8027729719194863,0.0
1686089236.8398387,1686089252.2992716,5,3,66.60853794642857,359.5806361607143,4.002790178571429,0.002511160714285714,0.0006152343750045475,9.33837890642053e-05,0.00032958984377273737,359.9964208984375,25889.73333333333,28746.333333333332,0.0,13932.866666666665,1536.5333333333333,0.0,12.466666666666667,0.0,33.353727094750575,48.942142712935656,0.0,25.89864861339292,7.8404931817669,0.0,0.44221663871405337,0.0
1686089256.666361,1686089271.298712,5,3,66.77176339285714,359.5806361607143,4.002790178571429,0.002511160714285714,0.0006152343750045475,9.33837890642053e-05,0.00032958984377273737,359.9964208984375,25628.333333333332,28465.26666666667,0.0,14129.466666666665,1533.7333333333333,0.0,13.133333333333331,0.0,45.49481044886059,34.61444785057246,0.0,23.64802082392697,12.89375387111486,0.0,1.0624918300339485,0.0
1686089275.6348162,1686089290.5342336,5,3,66.92996651785714,359.5806361607143,4.002790178571429,0.002511160714285714,0.0006152343750045475,9.33837890642053e-05,0.00032958984377273737,359.9964208984375,25458.666666666668,28274.0,0.0,14297.866666666665,1514.0666666666666,0.0,12.866666666666665,0.0,50.6324445829399,29.707275577241887,0.0,39.1671063805106,8.787238221168005,0.0,1.1333333333333329,0.0
1686089294.8843503,1686089310.3997612,5,3,67.08314732142857,359.5806361607143,4.002790178571429,0.002511160714285714,0.0006152343750045475,9.33837890642053e-05,0.00032958984377273737,359.9964208984375,25112.6,28111.0,0.0,14407.2,1482.1333333333334,0.0,13.6,0.0,24.503151724715657,28.38172338358259,0.0,22.72409391910796,13.548513653616112,0.0,0.9392668535736913,0.0
1686089314.7428596,1686089329.3792932,5,3,67.23883928571428,359.5806361607143,4.002790178571429,0.002511160714285714,0.0006152343750045475,9.33837890642053e-05,0.00032958984377273737,359.9964208984375,24909.000000000004,27669.0,0.0,14571.2,1482.1333333333332,0.0,11.733333333333333,0.0,37.964018052185445,65.96017316869653,0.0,7.3330302967689915,12.622114631779343,0.0,1.347425528760516,0.0
1686089333.7294216,1686089348.431864,5,3,67.40959821428571,359.5806361607143,4.002790178571429,0.002511160714285714,0.0006152343750045475,9.33837890642053e-05,0.00032958984377273737,359.9964208984375,24702.466666666667,27428.73333333333,0.0,14689.8,1450.1333333333334,0.0,13.4,0.0,23.092952267833873,43.24624582293584,0.0,25.79827728960055,9.08515272298708,0.0,0.5312459150169739,0.0
1686089352.784979,1686089369.016486,5,3,67.56277901785714,359.5806361607143,4.002790178571429,0.002511160714285714,0.0006152343750045475,9.33837890642053e-05,0.00032958984377273737,359.9964208984375,24678.866666666665,27187.0,0.0,14958.933333333334,1440.6666666666667,0.0,14.666666666666666,0.0,61.02081612040277,58.65662792899035,0.0,42.32957988609541,8.94116572066777,0.0,0.2788866755113587,0.0
1686089373.3527243,1686089388.3232534,5,3,67.71847098214286,359.5806361607143,4.002790178571429,0.002511160714285714,0.0006152343750045475,9.33837890642053e-05,0.00032958984377273737,359.9964208984375,24330.4,27091.533333333333,0.0,15118.466666666665,1425.5333333333333,0.0,11.933333333333332,0.0,56.58988916366212,69.47746237290029,0.0,37.79926513101088,7.171393789835344,0.0,0.9153020145163985,0.0
1686089392.6613953,1686089408.3077872,5,3,67.869140625,359.5806361607143,4.002790178571429,0.002511160714285714,0.0006152343750045475,9.33837890642053e-05,0.00032958984377273737,359.9964208984375,24192.466666666664,26972.86666666666,0.0,15278.93333333333,1431.4,0.0,12.333333333333332,0.0,21.118343790279802,25.627806079421706,0.0,39.68856538377548,8.593537623638378,0.0,0.7817359599705718,0.0
