,Chi Theory,Chi Actual
0,0.001,0.1044+/-0.0026
1,0.31495926535897933,0.257+/-0.008
2,0.6289185307179587,0.5898+/-0.0021
3,0.942877796076938,0.935+/-0.005
4,1.2568370614359172,1.266+/-0.006
5,1.5707963267948966,1.604+/-0.004
