W,min_W_prime,eta_arr,chi
1.8636860141191957e-18,-0.0004999999166666706,0.7853981633974483,0.001
-4.3280852709266375e-17,-0.08726174680962642,0.7853981633974483,0.17542181408832186
1.0472856760544523e-18,-0.17137545591991854,0.7853981633974483,0.3498436281766437
-2.924597598162405e-17,-0.250288619557658,0.7853981633974483,0.5242654422649656
-1.3369785221802026e-17,-0.3216065453576042,0.7853981633974483,0.6986872563532874
0.0,-0.38316502541647324,0.7853981633974483,0.8731090704416092
-4.226604616174778e-17,-0.4330960111677484,0.7853981633974483,1.0475308845299311
-7.088483832315456e-17,-0.4698843010296452,0.7853981633974483,1.221952698618253
0.0,-0.49241352058753557,0.7853981633974483,1.3963745127065748
-6.0106511601482316e-18,-0.5,0.7853981633974483,1.5707963267948966
