HH probability,HV probability,VH probability,VV probability,DD probability,DA probability,AD probability,AA probability,RR probability,RL probability,LR probability,LL probability,HV population,DA population,RL population,XY min,YZ min,XZ min
0.291530781135341,0.309592493466826,0.295142355260854,0.103734370136979,0.385201770635379,0.400737032110893,0.0340264150754757,0.180034782178251,0.0801152082553818,0.323069899445296,0.228971404580762,0.367843487718559,0.19763257563616,0.282618276406815,0.223979347986971,-0.0630975366411034,-0.0887804232476924,-0.00514054499555848
0.0812822625963083,0.0617839966710735,0.281668546911509,0.57526519382111,0.127305993289202,0.308787374522478,0.300967380434129,0.262939251754191,0.296279900545303,0.0915230445087461,0.532928157712137,0.0792688972338128,0.328273728208709,0.195122622521696,0.187774398889558,-0.0754792877486991,-0.0912328434543182,-0.0641099339045557
0.140144688694398,0.604626517516675,0.138936214133164,0.116292579655763,0.227664375533103,0.330956685375651,0.0978977881240413,0.343481150967205,0.248960491833536,0.0939240442828886,0.386973664704917,0.270141799178659,0.12821863417508,0.285572763250154,0.259551145506097,-0.032413468815674,-0.0603351816680392,-0.0349616294144311
0.472828910310441,0.345623708514486,0.154979851297391,0.0265675298776821,0.568916606628233,0.0767951226941516,0.303688578157208,0.0505996925204076,0.259724484976315,0.330747189982814,0.119846549336357,0.289681775704514,0.249698220094062,0.30975814957432,0.274703130340414,-0.0106208944812274,0,-0.0122509718024958
0.472205065443839,0.171378317227346,0.212477570209395,0.14393904711942,0.304640983826037,0.323137139303802,0.27764104284515,0.0945808340250098,0.288588561959271,0.316791186329741,0.139347503460681,0.255272748250307,0.30807205628163,0.199610908925523,0.271930655104789,0,-0.0115804945635887,-0.0467435616192229
0.48571107791851,0.200256859378383,0.0716604166299227,0.242371646073184,0.196272589764972,0.289429110505747,0.144591003562712,0.369707296166568,0.123323012545582,0.527443811963901,0.10250443566005,0.246728739830466,0.364041361995847,0.28298994296577,0.185025876188024,-0.0448465772531346,0,0
0.168214985779823,0.0203123282737137,0.635021232794362,0.176451453152101,0.345164514983001,0.430841389908155,0.0853337462476811,0.138660348861163,0.401112251774753,0.0724518499580059,0.374312341469474,0.152123556797766,0.172333219465962,0.241912431922082,0.27661790428626,-0.0183106069791074,-0.00522539124403747,-0.0348733640791624
0.287633599641456,0.399156591127549,0.159200723321681,0.154009085909314,0.23381803763078,0.274646249620658,0.119584509762571,0.37195120298599,0.280321315131405,0.249260287292668,0.324653241234729,0.145765156341197,0.220821342775385,0.302884620308385,0.213043235736301,0,0,-0.0624114982555789
0.16378238113661,0.308281843550814,0.330471090698632,0.197464684613943,0.264899087101007,0.118352472507798,0.332585606162103,0.284162834229091,0.252236658223769,0.26568222596342,0.167412925930787,0.314668189882023,0.180623532875277,0.274530960665049,0.283452424052896,-0.0195083559167145,0,0
0.403718615994321,0.308779229866436,0.110380141138344,0.1771220130009,0.347350407287107,0.10371305511856,0.369500353247803,0.179436184346529,0.107920804396859,0.462634349093878,0.312700822476646,0.116744024032617,0.29042031449761,0.263393295816818,0.112332414214738,-0.0627843228431161,-0.0402862151204454,-0.265488088573383
0.403697674820123,0.138876463823579,0.383114678564011,0.0743111827922883,0.151978713455098,0.282809727638162,0.288324145287235,0.276887413619505,0.127447481489768,0.339280377358376,0.310150480011076,0.223121661140781,0.239004428806205,0.214433063537301,0.175284571315274,0,0,-0.0164105688677339
0.574490996240808,0.0642873520992411,0.17784019441787,0.183381457242082,0.200547398854951,0.085265535991635,0.452260210380462,0.261926854772951,0.290044675422591,0.0814283441486905,0.412517423943879,0.216009556484839,0.378936226741445,0.231237126813951,0.253027115953715,-0.147916854561376,-0.00108143930270083,0
0.141374246862674,0.355363913465079,0.226118080486255,0.277143759185992,0.132159317634431,0.0940401487598086,0.274796937395658,0.499003596210102,0.172587375420091,0.169732624163355,0.145408749724937,0.512271250691616,0.209259003024333,0.315581456922266,0.342429313055854,0,0,-0.014551640152799
0.160706916877984,0.2424329516061,0.414724591304802,0.182135540211114,0.170318057561854,0.215622880681738,0.213132241541535,0.400926820214873,0.320480470439121,0.191891618064149,0.421625691221227,0.0660022202755031,0.171421228544549,0.285622438888363,0.193241345357312,-0.0183922311422379,0,0
0.0641357614137559,0.208025123286429,0.305769330535298,0.422069784764517,0.202133355183141,0.384080920727416,0.072453231421416,0.341332492668027,0.540756806722309,0.228202671918917,0.149599864046112,0.0814406573126623,0.243102773089136,0.271732923925584,0.311098732017486,-0.0323380528140602,-0.00697792577195712,0
0.26022717631235,0.653936002555136,0.0400892119319626,0.045747609200551,0.153571703683068,0.384027965339377,0.0898930392766422,0.372507291700912,0.0847363276826658,0.54144126192679,0.125214714825677,0.248607695564866,0.152987392756451,0.26303949769199,0.166672011623766,-0.0906046777856397,-0.0437132505025939,-0.114508701024826
0.133746261650477,0.271729464202299,0.285335419535742,0.309188854611481,0.195143494942393,0.33905569608527,0.208441084928654,0.257359724043683,0.135053647963706,0.151405085443823,0.274209887913424,0.439331378679048,0.221467558130979,0.226251609493038,0.287192513321377,-0.0107080969139164,0,0
0.427695601055605,0.192168157934913,0.222921551853537,0.157214689155945,0.0303877864023342,0.194315295343313,0.0719359590051932,0.703360959249159,0.105664111915621,0.163640216451277,0.358013473099668,0.372682198533434,0.292455145105775,0.366874372825747,0.239173155224527,-0.0278140203266743,-0.00466667975128407,-0.00753638793524358
0.11987035309056,0.24876826782091,0.173710863348368,0.457650515740163,0.379161541081082,0.140323534541913,0.264605392535494,0.215909531841511,0.271277260505561,0.153262049703282,0.134811990240144,0.440648699551013,0.288760434415361,0.297535536461296,0.355962980028287,0,-0.00650713798374011,0
0.0655687316550816,0.0715958147272696,0.228751208589507,0.634084245028142,0.330057983695523,0.266332712319163,0.297165950734772,0.106443353250542,0.139972625891293,0.285419492116607,0.0659352975047014,0.508672584487398,0.349826488341612,0.218250668473032,0.324322605189346,-0.0411129306940971,-0.064474522911472,-0.10049781644285
0.529777292246805,0.0935591530453158,0.191416517891343,0.185247036816536,0.226750361822443,0.203194335105155,0.244205948139652,0.32584935493275,0.106912382756267,0.23952317949949,0.325706933623636,0.327857504120607,0.357512164531671,0.276299858377596,0.217384943438437,-0.0258996544505936,0,0
0.170620782575361,0.190746296850997,0.452399963645001,0.186232956928641,0.224435468437157,0.214139328841365,0.307699151293285,0.253726051428192,0.615156402690759,0.221577018794078,0.101965082005682,0.0613014965094809,0.178426869752001,0.239080759932675,0.33822894960012,-0.0114843312230356,0,0
0.380250400086078,0.158415367534425,0.309712339748992,0.151621892630505,0.394387077892956,0.224264586259771,0.175934284331413,0.205414051515859,0.432649564589528,0.157139889737962,0.160177637316483,0.250032908356025,0.265936146358292,0.299900564704408,0.341341236472777,0,-0.0114560161979929,0
0.316013905160453,0.474247876512599,0.0750069584658067,0.134731259861142,0.296685783644959,0.133432398725257,0.343347760723334,0.226534056906451,0.0982523834197299,0.671857875676392,0.0321195979381196,0.197770142965759,0.225372582510797,0.261609920275705,0.148011263192744,0,0,-0.0076023188822916
0.425912596678701,0.382048832434841,0.150634385177067,0.0414041857093921,0.138829446246293,0.161275855498587,0.369387098635864,0.330507599619255,0.197841260746903,0.305002623259953,0.260235643761237,0.236920472231906,0.233658391194046,0.234668522932774,0.217380866489405,-0.0279316714754741,0,0
0.192437232610693,0.506571203464665,0.247043947928443,0.0539476159961984,0.104922364680645,0.301581534366975,0.287421115704859,0.30607498524752,0.409664838252231,0.333102643169744,0.113099808425602,0.144132710152423,0.123192424303446,0.205498674964082,0.276898774202327,-0.0658687246870572,-0.024788954033487,0
0.144271211329284,0.181540692567245,0.150676717595135,0.523511378508336,0.220879107330944,0.4267909275601,0.128135263712928,0.224194701396028,0.327374622303229,0.204564484825936,0.219030648185495,0.24903024468534,0.33389129491881,0.222536904363486,0.288202433494285,0,0,-0.00331188917270839
0.098659426206104,0.573770890118632,0.198892543145625,0.12867714052964,0.170831147114432,0.346853549200694,0.160204143671068,0.322111160013806,0.390934063521792,0.255478187821775,0.258453001046512,0.0951347476099203,0.113668283367872,0.246471153564119,0.243034405565856,-0.100442385531075,0,0
0.146658675374741,0.328107944760119,0.241821135263829,0.283412244601312,0.461416060366821,0.243329642714393,0.115823843097609,0.179430453821177,0.343341811305802,0.225426462562301,0.0905173449953469,0.34071438113655,0.215035459988026,0.320423257093999,0.342028096221176,-0.0367131983097818,0,-0.117254500133154
0.090147388713989,0.0469139167766796,0.514120953430317,0.348817741079014,0.365540185134305,0.187478312499902,0.292855791183514,0.154125711182279,0.48300373961969,0.12414387525999,0.361524319598673,0.0313280655216467,0.219482564896501,0.259832948158292,0.257165902570669,-0.0209004375100542,-0.0121614054913973,-0.0414657118376822
0.256036504397517,0.368502610017095,0.222498271836024,0.152962613749363,0.180080771999934,0.209327296497693,0.382397585202345,0.228194346300027,0.379560517046242,0.324318541318211,0.17518354853013,0.120937393105417,0.20449955907344,0.204137559149981,0.250248955075829,-0.0176028070939687,0,0
0.447877918473426,0.381893051503688,0.137258338907319,0.0329706911155675,0.255118383060032,0.164851234107882,0.213768254683718,0.366262128148367,0.270313740842197,0.231694627120402,0.183120771979774,0.314870860057627,0.240424304794497,0.3106902556042,0.292592300449912,0,-0.00213186372362912,-0.00229296016731327
0.226775196590622,0.296982584336335,0.256483147723067,0.219759071349976,0.335245398500828,0.190322639116851,0.172578507925796,0.301853454456525,0.28527288668923,0.200272161175475,0.173172467332888,0.341282484802407,0.223267133970299,0.318549426478676,0.313277685745818,0,-0.0954936582785321,-0.000352890141305296
0.214437379964098,0.364987207501247,0.246325358477679,0.174250054056977,0.216979548384851,0.3308589955383,0.177716077288297,0.274445378788551,0.636714779764045,0.148767913206298,0.0966481340563409,0.117869172973315,0.194343717010537,0.245712463586701,0.37729197636868,-0.0196922831404312,0,-0.0841493165675322
0.570803888286768,0.113192290308151,0.160450974985625,0.155552846419457,0.291191247409225,0.239033492921854,0.324273738232753,0.145501521436168,0.229162624938561,0.173560324411499,0.144396570018571,0.452880480631368,0.363178367353112,0.218346384422696,0.341021552784965,-0.108640551805309,0,-0.0836997000607014
0.450526780472208,0.263105288201519,0.238383139352995,0.0479847919732769,0.294510705733541,0.0208089604002115,0.38091863147669,0.303761702389557,0.57731196273956,0.193185293382833,0.208981819734948,0.0205209241426589,0.249255786222743,0.299136204061549,0.298916443441109,-0.0682980470572319,-0.133140270287235,-0.0378590311391777
0.14396123042283,0.275465864372763,0.264646718890388,0.315926186314018,0.363525712197633,0.203431019806306,0.124854004934285,0.308189263061775,0.202265818383249,0.189515314679608,0.311962376047668,0.296256490889475,0.229943708368424,0.335857487629704,0.249261154636362,0,-0.0702634431099721,0
0.252914406258147,0.110805595227576,0.470210288357888,0.166069710156388,0.0818553204448802,0.230537493443355,0.500502474846402,0.187104711265362,0.290750249932138,0.363727046495218,0.129920604301352,0.215602099271291,0.209492058207268,0.134480015855121,0.253176174601714,0,-0.122595150148242,0
0.313230360827942,0.234535365851269,0.236823487876505,0.215410785444285,0.293296682669814,0.364837533731897,0.0941611039984769,0.247704679599812,0.230396317642224,0.325237002612292,0.223793298866517,0.220573380878966,0.264320573136113,0.270500681134813,0.225484849260595,0,0,-0.00172911071866298
0.239074180855289,0.472433774755193,0.160461434591855,0.128030609797663,0.252915231225285,0.127093550822633,0.334234927284676,0.285756290667406,0.283382183465501,0.115356490120704,0.233865449390828,0.367395877022967,0.183552395326476,0.269335760946346,0.325389030244234,-0.0265568437364105,0,0
0.114101859419445,0.147480257101386,0.626932630694935,0.111485252784233,0.166375962839134,0.235569215758645,0.18831393998186,0.409740881420361,0.199985314915429,0.568941886959053,0.0615306489447152,0.169542149180802,0.112793556101839,0.288058422129747,0.184763732048116,-0.177674846768079,-0.0542392291918413,-0.0586359995555283
0.0991955832318364,0.318699508506787,0.326208756144364,0.255896152117012,0.247252036598026,0.149036849760544,0.187343547786914,0.416367565854516,0.255012868254464,0.15094996966181,0.254685348811677,0.339351813272049,0.177545867674424,0.331809801226271,0.297182340763256,-0.0541299464741555,0,0
0.0341773138752333,0.0218195319570631,0.0365030002591611,0.907500153908542,0.193058027255377,0.20475726952117,0.26924830987758,0.332936393345873,0.205893277628449,0.31666866762007,0.193190475992968,0.284247578758512,0.470838733891888,0.262997210300625,0.245070428193481,-0.0606446999009206,0,0
0.424026784291031,0.124615712052036,0.285463834155957,0.165893669500977,0.231391223760506,0.185864204531839,0.136639448660716,0.446105123046939,0.247317108359384,0.410250746771465,0.0804783115877417,0.26195383328141,0.294960226896004,0.338748173403723,0.254635470820397,0,-0.016580674869481,0
0.0174876783902772,0.0865695248430832,0.0931933595117175,0.802749437254922,0.302046652013353,0.253503027450251,0.232646610826983,0.211803709709413,0.134183808881671,0.378166482135738,0.159171670796721,0.32847803818587,0.4101185578226,0.256925180861383,0.23133092353377,-0.0109292252977442,0,0
0.227655267004049,0.0549664844776867,0.462722995708594,0.254655252809671,0.326825955978997,0.385950167748292,0.0488338321828632,0.238390044089847,0.274871175180653,0.260344413212961,0.0155819013733744,0.449202510233012,0.24115525990686,0.282608000034422,0.362036842706832,-0.0533235726089479,-0.104513483134351,-0.22979172399373
0.422969393583041,0.180324063300338,0.245275922908538,0.151430620208082,0.166506291991526,0.144314841524553,0.413575065316517,0.275603801167403,0.470660353756005,0.155081047463484,0.196208533097782,0.178050065682729,0.287200006895562,0.221055046579464,0.324355209719367,0,0,-0.020390159162013
0.323103586677442,0.0815093157435157,0.354539137016812,0.240847960562231,0.265650712849035,0.0570018568251764,0.343919717752559,0.333427712573229,0.0726070676503026,0.246596452615331,0.29059624020435,0.390200239530016,0.281975773619836,0.299539212711132,0.231403653590159,0,-0.00460503412045652,0
0.184067459081036,0.157698860410042,0.123016161998366,0.535217518510556,0.231637425650885,0.202484903332997,0.275954709565383,0.289922961450734,0.216600196745518,0.440489468140291,0.152949613634512,0.189960721479679,0.359642488795796,0.26078019355081,0.203280459112599,-0.0500729231842505,0,0
0.0153108874562388,0.216460331170488,0.283398115768372,0.484830665604901,0.245903084493267,0.309391445792833,0.240660847887071,0.204044621826829,0.222837611615182,0.257708398808224,0.312810388129173,0.206643601447421,0.25007077653057,0.224973853160048,0.214740606531301,-0.0440771773965617,0,0
0.273762898955747,0.3906378409936,0.154738463650574,0.180860796400078,0.349190582524954,0.244641718771321,0.20759254356414,0.198575155139584,0.226677744036054,0.301899439767719,0.337906197513114,0.133516618683112,0.227311847677913,0.273882868832269,0.180097181359583,0,0,-0.0572699327397542
0.285178981638265,0.210350621273027,0.2794466921049,0.225023704983808,0.120162345874033,0.49429495755225,0.240720447406855,0.144822249166862,0.315716972240116,0.110554812096668,0.277918321391096,0.29580989427212,0.255101343311037,0.132492297520447,0.305763433256118,0,-0.0256065811221286,0
0.275700042176189,0.302042664247455,0.371730800460834,0.0505264931155217,0.26290924821496,0.127305354433153,0.371399156016145,0.238386241335743,0.14470930609735,0.234547828390015,0.176935413293721,0.443807452218914,0.163113267645856,0.250647744775351,0.294258379158132,-0.0213825633011858,0,0
0.422044394680343,0.412367539725486,0.0878918277408226,0.077696237853348,0.129079297027403,0.317353875287958,0.0921327484130434,0.461434079271594,0.298112567248821,0.296457558439672,0.10473783623382,0.300692038077687,0.249870316266845,0.295256688149499,0.299402302663254,0,0,-0.0432981657734805
0.0912343116254692,0.305453916045804,0.343214099082564,0.260097673246162,0.478048967404992,0.14793262541356,0.206073615683267,0.167944791498181,0.135230258188427,0.136508449742315,0.343887025254512,0.384374266814746,0.175665992435816,0.322996879451586,0.259802262501586,-0.0052768713785729,-0.0469233264893168,0
0.156586704773716,0.483418286859293,0.161923719809198,0.198071288557792,0.400550877932026,0.301039883705655,0.161805136443501,0.136604101918817,0.404442715853776,0.188401388031728,0.272699060316963,0.134456835797532,0.177328996665754,0.268577489925422,0.269449775825654,-0.0394262661308712,0,0
0.189609880618699,0.409883938498658,0.243765851669406,0.156740329213237,0.213946597940467,0.254993087186715,0.241094641533912,0.289965673338905,0.114220149925583,0.181425082513528,0.163101925440623,0.541252842120265,0.173175104915968,0.251956135639686,0.327736496022924,-0.0309681551657281,0,0
0.172295733910334,0.0925790070740087,0.484330431612674,0.250794827402983,0.0583720087093422,0.345696615536244,0.29294037283729,0.302991002917122,0.394494275139233,0.116505546236347,0.31759637310028,0.17140380552414,0.211545280656659,0.180681505813232,0.282949040331686,0,-0.117129665678565,-0.00316698310810909
0.124462290121504,0.0948819499781522,0.516022020503787,0.264633739396557,0.479898481138592,0.0797459113966773,0.144849763705401,0.295505843759329,0.397424919294328,0.106369402614578,0.385221277359559,0.110984400731535,0.19454801475903,0.38770216244896,0.254204660012931,-0.000366839002398742,-0.211872194815011,0
0.0246889743850316,0.0539455507055194,0.03408668100679,0.887278793902659,0.311111143530687,0.324122823027073,0.195283203795584,0.169482829646656,0.255537387222702,0.118848941748608,0.39878323321513,0.22683043781356,0.455983884143845,0.240296986588671,0.241183912518131,-0.0251883660749716,-0.00950668085893344,-0.0125902900205815
0.156517727647693,0.0614345525771212,0.329947832039238,0.452099887735947,0.283694771753921,0.0459389978215105,0.379489339173521,0.290876891251047,0.294077586539948,0.317414823842648,0.178569007015869,0.209938582601534,0.30430880769182,0.287285831502484,0.252008084570741,-0.00688673798169587,0,0
0.224652913866974,0.208692022059949,0.165876998108237,0.40077806596484,0.324849363312225,0.263782277810042,0.164160953768629,0.247207405109103,0.304595781596138,0.140304920304821,0.258772945314915,0.296326352784125,0.312715489915907,0.286028384210664,0.300461067190132,-0.00459294576084289,0,0
0.265940207200704,0.405864117654569,0.249796838517187,0.0783988366275393,0.258939265663393,0.322568901205398,0.124539692553859,0.29395214057735,0.137186285682634,0.246525793392715,0.431177040061288,0.185110880863362,0.172169521914122,0.276445703120371,0.161148583272998,0,-0.020146854116346,0
0.42967676017407,0.277367998869097,0.0867950629142183,0.206160178042615,0.29427720324894,0.142951487793699,0.32384666662391,0.23892464233345,0.158425659550949,0.396279605773489,0.28581322962034,0.159481505055221,0.317918469108342,0.266600922791195,0.158953582303085,-0.00838887089495514,0,0
0.604830095317924,0.0407884796754285,0.233905709622094,0.120475715384554,0.277879977120985,0.140395251642584,0.356488670546509,0.225236100689923,0.337162558014999,0.502747782442611,0.0655861632088567,0.0945034963335331,0.362652905351239,0.251558038905454,0.215833027174266,-0.0498147126186812,0,0
0.130568206108811,0.196749147446758,0.537775588328296,0.134907058116135,0.28056271441321,0.140561730465207,0.267776174311509,0.311099380810074,0.238741292243573,0.236792086660373,0.224967995950811,0.299498625145244,0.132737632112473,0.295831047611642,0.269119958694408,-0.138776678291633,0,0
0.194883978862518,0.43874505139956,0.157935528198466,0.208435441539456,0.528272168259811,0.112667925999079,0.17557431644992,0.183485589291189,0.45944945430931,0.223444993975774,0.165027095719829,0.152078455995087,0.201659710200987,0.3558788787755,0.305763955152198,0,-0.0295993436610915,-0.00287627100059426
0.325322119586423,0.128515852825384,0.179189665280049,0.366972362308143,0.179582620103004,0.201447445821376,0.323110779178698,0.295859154896922,0.42312773205468,0.117149819831779,0.267337471769783,0.192384976343756,0.346147240947283,0.237720887499963,0.307756354199218,-0.092791131206919,0,0
0.191917863093743,0.359574517175676,0.315860102269925,0.132647517460656,0.392273664405451,0.0805878547664194,0.261050574490339,0.26608790633779,0.411512298894937,0.216429582818837,0.231864623167051,0.140193495119175,0.1622826902772,0.329180785371621,0.275852897007056,-0.0183594724954883,0,0
0.284331251587155,0.479596375489641,0.107200183867773,0.128872189055431,0.23930390748753,0.270172662864829,0.361634275365882,0.128889154281759,0.350412634679378,0.212594090075864,0.326660878963122,0.110332396281636,0.206601720321293,0.184096530884644,0.230372515480507,0,-0.0384620557218226,0
0.204911003712878,0.180483749127139,0.312787483854302,0.301817763305681,0.247487736381812,0.47188807794126,0.165965655053009,0.114658530623919,0.235808962704021,0.225460470946785,0.411176914536913,0.12755365181228,0.25336438350928,0.181073133502865,0.181681307258151,0,0,-0.0335225605565294
0.35628732917226,0.203924453806702,0.405202498959324,0.0345857180617145,0.426024083189864,0.291504175984993,0.170988839639907,0.111482901185236,0.091407213387238,0.340846913996958,0.153585714048418,0.414160158567385,0.195436523616987,0.26875349218755,0.252783685977311,-0.037028134910533,0,0
0.432351994504622,0.124950054164636,0.253936121308595,0.188761830022148,0.141673777945973,0.220796905509293,0.356446469887829,0.281082846656905,0.257768024993066,0.11353771849853,0.178896630350778,0.449797626157626,0.310556912263385,0.211378312301439,0.353782825575346,-0.00107741692749365,0,-0.0611236642660037
0.150819932669102,0.265116955178107,0.347200174524027,0.236862937628765,0.248852350375173,0.189381263570851,0.188262705960672,0.373503680093303,0.363529907364433,0.177174367067546,0.177339698512563,0.281956027055458,0.193841435148933,0.311178015234238,0.322742967209946,0,0,-0.012483867343296
0.26633840649153,0.185779099155095,0.278717848686442,0.269164645666933,0.343719539894241,0.267374202307337,0.299654118764317,0.0892521390341039,0.179797139189095,0.222422161697001,0.160253239993173,0.43752745912073,0.267751526079232,0.216485839464173,0.308662299154912,0,-0.0153250129238331,0
0.0780114112187389,0.702453478459049,0.13279197496556,0.0867431353566519,0.183951907350352,0.13794886566753,0.45362135886659,0.224477868115527,0.236876629878294,0.312460181393812,0.201413230829342,0.249249957898551,0.0823772732876954,0.20421488773294,0.243063293888423,-0.21382007005332,-0.0510586806505166,0
0.0359368801026078,0.0285384104397657,0.47393119919591,0.461593510261717,0.312783898720412,0.227669027500849,0.414255271462852,0.0452918023158862,0.404249923976021,0.0920282239618205,0.446519979029951,0.0572018730322066,0.248765195182162,0.179037850518149,0.230725898504114,0,-0.137402166149395,-0.0133703564523709
0.31416882368166,0.0403820499629594,0.0682612870969564,0.577187839258424,0.140736358996594,0.321784901220053,0.196662681533789,0.340816058249563,0.302378347279497,0.207932904828448,0.275997930119549,0.213690817772505,0.445678331470042,0.240776208623078,0.258034582526001,-0.0475903232954829,-0.0219065315669225,0
0.0567524273169238,0.369719579795121,0.0943791816349217,0.479148811253034,0.269093352676385,0.164445865478273,0.259749042007825,0.306711739837517,0.0397215160285197,0.0589530732825652,0.299568874679035,0.60175653600988,0.267950619284979,0.287902546256951,0.3207390260192,0,-0.0259567481677085,-0.00218986614512912
0.123213037694101,0.206132238190986,0.468265086996482,0.20238963711843,0.331942060406259,0.144672627367742,0.25954889729246,0.263836414933538,0.325637673019006,0.207943236830517,0.177666211372647,0.28875287877783,0.162801337406266,0.297889237669899,0.307195275898418,-0.0125104555272715,0,-0.00552563125294326
0.282366258018632,0.434461368861806,0.0835018553574562,0.199670517762106,0.132593808779434,0.276130979432725,0.105650443911916,0.485624767875924,0.0838029034910809,0.293318067617346,0.379345696873757,0.243533332017816,0.241018387890369,0.309109288327679,0.163668117754449,0,0,-0.0191915693646583
0.224152001954789,0.224509913113957,0.174698833683188,0.376639251248067,0.346370987588551,0.412079973197355,0.0632829573821752,0.178266081831918,0.305046265932776,0.419016207707266,0.137048574107108,0.138888952252849,0.300395626601428,0.262318534710235,0.221967609092813,0,-0.0500386064450957,0
0.290232933926522,0.258365044947533,0.18287609996378,0.268525921162165,0.143686600464316,0.243387690592252,0.540199791977545,0.0727259169658865,0.251951281736217,0.130721672072332,0.235544837206337,0.381782208985114,0.279379427544343,0.108206258715101,0.316866745360665,-0.000936319995006046,-0.17038546649893,-0.0367025043481068
0.218256350465227,0.1927381824383,0.122535740586584,0.466469726509889,0.237475122249073,0.341467730548916,0.178140114103044,0.242917033098967,0.123190645343425,0.230845824126058,0.192762197344216,0.4532013331863,0.342363038487558,0.24019607767402,0.288195989264863,-0.057024703685059,0,0
0.203358757150395,0.102917966072673,0.267125463395663,0.426597813381268,0.162907272116075,0.363839185914328,0.258944237866211,0.214309304103386,0.216480754059383,0.184337587608637,0.198433862156803,0.400747796175177,0.314978285265832,0.188608288109731,0.30861427511728,0,0,-0.014777145291423
0.232001440091905,0.199959157075099,0.243044155350448,0.324995247482548,0.119065151782463,0.342776530802605,0.484454179749467,0.053704137665465,0.152609518786472,0.222449260650635,0.269297343588362,0.35564387697453,0.278498343787227,0.086384644723964,0.254126697880501,0,-0.00794106826561705,0
0.0679761492465233,0.036655017643404,0.171708322674735,0.723660510435338,0.114856481566464,0.401210827738884,0.142470196705766,0.341462493988886,0.187957841380506,0.29841546200988,0.0984998733574114,0.415126823252202,0.395818329840931,0.228159487777675,0.301542332316354,-0.076325842889102,-0.0293749932925306,-0.0344481641892598
0.123592708159881,0.200346112180067,0.39544010367061,0.280621075989442,0.330731494388746,0.122790845959663,0.287519822093382,0.258957837558209,0.46924616356278,0.27319745205423,0.0721752609309722,0.185381123452017,0.202106892074662,0.294844665973478,0.327313643507399,0,0,-0.0328382320907589
