,Chi Theory,Chi Actual
0,0.001,0.041+/-0.004
1,0.31495926535897933,0.3429+/-0.0022
2,0.6289185307179587,0.670+/-0.004
3,0.942877796076938,0.988+/-0.004
4,1.2568370614359172,1.300+/-0.007
5,1.5707963267948966,1.606+/-0.004
