start time (s),stop time (s),num samples (#),period per sample (s),C_UV_HWP position (deg),C_QP position (deg),C_PCC position (deg),B_C_HWP position (deg),B_HWP position (deg),B_QWP position (deg),A_HWP position (deg),A_QWP position (deg),A rate (#/s),B rate (#/s),A' rate (#/s),B' rate (#/s),C4 rate (#/s),C5 rate (#/s),C6 rate (#/s),C7 rate (#/s),A rate SEM (#/s),B rate SEM (#/s),A' rate SEM (#/s),B' rate SEM (#/s),C4 rate SEM (#/s),C5 rate SEM (#/s),C6 rate SEM (#/s),C7 rate SEM (#/s),note
2023-06-29_11-36-09,2023-06-29_11-36-24,5,3,65.390625,330.0041852678571,4.000279017857142,0.005022321428571428,112.50079071044922,269.99944583892824,22.50243148803711,89.9991064453125,24795.8,28333.0,0.0,12619.000000000002,1000.6,0.0,230.4,0.0,19.551527362900046,13.671543845195743,0.0,24.993554724724056,4.869861964733243,0.0,2.6318561257535853,0.0,
2023-06-29_11-36-25,2023-06-29_11-36-41,5,3,65.390625,331.2522321428571,4.000279017857142,0.005022321428571428,112.50079071044922,269.99944583892824,22.50243148803711,89.9991064453125,25432.733333333334,28836.6,0.0,12852.533333333335,1184.8,0.0,149.4,0.0,36.49450491360149,36.96054953896401,0.0,18.398852621230784,8.887944394265487,0.0,2.739424108173913,0.0,
2023-06-29_11-36-42,2023-06-29_11-36-57,5,3,65.390625,332.5002790178571,4.000279017857142,0.005022321428571428,112.50079071044922,269.99944583892824,22.50243148803711,89.9991064453125,25542.666666666664,28969.0,0.0,12871.666666666668,1337.6,0.0,78.19999999999999,0.0,26.03245837197992,28.167554226647322,0.0,28.83728296648099,9.60057868626213,0.0,1.067707825203131,0.0,
2023-06-29_11-36-58,2023-06-29_11-37-13,5,3,65.390625,333.7483258928571,4.000279017857142,0.005022321428571428,112.50079071044922,269.99944583892824,22.50243148803711,89.9991064453125,25687.199999999997,29072.6,0.0,12924.333333333332,1410.6000000000001,0.0,34.66666666666667,0.0,24.45440201227155,62.85312685583347,0.0,31.38010693275459,16.43857252521235,0.0,1.1879019787470309,0.0,
2023-06-29_11-37-14,2023-06-29_11-37-29,5,3,65.390625,335.0064174107143,4.000279017857142,0.005022321428571428,112.50079071044922,269.99944583892824,22.50243148803711,89.9991064453125,25653.4,28985.2,0.0,12827.666666666668,1449.1333333333334,0.0,21.6,0.0,43.23326908245036,43.76218560457032,0.0,16.640980206172493,9.720882447368403,0.0,0.9333333333333331,0.0,
2023-06-29_11-37-30,2023-06-29_11-37-45,5,3,65.390625,336.25697544642856,4.000279017857142,0.005022321428571428,112.50079071044922,269.99944583892824,22.50243148803711,89.9991064453125,25664.933333333334,28971.333333333332,0.0,12828.0,1423.2666666666669,0.0,31.46666666666666,0.0,66.04135068273506,79.39584371993274,0.0,30.774267750111584,8.648956263298158,0.0,1.9223827807061618,0.0,
2023-06-29_11-37-46,2023-06-29_11-38-02,5,3,65.390625,337.4924665178571,4.000279017857142,0.005022321428571428,112.50079071044922,269.99944583892824,22.50243148803711,89.9991064453125,25597.93333333333,28803.8,0.0,12785.266666666666,1344.7333333333331,0.0,62.0,0.0,31.075070394127827,50.6654166512466,0.0,16.25368334323698,9.527387423166493,0.0,2.7345525735991574,0.0,
2023-06-29_11-38-03,2023-06-29_11-38-18,5,3,65.390625,338.7455357142857,4.000279017857142,0.005022321428571428,112.50079071044922,269.99944583892824,22.50243148803711,89.9991064453125,25534.333333333332,28730.0,0.0,12741.866666666669,1262.4666666666667,0.0,105.8,0.0,30.786901976868773,53.5569271378078,0.0,22.967029508502986,6.9350959298019434,0.0,4.1787823851239505,0.0,
2023-06-29_11-38-19,2023-06-29_11-38-34,5,3,65.390625,340.0061383928571,4.000279017857142,0.005022321428571428,112.50079071044922,269.99944583892824,22.50243148803711,89.9991064453125,25486.066666666666,28617.066666666662,0.0,12730.533333333333,1102.1333333333332,0.0,176.53333333333336,0.0,44.07170924250131,33.890575550012535,0.0,19.675308835639033,7.814942951380569,0.0,3.573980040981389,0.0,
2023-06-29_11-38-35,2023-06-29_11-38-50,5,3,65.390625,341.2466517857143,4.000279017857142,0.005022321428571428,112.50079071044922,269.99944583892824,22.50243148803711,89.9991064453125,25437.666666666668,28706.0,0.0,12740.466666666665,949.6,0.0,231.13333333333335,0.0,64.95314550590335,36.4141303464588,0.0,20.39542432344423,6.7341583652961985,0.0,3.856596081174866,0.0,
2023-06-29_11-38-51,2023-06-29_11-39-06,5,3,65.390625,342.50474330357144,4.000279017857142,0.005022321428571428,112.50079071044922,269.99944583892824,22.50243148803711,89.9991064453125,25270.733333333334,28334.26666666667,0.0,12642.0,816.3999999999999,0.0,298.8,0.0,36.793175695742455,58.62435974537864,0.0,27.32377881788828,7.831134443148497,0.0,4.36730275265333,0.0,
2023-06-29_11-39-07,2023-06-29_11-39-23,5,3,65.390625,343.740234375,4.000279017857142,0.005022321428571428,112.50079071044922,269.99944583892824,22.50243148803711,89.9991064453125,25193.4,28262.8,0.0,12631.8,680.8,0.0,370.06666666666666,0.0,33.07086666875024,45.54846015204313,0.0,36.59714621539636,7.7435277633790545,0.0,5.299266196580632,0.0,
2023-06-29_11-39-24,2023-06-29_11-39-39,5,3,65.390625,345.005859375,4.000279017857142,0.005022321428571428,112.50079071044922,269.99944583892824,22.50243148803711,89.9991064453125,25379.666666666664,28349.933333333338,0.0,12607.333333333334,536.0666666666667,0.0,422.4666666666667,0.0,27.739462463749494,40.71505318129378,0.0,18.206531184653873,5.2455271951973925,0.0,3.752924785343351,0.0,
2023-06-29_11-39-40,2023-06-29_11-39-55,5,3,65.390625,346.25390625,4.000279017857142,0.005022321428571428,112.50079071044922,269.99944583892824,22.50243148803711,89.9991064453125,25259.26666666667,28171.8,0.0,12583.0,433.66666666666663,0.0,480.7333333333333,0.0,47.1924428978483,19.778102369371215,0.0,26.840475240038465,2.2484562605386733,0.0,2.846830596372817,0.0,
2023-06-29_11-39-57,2023-06-29_11-40-12,5,3,65.390625,347.5044642857143,4.000279017857142,0.005022321428571428,112.50079071044922,269.99944583892824,22.50243148803711,89.9991064453125,25324.933333333334,28207.2,0.0,12620.733333333334,331.66666666666663,0.0,526.1999999999999,0.0,36.95243188508999,43.29698475516393,0.0,18.4334840259061,2.796823595120398,0.0,4.435463147556666,0.0,
2023-06-29_11-40-13,2023-06-29_11-40-28,5,3,65.390625,348.7525111607143,4.000279017857142,0.005022321428571428,112.50079071044922,269.99944583892824,22.50243148803711,89.9991064453125,25388.533333333333,28284.13333333333,0.0,12620.466666666667,258.2666666666667,0.0,571.0666666666666,0.0,80.46894501055122,47.90831521423678,0.0,36.27297739211501,4.295216978091896,0.0,6.233778950203474,0.0,
2023-06-29_11-40-29,2023-06-29_11-40-44,5,3,65.390625,350.0005580357143,4.000279017857142,0.005022321428571428,112.50079071044922,269.99944583892824,22.50243148803711,89.9991064453125,25232.86666666667,28097.466666666667,0.0,12517.666666666668,186.8,0.0,587.2,0.0,43.87907625888836,51.0743031714038,0.0,19.555618686766994,4.976165413470717,0.0,6.114282005636017,0.0,
2023-06-29_11-40-45,2023-06-29_11-41-01,5,3,65.390625,351.25362723214283,4.000279017857142,0.005022321428571428,112.50079071044922,269.99944583892824,22.50243148803711,89.9991064453125,25389.866666666665,28316.4,0.0,12547.666666666666,138.13333333333333,0.0,615.9333333333334,0.0,65.28642874118468,43.972769351547825,0.0,31.105733662247307,2.135935912480105,0.0,2.4435857077481686,0.0,
2023-06-29_11-41-02,2023-06-29_11-41-18,5,3,65.390625,352.4966517857143,4.000279017857142,0.005022321428571428,112.50079071044922,269.99944583892824,22.50243148803711,89.9991064453125,25356.666666666668,28143.733333333337,0.0,12595.0,109.46666666666667,0.0,630.7333333333333,0.0,42.5237188715507,37.08479772389533,0.0,23.014005397680137,2.2025238048909053,0.0,2.7535835237417974,0.0,
2023-06-29_11-41-19,2023-06-29_11-41-34,5,3,65.390625,353.7421875,4.000279017857142,0.005022321428571428,112.50079071044922,269.99944583892824,22.50243148803711,89.9991064453125,25233.666666666664,28155.333333333336,0.0,12518.733333333334,87.66666666666667,0.0,631.5333333333333,0.0,46.82580010587721,45.28858085164004,0.0,24.62325007882674,2.326179509649054,0.0,6.719457650071995,0.0,
