,Chi Theory,Chi Actual
0,0.001,0.0568+/-0.0019
1,0.31495926535897933,0.2493+/-0.0031
2,0.6289185307179587,0.644+/-0.005
3,0.942877796076938,0.954+/-0.004
4,1.2568370614359172,1.2510+/-0.0035
5,1.5707963267948966,1.558+/-0.005
