start time (s),stop time (s),num samples (#),period per sample (s),C_UV_HWP position (deg),C_QP position (deg),C_PCC position (deg),B_C_HWP position (deg),B_HWP position (deg),B_QWP position (deg),A_HWP position (deg),A_QWP position (deg),A rate (#/s),B rate (#/s),A' rate (#/s),B' rate (#/s),C4 rate (#/s),C5 rate (#/s),C6 rate (#/s),C7 rate (#/s),A rate SEM (#/s),B rate SEM (#/s),A' rate SEM (#/s),B' rate SEM (#/s),C4 rate SEM (#/s),C5 rate SEM (#/s),C6 rate SEM (#/s),C7 rate SEM (#/s),note
2023-07-06_13-58-44,2023-07-06_13-58-50,5,1,56.47098214285714,326.50362723214283,4.0078125,44.99246651785714,0.00012695312500454747,9.33837890642053e-05,0.00032958984377273737,359.9973974609375,31637.2,17104.2,0.0,16457.0,11.8,0.0,873.2,0.0,110.02154334492859,79.6381817974268,0.0,52.059581250716946,1.9339079605813716,0.0,9.101648202386203,0.0,HH
2023-07-06_13-58-56,2023-07-06_13-59-01,5,1,56.47098214285714,326.50362723214283,4.0078125,44.99246651785714,45.00174438476562,9.33837890642053e-05,0.00032958984377273737,359.9973974609375,31440.0,36703.4,0.0,7574.0,1961.4,0.0,14.4,0.0,69.79326615082576,54.53402607546961,0.0,42.93366977093852,27.38174574419973,0.0,0.8717797887081347,0.0,HV
2023-07-06_13-59-05,2023-07-06_13-59-11,5,1,56.47098214285714,326.50362723214283,4.0078125,44.99246651785714,67.5028125,9.33837890642053e-05,0.00032958984377273737,359.9973974609375,31262.4,26576.4,0.0,12064.4,949.8,0.0,438.4,0.0,35.52266881865719,86.79665892187325,0.0,54.19372657420783,19.20260399008426,0.0,5.2971690552596105,0.0,HD
2023-07-06_13-59-17,2023-07-06_13-59-23,5,1,56.47098214285714,326.50362723214283,4.0078125,44.99246651785714,22.499119873046876,9.33837890642053e-05,0.00032958984377273737,359.9973974609375,31393.0,27066.0,0.0,11878.0,981.0,0.0,426.2,0.0,56.1346595251098,84.38898032326257,0.0,35.05281729048323,6.693280212272604,0.0,5.141984052872976,0.0,HA
2023-07-06_13-59-33,2023-07-06_13-59-38,5,1,56.47098214285714,326.50362723214283,4.0078125,44.99246651785714,0.00012695312500454747,45.00224487304688,0.00032958984377273737,359.9973974609375,31496.0,26698.6,0.0,11976.8,938.4,0.0,456.2,0.0,109.36315650162992,46.54202402130788,0.0,45.87308579112593,15.03861695768597,0.0,8.817028978062849,0.0,HR
2023-07-06_13-59-49,2023-07-06_13-59-54,5,1,56.47098214285714,326.50362723214283,4.0078125,44.99246651785714,0.0006457519531295475,135.00184814453127,0.00032958984377273737,359.9973974609375,31344.6,26839.8,0.0,11879.0,988.2,0.0,433.0,0.0,72.37444300303802,105.41081538438074,0.0,58.278641027395274,11.110355529864918,0.0,6.2289646009589745,0.0,HL
2023-07-06_14-00-16,2023-07-06_14-00-21,5,1,56.47098214285714,326.50362723214283,4.0078125,44.99246651785714,0.0006457519531295475,9.33837890642053e-05,45.002462005615236,359.9973974609375,14586.8,17162.8,0.0,16426.4,790.8,0.0,12.2,0.0,21.418216545735078,38.23009285889847,0.0,52.91748293333687,7.831985699680509,0.0,1.7435595774162693,0.0,VH
2023-07-06_14-00-27,2023-07-06_14-00-32,5,1,56.47098214285714,326.50362723214283,4.0078125,44.99246651785714,45.00174438476562,9.33837890642053e-05,44.999856567382814,359.9973974609375,14542.0,36483.2,0.0,7578.8,11.4,0.0,354.6,0.0,35.634253184260785,66.62687145589233,0.0,35.551933843322786,0.6,0.0,10.067770358922575,0.0,VV
2023-07-06_14-00-36,2023-07-06_14-00-41,5,1,56.47098214285714,326.50362723214283,4.0078125,44.99246651785714,67.5028125,9.33837890642053e-05,44.999856567382814,359.9973974609375,14607.8,26515.8,0.0,12116.0,389.0,0.0,189.6,0.0,39.187242822122606,66.68987929213847,0.0,36.89579921888127,9.289779329994873,0.0,5.732364259186605,0.0,VD
2023-07-06_14-00-48,2023-07-06_14-00-53,5,1,56.47098214285714,326.50362723214283,4.0078125,44.99246651785714,22.49860107421875,9.33837890642053e-05,44.999856567382814,359.9973974609375,14537.2,27065.2,0.0,11940.2,402.4,0.0,179.8,0.0,57.378915988366316,61.16894636986974,0.0,70.86635308804878,11.316359838746733,0.0,5.171073389539158,0.0,VA
2023-07-06_14-01-03,2023-07-06_14-01-08,5,1,56.47098214285714,326.50362723214283,4.0078125,44.99246651785714,0.00012695312500454747,45.00224487304688,44.999856567382814,359.9973974609375,14511.6,26630.4,0.0,11938.2,414.4,0.0,179.8,0.0,40.96657173843083,90.8017620974395,0.0,64.38819767628226,8.880315309717329,0.0,3.2465366161495854,0.0,VR
2023-07-06_14-01-19,2023-07-06_14-01-24,5,1,56.47098214285714,326.50362723214283,4.0078125,44.99246651785714,0.0006457519531295475,135.00184814453127,44.999856567382814,359.9973974609375,14509.4,26760.0,0.0,11862.4,398.2,0.0,165.2,0.0,43.59655949728143,79.54118430096449,0.0,33.45534336993121,13.440238093129153,0.0,3.63868107973205,0.0,VL
2023-07-06_14-01-43,2023-07-06_14-01-48,5,1,56.47098214285714,326.50362723214283,4.0078125,44.99246651785714,0.0006457519531295475,359.9995669555664,67.50248870849609,359.9973974609375,22380.0,17034.8,0.0,16404.4,393.0,0.0,434.4,0.0,65.34523701081817,33.13215960362378,0.0,42.90757508878823,6.252999280345392,0.0,10.34698023579827,0.0,DH
2023-07-06_14-01-55,2023-07-06_14-02-00,5,1,56.47098214285714,326.50362723214283,4.0078125,44.99246651785714,45.00174438476562,9.33837890642053e-05,67.49988708496093,359.9973974609375,22372.8,36472.2,0.0,7522.4,933.6,0.0,189.0,0.0,52.06380700640321,82.48902957363481,0.0,48.45575301241329,12.839781929612355,0.0,5.865151319446071,0.0,DV
2023-07-06_14-02-04,2023-07-06_14-02-09,5,1,56.47098214285714,326.50362723214283,4.0078125,44.99246651785714,67.5028125,9.33837890642053e-05,67.49988708496093,359.9973974609375,22366.8,26740.2,0.0,12040.0,1075.8,0.0,124.0,0.0,63.24507885993976,78.01371674263443,0.0,59.170093797458186,7.179136438319026,0.0,3.63318042491699,0.0,DD
2023-07-06_14-02-16,2023-07-06_14-02-22,5,1,56.47098214285714,326.50362723214283,4.0078125,44.99246651785714,22.49860107421875,9.33837890642053e-05,67.49988708496093,359.9973974609375,22355.6,26830.2,0.0,11901.2,268.8,0.0,491.2,0.0,111.02819461740337,56.34660593150221,0.0,46.63410768954414,6.636264009214823,0.0,10.71634265969505,0.0,DA
2023-07-06_14-02-31,2023-07-06_14-02-37,5,1,56.47098214285714,326.50362723214283,4.0078125,44.99246651785714,0.00012695312500454747,45.00224487304688,67.49988708496093,359.9973974609375,22426.6,26545.4,0.0,11998.6,1103.2,0.0,138.4,0.0,47.11008384624252,62.671045946274106,0.0,55.08048656284727,10.836973747315252,0.0,6.727555276621664,0.0,DR
2023-07-06_14-02-48,2023-07-06_14-02-53,5,1,56.47098214285714,326.50362723214283,4.0078125,44.99246651785714,0.0006457519531295475,135.00184814453127,67.49988708496093,359.9973974609375,22438.2,26904.0,0.0,11859.4,257.6,0.0,504.4,0.0,115.11185864193142,54.04905179556806,0.0,47.1387314211997,4.556314299957807,0.0,10.883933112620639,0.0,DL
2023-07-06_14-03-15,2023-07-06_14-03-20,5,1,56.47098214285714,326.50362723214283,4.0078125,44.99246651785714,0.0006457519531295475,9.33837890642053e-05,22.49982604980469,359.9973974609375,23448.4,17123.2,0.0,16343.0,396.6,0.0,462.8,0.0,47.34828402381653,26.20763247605552,0.0,58.64128238706927,12.940633678456399,0.0,10.081666528902847,0.0,AH
2023-07-06_14-03-26,2023-07-06_14-03-31,5,1,56.47098214285714,326.50362723214283,4.0078125,44.99246651785714,45.00174438476562,9.33837890642053e-05,22.49982604980469,359.9973974609375,23446.0,36725.4,0.0,7541.2,1017.6,0.0,168.6,0.0,53.05468876546162,149.3283630125235,0.0,32.99151406043681,12.044085685513867,0.0,10.920622692868754,0.0,AV
2023-07-06_14-03-35,2023-07-06_14-03-40,5,1,56.47098214285714,326.50362723214283,4.0078125,44.99246651785714,67.5028125,9.33837890642053e-05,22.49982604980469,359.9973974609375,23432.0,26540.0,0.0,11991.4,265.0,0.0,512.4,0.0,66.87824758469678,48.49845358359377,0.0,39.026401320131995,6.379655163094632,0.0,12.948358969382955,0.0,AD
2023-07-06_14-03-47,2023-07-06_14-03-52,5,1,56.47098214285714,326.50362723214283,4.0078125,44.99246651785714,22.49860107421875,9.33837890642053e-05,22.49982604980469,359.9973974609375,23395.8,27049.6,0.0,11912.6,1128.0,0.0,128.8,0.0,66.40286138413013,67.72857594841338,0.0,66.16993274894573,11.371015785759862,0.0,3.693237062523878,0.0,AA
2023-07-06_14-04-02,2023-07-06_14-04-08,5,1,56.47098214285714,326.50362723214283,4.0078125,44.99246651785714,0.00012695312500454747,45.00224487304688,22.49982604980469,359.9973974609375,23379.4,26701.2,0.0,11959.0,275.4,0.0,475.2,0.0,67.62440387907311,49.62096331189067,0.0,35.58229897013401,10.490948479522714,0.0,9.916652661054535,0.0,AR
2023-07-06_14-04-18,2023-07-06_14-04-23,5,1,56.47098214285714,326.50362723214283,4.0078125,44.99246651785714,0.0006457519531295475,135.00184814453127,22.49982604980469,359.9973974609375,23428.4,26766.0,0.0,11946.0,1109.2,0.0,135.4,0.0,28.524726116125986,71.67286794875729,0.0,49.79056135453787,11.943198901466891,0.0,6.004997918400972,0.0,AL
2023-07-06_14-04-48,2023-07-06_14-04-53,5,1,56.47098214285714,326.50362723214283,4.0078125,44.99246651785714,0.0006457519531295475,9.33837890642053e-05,0.00032958984377273737,45.0000830078125,22581.8,17029.8,0.0,16442.4,416.0,0.0,433.6,0.0,55.3140126911798,64.38276166801172,0.0,46.74783417442994,6.268971207462991,0.0,10.552724766618335,0.0,RH
2023-07-06_14-04-59,2023-07-06_14-05-05,5,1,56.47098214285714,326.50362723214283,4.0078125,44.99246651785714,45.00174438476562,9.33837890642053e-05,0.00032958984377273737,45.0000830078125,22444.0,36659.2,0.0,7475.4,929.6,0.0,195.6,0.0,13.262729734108284,102.55798359952286,0.0,28.758650872389687,9.68813707582629,0.0,7.332121111929344,0.0,RV
2023-07-06_14-05-08,2023-07-06_14-05-14,5,1,56.47098214285714,326.50362723214283,4.0078125,44.99246651785714,67.5028125,9.33837890642053e-05,0.00032958984377273737,45.0000830078125,22657.2,26560.0,0.0,12019.8,229.2,0.0,492.4,0.0,59.687017013752666,51.06564402805471,0.0,31.63289427162807,5.825804665451803,0.0,11.923086848631105,0.0,RD
2023-07-06_14-05-20,2023-07-06_14-05-26,5,1,56.47098214285714,326.50362723214283,4.0078125,44.99246651785714,22.49860107421875,9.33837890642053e-05,0.00032958984377273737,45.0000830078125,22633.6,27138.2,0.0,11911.8,1149.0,0.0,110.4,0.0,85.90785761500516,42.922488278290665,0.0,75.40384605575501,17.564168070250297,0.0,6.161168720299745,0.0,RA
2023-07-06_14-05-36,2023-07-06_14-05-41,5,1,56.47098214285714,326.50362723214283,4.0078125,44.99246651785714,0.00012695312500454747,45.00224487304688,0.00032958984377273737,45.0000830078125,22600.0,26584.0,0.0,11964.8,1106.4,0.0,131.8,0.0,67.64909459852363,53.463071367066064,0.0,38.05049276947672,17.069270634681494,0.0,4.851803788283281,0.0,RR
2023-07-06_14-05-52,2023-07-06_14-05-57,5,1,56.47098214285714,326.50362723214283,4.0078125,44.99246651785714,0.0006457519531295475,135.00184814453127,0.00032958984377273737,45.0000830078125,22634.2,26950.6,0.0,12027.4,306.2,0.0,478.4,0.0,47.24552888898589,75.67601997991173,0.0,22.672891302169646,9.784681905918045,0.0,9.426558226627574,0.0,RL
2023-07-06_14-06-23,2023-07-06_14-06-28,5,1,56.47098214285714,326.50362723214283,4.0078125,44.99246651785714,0.0006457519531295475,9.33837890642053e-05,0.00032958984377273737,135.00075439453124,22544.6,17199.6,0.0,16453.2,416.6,0.0,390.6,0.0,41.2160163043446,29.092267013761575,0.0,69.91594953942914,9.190212184710427,0.0,10.259629622944484,0.0,LH
2023-07-06_14-06-34,2023-07-06_14-06-40,5,1,56.47098214285714,326.50362723214283,4.0078125,44.99246651785714,45.00174438476562,9.33837890642053e-05,0.00032958984377273737,135.00075439453124,22554.8,36622.4,0.0,7615.4,900.6,0.0,193.2,0.0,65.56630232062808,80.42238494349691,0.0,11.96912695228854,21.91255347968374,0.0,3.4263683398023628,0.0,LV
2023-07-06_14-06-44,2023-07-06_14-06-49,5,1,56.47098214285714,326.50362723214283,4.0078125,44.99246651785714,67.5028125,9.33837890642053e-05,0.00032958984377273737,135.00075439453124,22610.6,26769.4,0.0,12088.2,1078.8,0.0,112.6,0.0,74.01053978995154,121.01801518782236,0.0,39.178310325995426,15.557634781675523,0.0,4.154515615568197,0.0,LD
2023-07-06_14-06-55,2023-07-06_14-07-01,5,1,56.47098214285714,326.50362723214283,4.0078125,44.99246651785714,22.49860107421875,9.33837890642053e-05,0.00032958984377273737,135.00075439453124,22640.2,27139.0,0.0,11874.6,241.8,0.0,470.8,0.0,52.14729139658166,102.22670883873744,0.0,48.6349668448535,10.253779790886869,0.0,14.7763324272297,0.0,LA
2023-07-06_14-07-11,2023-07-06_14-07-16,5,1,56.47098214285714,326.50362723214283,4.0078125,44.99246651785714,0.00012695312500454747,45.00224487304688,0.00032958984377273737,135.00075439453124,22583.8,26689.8,0.0,11940.2,236.6,0.0,479.4,0.0,104.25612691827756,48.77437851987455,0.0,62.4783162385159,6.273754856543249,0.0,9.05317623820502,0.0,LR
2023-07-06_14-07-27,2023-07-06_14-07-32,5,1,56.47098214285714,326.50362723214283,4.0078125,44.99246651785714,0.0006457519531295475,135.00184814453127,0.00032958984377273737,135.00075439453124,22565.8,26779.6,0.0,11958.8,1046.8,0.0,106.6,0.0,42.41980669451477,76.58237395119062,0.0,46.252999902709014,13.425349157470727,0.0,4.675467891024384,0.0,LL
