start time (s),stop time (s),num samples (#),period per sample (s),C_UV_HWP position (deg),C_QP position (deg),C_PCC position (deg),B_C_HWP position (deg),B_HWP position (deg),B_QWP position (deg),A_HWP position (deg),A_QWP position (deg),A rate (#/s),B rate (#/s),A' rate (#/s),B' rate (#/s),C4 rate (#/s),C5 rate (#/s),C6 rate (#/s),C7 rate (#/s),A rate SEM (#/s),B rate SEM (#/s),A' rate SEM (#/s),B' rate SEM (#/s),C4 rate SEM (#/s),C5 rate SEM (#/s),C6 rate SEM (#/s),C7 rate SEM (#/s),note
2023-07-05_10-47-43,2023-07-05_10-47-48,5,1,60.15736607142857,340.00362723214283,4.005301339285714,44.99246651785714,0.0006457519531295475,9.33837890642053e-05,0.00032958984377273737,359.9973974609375,34195.8,17532.6,0.0,17005.6,12.6,0.0,855.6,0.0,78.91983274183998,59.435343020798655,0.0,38.60388581477258,2.6570660511172846,0.0,16.191355718407276,0.0,HH
2023-07-05_10-47-54,2023-07-05_10-47-59,5,1,60.15736607142857,340.00362723214283,4.005301339285714,44.99246651785714,45.00174438476562,9.33837890642053e-05,0.00032958984377273737,359.9973974609375,34154.2,37882.8,0.0,7835.2,1901.0,0.0,18.0,0.0,80.9983950458279,123.83513233327608,0.0,31.33113467463316,11.122050170719424,0.0,1.7888543819998317,0.0,HV
2023-07-05_10-48-03,2023-07-05_10-48-08,5,1,60.15736607142857,340.00362723214283,4.005301339285714,44.99246651785714,67.5028125,9.33837890642053e-05,0.00032958984377273737,359.9973974609375,34121.0,27735.2,0.0,12481.8,932.2,0.0,462.2,0.0,83.73947695083842,43.08874563038474,0.0,59.48562851647445,23.696835231735058,0.0,4.983974317750845,0.0,HD
2023-07-05_10-48-15,2023-07-05_10-48-20,5,1,60.15736607142857,340.00362723214283,4.005301339285714,44.99246651785714,22.49860107421875,9.33837890642053e-05,0.00032958984377273737,359.9973974609375,34229.6,27863.0,0.0,12370.8,1057.8,0.0,397.6,0.0,102.2402073550323,67.05072706540922,0.0,25.24163227685563,24.514077588194095,0.0,4.308131845707603,0.0,HA
2023-07-05_10-48-30,2023-07-05_10-48-35,5,1,60.15736607142857,340.00362723214283,4.005301339285714,44.99246651785714,0.00012695312500454747,45.00172607421875,0.00032958984377273737,359.9973974609375,34128.8,27799.4,0.0,12243.8,954.8,0.0,411.8,0.0,73.17198917618681,47.36834385958622,0.0,35.15736053801537,14.708500943332055,0.0,4.851803788283281,0.0,HR
2023-07-05_10-48-46,2023-07-05_10-48-51,5,1,60.15736607142857,340.00362723214283,4.005301339285714,44.99246651785714,0.0006457519531295475,135.00184814453127,0.00032958984377273737,359.9973974609375,34343.8,28232.6,0.0,12171.2,1004.2,0.0,425.8,0.0,91.45075177383725,92.69714127199393,0.0,20.81441807978306,14.329689459300923,0.0,10.494760597555334,0.0,HL
2023-07-05_10-49-12,2023-07-05_10-49-18,5,1,60.15736607142857,340.00362723214283,4.005301339285714,44.99246651785714,0.0006457519531295475,359.9995669555664,45.001939392089845,359.9973974609375,15604.4,17433.0,0.0,17044.6,763.2,0.0,8.4,0.0,74.76670381928041,36.18701424544445,0.0,16.317475294910054,11.280070921762858,0.0,1.1224972160321824,0.0,VH
2023-07-05_10-49-24,2023-07-05_10-49-29,5,1,60.15736607142857,340.00362723214283,4.005301339285714,44.99246651785714,45.00174438476562,9.33837890642053e-05,44.999856567382814,359.9973974609375,15620.0,37733.2,0.0,7858.8,14.0,0.0,347.0,0.0,55.099001805840366,184.60319607200736,0.0,27.172412480308036,1.3038404810405297,0.0,8.73498712076898,0.0,VV
2023-07-05_10-49-33,2023-07-05_10-49-38,5,1,60.15736607142857,340.00362723214283,4.005301339285714,44.99246651785714,67.5028125,9.33837890642053e-05,44.999856567382814,359.9973974609375,15666.0,27708.4,0.0,12429.8,406.6,0.0,162.0,0.0,54.71471465702805,84.3010082976473,0.0,39.593433799053095,12.315031465652048,0.0,4.183300132670378,0.0,VD
2023-07-05_10-49-45,2023-07-05_10-49-51,5,1,60.15736607142857,340.00362723214283,4.005301339285714,44.99246651785714,22.49860107421875,9.33837890642053e-05,44.999856567382814,359.9973974609375,15676.8,27971.6,0.0,12331.8,354.6,0.0,181.4,0.0,42.15020759142237,84.13358425741768,0.0,59.904423876705465,11.232096865679177,0.0,4.319722213291035,0.0,VA
