,Chi Theory,Chi Actual
0,0.001,0.078+/-0.006
1,0.31495926535897933,0.273+/-0.004
2,0.6289185307179587,0.6229+/-0.0030
3,0.942877796076938,0.960+/-0.005
4,1.2568370614359172,1.286+/-0.005
5,1.5707963267948966,1.5917+/-0.0033
