,QP,DR,AR,DL,AL,RR,LL,RL,LR,gamma
0,-9.71819196428572,1286+/-7,152.7+/-2.5,184.8+/-1.7,1245+/-10,1051+/-8,1073+/-6,368.6+/-3.2,322.5+/-3.5,-0.992+/-0.004
