,QP,DR,AR,DL,AL,RR,LL,RL,LR,gamma
0,-9.71449207491852,1354+/-14,259.5+/-1.4,192+/-5,1261+/-11,1055+/-13,1032+/-8,511+/-6,593+/-5,-1.145+/-0.007
