W,min_W_prime,eta_arr,chi
-0.14999935000021664,-0.14999999999999625,0.001,0
-0.14713768120116627,-0.1499999999999995,0.06640818028312069,0
-0.1387711530462047,-0.1499999999999999,0.13181636056624138,0
-0.12504273720079703,-0.14999999999998853,0.19722454084936208,0
-0.10618703210784071,-0.14999999999999997,0.26263272113248276,0
-0.08252625404519012,-0.1499999999999987,0.32804090141560344,0
-0.05446473092319905,-0.14999999999996094,0.39344908169872417,0
-0.022481992915187314,-0.1499999999999999,0.45885726198184484,0
0.012875422008202853,-0.14999999999999997,0.5242654422649655,0
0.05100330760938995,-0.1499999999999999,0.5896736225480862,0
0.09125011438013184,-0.1499999999999997,0.6550818028312069,0
0.13292808356469618,-0.14999999999999983,0.7204899831143275,0
0.17467500005416658,-0.15000000000000002,0.7858981633974483,0
0.13228363744427984,-0.14999999999999997,0.851306343680569,0
0.09062223466768105,-0.14999999999999997,0.9167145239636897,0
0.0504027238460641,-0.14999999999999997,0.9821227042468104,0
0.012312397287522363,-0.14999999999999974,1.047530884529931,0
-0.02299783732852087,-0.1499999999999936,1.1129390648130517,0
-0.054924580006570585,-0.14999999999999994,1.1783472450961723,0
-0.08292224965384784,-0.14999999999999858,1.243755425379293,0
-0.1065124072590364,-0.14999999999999902,1.3091636056624136,0
-0.12529193171157246,-0.14999999999999872,1.3745717859455344,0
-0.13893990854874344,-0.14999999999999963,1.439979966228655,0
-0.14722311391203888,-0.14999999999999836,1.5053881465117758,0
-0.14999999999999997,-0.15000000000000002,1.5707963267948966,0
