W,min_W_prime,eta_arr,chi
8.287365061980154e-17,-0.0004999999166665683,0.7853981633974483,0.001
2.6020852139652106e-18,-0.08726174680962624,0.7853981633974483,0.17542181408832186
5.898059818321144e-17,-0.17137545591991846,0.7853981633974483,0.3498436281766437
0.0,-0.2502886195576578,0.7853981633974483,0.5242654422649656
2.0816681711721685e-17,-0.321606545357604,0.7853981633974483,0.6986872563532874
-4.163336342344337e-17,-0.38316502541647124,0.7853981633974483,0.8731090704416092
0.0,-0.4330960111677483,0.7853981633974483,1.0475308845299311
5.551115123125783e-17,-0.469884301029645,0.7853981633974483,1.221952698618253
0.0,-0.49241352058753474,0.7853981633974483,1.3963745127065748
-1.3877787807814457e-17,-0.4999999999999999,0.7853981633974483,1.5707963267948966
