W,min_W_prime,eta_arr,chi
1.7424240332737295e-07,-5.0364329737037496e-08,0.7853981633974483,0.001
0.004329921880176778,-0.005266949611310953,0.7853981633974483,0.15787963267948965
0.017052648082918995,-0.019848579204364683,0.7853981633974483,0.3147592653589793
0.037691004620691665,-0.041073178739723284,0.7853981633974483,0.4716388980384689
0.06542003541008401,-0.06577650065423704,0.7853981633974483,0.6285185307179586
0.0990015949004403,-0.09106909124093074,0.7853981633974483,0.7853981633974483
