W,min_W_prime,eta_arr,chi
-0.14999953846182607,-0.14999953846182562,0.001,0
-0.13607198556273356,-0.1360719855631526,0.17542181408832186,0
-0.09798696140310256,-0.09798696140310194,0.3498436281766437,0
-0.047010054333173894,-0.04701005434188923,0.5242654422649656,0
-0.00626806688966567,-0.006268066889665632,0.6986872563532874,0
-0.0064094367360203654,-0.00640943673602043,0.8731090704416092,0
-0.04730231200782285,-0.04730231200782213,1.0475308845299311,0
-0.0982574445659659,-0.0982574445659657,1.221952698618253,0
-0.1362272110632929,-0.13622721106328997,1.3963745127065748,0
-0.14999999999999997,-0.15000000000000002,1.5707963267948966,0
