W,min_W_prime,eta_arr,chi
8.749999271751066e-08,-2.142855116522228e-07,0.7853981633974483,0.001
0.002685723243711377,-0.006409436736018096,0.7853981633974483,0.17542181408832186
0.010600393839402991,-0.023584652144942916,0.7853981633974483,0.3498436281766437
0.04365013964164297,-0.04730231200782285,0.7853981633974483,0.5242654422649656
0.041004736378722914,-0.07330270035796191,0.7853981633974483,0.6986872563532874
0.06257176064729424,-0.09825744456596594,0.7853981633974483,0.8731090704416092
0.16259382844478643,-0.11978237136373,0.7853981633974483,1.0475308845299311
0.11518302009849576,-0.13622721106329294,0.7853981633974483,1.221952698618253
0.14463071825631157,-0.14650633365024607,0.7853981633974483,1.3963745127065748
0.1749999999999999,-0.15000000000000005,0.7853981633974483,1.5707963267948966
