W,min_W_prime,eta_arr,chi
-0.14999935000021664,-0.15000000000000002,0.001,0
-0.13020200761370485,-0.15000000000000002,0.17542181408832186,0
-0.0736391780814241,-0.15000000000000002,0.3498436281766437,0
0.012875422008203019,-0.14999999999999997,0.5242654422649656,0
0.11892000204381707,-0.14999999999999997,0.6986872563532874,0
0.11827986457374282,-0.15000000000000002,0.8731090704416092,0
0.012312397287522259,-0.15,1.0475308845299311,0
-0.07405726652070763,-0.15,1.221952698618253,0
-0.1304247956692694,-0.14999999999999997,1.3963745127065748,0
-0.14999999999999997,-0.15,1.5707963267948966,0
