W,min_W_prime,eta_arr,chi
7.21874863950573e-08,-1.7819177648001396e-07,0.7853981633974483,0.001
0.0022084740621132566,-0.006409436735904099,0.7853981633974483,0.17542181408832186
0.00862938939962048,-0.02358465214481238,0.7853981633974483,0.3498436281766437
0.018795078449736005,-0.04730231200770867,0.7853981633974483,0.5242654422649656
0.031900979876532023,-0.07330270035795881,0.7853981633974483,0.6986872563532874
0.04676732219918458,-0.09825744456596518,0.7853981633974483,0.8731090704416092
0.061799919931381495,-0.11978237136356294,0.7853981633974483,1.0475308845299311
0.07500496474507004,-0.13622721106329172,0.7853981633974483,1.221952698618253
0.08418914839579658,-0.14650633365024526,0.7853981633974483,1.3963745127065748
0.08749999999999993,-0.14999999999999997,0.7853981633974483,1.5707963267948966
