0,1,2,3,4
"['psi plus, psi minus', 'phi plus, i phi minus']","[(45.0, 72.01145915590261)]","[0.2, 0.8]","['W1', 0.019552679731005516, [1.0126675948808062]]","['Wp1', -0.027332542114731802, [1.8242874059183771]]"
"['psi plus, psi minus', 'phi plus, i phi minus']","[(45.0, 72.01145915590261)]","[0.3, 0.7]","['W1', 0.017108594764634666, [0.04609336025432419]]","['Wp1', -0.012175058737808851, [2.3852418033421623]]"
"['psi plus, psi minus', 'phi plus, i phi minus']","[(45.0, 72.01145915590261)]","[0.4, 0.6]","['W1', 0.014664509798256488, [0.9372521205149583]]","['Wp1', -0.04293058021068204, [0.3502247896008685]]"
"['psi plus, psi minus', 'phi plus, i phi minus']","[(45.0, 72.01145915590261)]","[0.5, 0.5]","['W1', 0.01222042483188311, [0.26291018903021984]]","['Wp1', -0.08627110005802881, [1.694971090401203]]"
"['psi plus, psi minus', 'phi plus, i phi minus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W2', 0.05000000000000001, [1.12610010340041]]","['Wp1', -0.09369870758385686, [0.01892210011534537]]"
"['psi plus, psi minus', 'phi plus, i phi minus']","[(59.99999999999999, 36.03437746770785)]","[0.5, 0.5]","['W2', 0.03487600753775771, [2.2487561996756567]]","['Wp1', -0.027365578732832282, [2.179427031910638]]"
"['psi plus, psi minus', 'phi plus, i phi minus']","[(59.99999999999999, 54.022918311805235)]","[0.4, 0.6]","['W2', 0.05000000000000007, [1.7852481326796816]]","['Wp1', -0.03695639924827203, [0.9427217012606075]]"
"['psi plus, psi minus', 'phi plus, i phi minus']","[(59.99999999999999, 54.022918311805235)]","[0.5, 0.5]","['W2', 0.07166861127612423, [2.7820258636337307]]","['Wp1', -0.027526271894440672, [2.088792076847515]]"
"['psi plus, psi minus', 'phi plus, i phi minus']","[(59.99999999999999, 72.01145915590261)]","[0.4, 0.6]","['W1', 0.033424951511768504, [0.8851593744305918]]","['Wp1', -0.013370447127240295, [2.7374828224046994]]"
"['psi plus, psi minus', 'phi plus, i phi minus']","[(59.99999999999999, 90.0)]","[0.4, 0.6]","['W1', 0.021611781858681466, [1.0658300273000307]]","['Wp1', -0.02787192621509999, [1.2234927368999298]]"
"['psi plus, psi minus', 'phi minus, i psi minus']","[(14.999999999999998, 18.045836623610466)]","[0.5, 0.5]","['W4', 0.030301367809340937, [0.5870853016619166]]","['Wp2', -0.02433254077959955, [2.474556329680292]]"
"['psi plus, psi minus', 'phi minus, i psi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.5, 0.5]","['W2', 0.026089100896953238, [2.556677297009016]]","['Wp2', -0.091506209982142, [2.647453161324939]]"
"['psi plus, psi minus', 'phi minus, i psi minus']","[(29.999999999999996, 18.045836623610466)]","[0.4, 0.6]","['W2', 0.04999999999999996, [2.1924192722762195]]","['Wp2', -0.1460553767182228, [2.069826989030238]]"
"['psi plus, psi minus', 'phi minus, i psi minus']","[(29.999999999999996, 18.045836623610466)]","[0.5, 0.5]","['W2', 0.03405248322600937, [1.8126572929060507]]","['Wp2', -0.07768030285421057, [0.8552122296830147]]"
"['psi plus, psi minus', 'phi minus, i psi minus']","[(29.999999999999996, 36.03437746770785)]","[0.5, 0.5]","['W4', 0.08583302431298132, [1.5245042829465392]]","['Wp2', -0.038279063439212696, [1.4926783090700964]]"
"['psi plus, psi minus', 'phi minus, i psi minus']","[(29.999999999999996, 54.022918311805235)]","[0.4, 0.6]","['W2', 0.049999999999999975, [2.0188496957901045]]","['Wp2', -0.047278669673754437, [0.7315285360521939]]"
"['psi plus, psi minus', 'phi minus, i psi minus']","[(29.999999999999996, 54.022918311805235)]","[0.5, 0.5]","['W4', 0.0558793348231403, [2.882949116823478]]","['Wp1', -0.03844005665686423, [0.25178537569033876]]"
"['psi plus, psi minus', 'phi minus, i psi minus']","[(29.999999999999996, 72.01145915590261)]","[0.4, 0.6]","['W2', 0.043729121280318695, [2.2633183252118596]]","['Wp1', -0.018713738811592037, [2.513254276552678]]"
"['psi plus, psi minus', 'phi minus, i psi minus']","[(29.999999999999996, 72.01145915590261)]","[0.5, 0.5]","['W2', 0.12499999999999988, [1.8385143049754364]]","['Wp1', -0.07776696430638433, [1.2800891385301048]]"
"['psi plus, psi minus', 'phi minus, i psi minus']","[(29.999999999999996, 90.0)]","[0.4, 0.6]","['W2', 0.04999999999999996, [1.6652386318767831]]","['Wp1', -0.03278216033781517, [1.0138908620815743]]"
"['psi plus, psi minus', 'phi minus, i psi minus']","[(29.999999999999996, 90.0)]","[0.5, 0.5]","['W4', 0.02608901906525999, [2.057083890199811]]","['Wp1', -0.09150635094609764, [1.394508603862353]]"
"['phi plus, psi minus', 'phi plus, phi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W6', 0.049999933333365484, [2.0398810515228654]]","['Wp3', -0.032782016016910526, [0.2646684756901254]]"
"['phi plus, psi minus', 'phi plus, phi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.5, 0.5]","['W1', 0.02608910089695575, [2.0822224884384077]]","['Wp3', -0.09150620998213485, [0.8866771839021153]]"
"['phi plus, psi minus', 'phi plus, phi minus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W6', 0.0436909697881753, [1.0604485383269473]]","['Wp3', -0.0186249885709441, [2.3676799320341706]]"
"['phi plus, psi minus', 'phi plus, phi minus']","[(59.99999999999999, 18.045836623610466)]","[0.5, 0.5]","['W1', 0.03405248322600943, [1.9142490063874154]]","['Wp3', -0.07768030285461217, [0.4893991028110584]]"
"['phi plus, psi minus', 'phi plus, phi minus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W6', 0.02800431697289433, [1.4507093852276198]]","['Wp1', -0.04748509142552769, [2.293797435995244]]"
"['phi plus, psi minus', 'phi plus, phi minus']","[(59.99999999999999, 36.03437746770785)]","[0.5, 0.5]","['W1', 0.12499999999999997, [0.15942685736284543]]","['Wp3', -0.038279063439207735, [0.8166108337711327]]"
"['phi plus, psi minus', 'phi plus, phi minus']","[(59.99999999999999, 54.022918311805235)]","[0.5, 0.5]","['W6', 0.05587933482314036, [1.3698144455865826]]","['Wp1', -0.038440056656822374, [0.30694610766329455]]"
"['phi plus, psi minus', 'phi plus, phi minus']","[(59.99999999999999, 72.01145915590261)]","[0.5, 0.5]","['W6', 0.03400297169390398, [3.096297086704571]]","['Wp1', -0.0777669643061079, [0.8447276827883141]]"
"['phi plus, psi minus', 'phi plus, phi minus']","[(59.99999999999999, 90.0)]","[0.5, 0.5]","['W6', 0.026089019065260045, [0.5007601204133959]]","['Wp1', -0.09150635094546157, [0.5874525880148588]]"
"['phi plus, psi minus', 'psi plus, psi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.4, 0.6]","['W6', 0.04999993333336545, [1.3304425916476679]]","['Wp3', -0.03278201601762215, [1.0552761008765166]]"
"['phi plus, psi minus', 'psi plus, psi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.5, 0.5]","['W2', 0.026089100896956874, [2.076707700298387]]","['Wp3', -0.09150620998214073, [1.1627833094973667]]"
"['phi plus, psi minus', 'psi plus, psi minus']","[(29.999999999999996, 18.045836623610466)]","[0.4, 0.6]","['W6', 0.04369096978817522, [1.5581540473360298]]","['Wp3', -0.01862498857466907, [0.9964830959311614]]"
"['phi plus, psi minus', 'psi plus, psi minus']","[(29.999999999999996, 18.045836623610466)]","[0.5, 0.5]","['W2', 0.034052483226011176, [0.23381914727479514]]","['Wp3', -0.07768030285464231, [0.019335594514396287]]"
"['phi plus, psi minus', 'psi plus, psi minus']","[(29.999999999999996, 36.03437746770785)]","[0.4, 0.6]","['W6', 0.028004316971037675, [2.038592897627868]]","['Wp1', -0.047485091420996745, [1.7719812310390284]]"
"['phi plus, psi minus', 'psi plus, psi minus']","[(29.999999999999996, 36.03437746770785)]","[0.5, 0.5]","['W2', 0.05596621639070512, [1.298913874253999]]","['Wp3', -0.03827906343922309, [0.048077276716032166]]"
"['phi plus, psi minus', 'psi plus, psi minus']","[(29.999999999999996, 54.022918311805235)]","[0.5, 0.5]","['W6', 0.05587933482314032, [2.063793966713454]]","['Wp1', -0.03844005665616858, [0.9740955306118203]]"
"['phi plus, psi minus', 'psi plus, psi minus']","[(29.999999999999996, 72.01145915590261)]","[0.5, 0.5]","['W6', 0.03400297169386303, [0.8057858896102541]]","['Wp1', -0.07776696430643752, [1.0424734762643775]]"
"['phi plus, psi minus', 'psi plus, psi minus']","[(29.999999999999996, 90.0)]","[0.5, 0.5]","['W6', 0.02608901906526004, [0.494820990634895]]","['Wp1', -0.09150635094610701, [1.897173544447704]]"
"['phi plus, psi minus', 'phi minus, psi plus']","[(29.999999999999996, 0.057295779513082325)]","[0.4, 0.6]","['W6', 0.049999900000066655, [2.676564701499002]]","['Wp3', -0.09999993750001349, [2.9038100104532703]]"
"['phi plus, psi minus', 'phi minus, psi plus']","[(29.999999999999996, 18.045836623610466)]","[0.4, 0.6]","['W6', 0.04069253797284048, [1.7902649230701233]]","['Wp3', -0.09394117724143547, [2.0767215693210743]]"
"['phi plus, psi minus', 'phi minus, psi plus']","[(29.999999999999996, 36.03437746770785)]","[0.4, 0.6]","['W6', 0.018666419450385115, [0.7255495965394289]]","['Wp3', -0.07752957627307558, [0.5061533845291432]]"
"['phi plus, psi minus', 'phi minus, psi plus']","[(45.0, 0.057295779513082325)]","[0.1, 0.9]","['W6', 0.04995004210329536, [0.4482625865641489]]","['Wp3', -0.39999977777779694, [2.099922032524791]]"
"['phi plus, psi minus', 'phi minus, psi plus']","[(45.0, 0.057295779513082325)]","[0.2, 0.8]","['W6', 0.09990009518065757, [1.4722835027616665]]","['Wp3', -0.29999981249998764, [1.9034359745785496]]"
"['phi plus, psi minus', 'phi minus, psi plus']","[(45.0, 0.057295779513082325)]","[0.3, 0.7]","['W6', 0.14985000143739158, [2.2995979179418766]]","['Wp3', -0.19999985714287555, [1.66986842568546]]"
"['phi plus, psi minus', 'phi minus, psi plus']","[(45.0, 0.057295779513082325)]","[0.4, 0.6]","['W6', 0.19980000003421852, [0.6132622919449208]]","['Wp3', -0.09999991666668025, [3.1184555105485474]]"
"['phi plus, psi minus', 'phi minus, psi plus']","[(45.0, 18.045836623610466)]","[0.1, 0.9]","['W6', 0.034511112971143246, [1.3705498233503854]]","['Wp3', -0.37814431011412575, [2.418102194718297]]"
"['phi plus, psi minus', 'phi minus, psi plus']","[(45.0, 18.045836623610466)]","[0.2, 0.8]","['W6', 0.06902222594078403, [2.7378623435595117]]","['Wp3', -0.2815831006639651, [1.1908185019450914]]"
"['phi plus, psi minus', 'phi minus, psi plus']","[(45.0, 18.045836623610466)]","[0.3, 0.7]","['W6', 0.10353333891869543, [1.4826220722925392]]","['Wp3', -0.18601156995191004, [2.868150279295526]]"
"['phi plus, psi minus', 'phi minus, psi plus']","[(45.0, 18.045836623610466)]","[0.4, 0.6]","['W6', 0.13804445187572167, [3.067965932587152]]","['Wp3', -0.0918936237240742, [0.6429086483806358]]"
"['phi plus, psi minus', 'phi minus, psi plus']","[(45.0, 36.03437746770785)]","[0.1, 0.9]","['W6', 0.020586472167131768, [1.8127303331029672]]","['Wp3', -0.3150856754704413, [2.9837435157142442]]"
"['phi plus, psi minus', 'phi minus, psi plus']","[(45.0, 36.03437746770785)]","[0.2, 0.8]","['W6', 0.04117294451741235, [0.5570615674953276]]","['Wp3', -0.2287714446622151, [1.1316887947679437]]"
"['phi plus, psi minus', 'phi minus, psi plus']","[(45.0, 36.03437746770785)]","[0.3, 0.7]","['W6', 0.06175941650120527, [0.11650007370476867]]","['Wp3', -0.1464688435853831, [1.7852973307143525]]"
"['phi plus, psi minus', 'phi minus, psi plus']","[(45.0, 36.03437746770785)]","[0.4, 0.6]","['W6', 0.08234588866828754, [2.5297934653268115]]","['Wp3', -0.06962360358178427, [0.1259174302977277]]"
"['phi plus, psi minus', 'phi minus, psi plus']","[(45.0, 54.022918311805235)]","[0.2, 0.8]","['W6', 0.01907479562517686, [0.014989395367927849]]","['Wp3', -0.14852901129122442, [0.3592642951247277]]"
"['phi plus, psi minus', 'phi minus, psi plus']","[(45.0, 54.022918311805235)]","[0.3, 0.7]","['W6', 0.028612193437794226, [1.8574579718543816]]","['Wp3', -0.08877000014434436, [2.060942962897497]]"
"['phi plus, psi minus', 'phi minus, psi plus']","[(45.0, 54.022918311805235)]","[0.4, 0.6]","['W6', 0.03814959125035611, [1.0651170619668773]]","['Wp3', -0.03928133333893523, [1.0024403703592262]]"
"['phi plus, psi minus', 'phi minus, psi plus']","[(45.0, 72.01145915590261)]","[0.2, 0.8]","['W5', 0.01955267973100555, [0.33110374952474364]]","['Wp3', -0.05590412668971308, [2.05052513070235]]"
"['phi plus, psi minus', 'phi minus, psi plus']","[(45.0, 72.01145915590261)]","[0.4, 0.6]","['W5', 0.014664509798294437, [2.0301663855968326]]","['Wp3', -0.011586150081458982, [2.738764696033638]]"
"['phi plus, psi minus', 'phi minus, psi plus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W6', 0.04999990000006673, [1.4687010192921874]]","['Wp3', -0.09999993750001293, [0.4584448404585829]]"
"['phi plus, psi minus', 'phi minus, psi plus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W6', 0.04069253797284058, [0.5532437790773235]]","['Wp3', -0.09394117724143258, [0.911617636674586]]"
"['phi plus, psi minus', 'phi minus, psi plus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W6', 0.018666419450385163, [1.113737665714377]]","['Wp3', -0.07752957627308192, [0.06627330626924569]]"
"['phi plus, psi minus', 'phi plus, i psi plus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W4', 0.05000000000000006, [1.0151834456522015]]","['Wp2', -0.12838812935309873, [0.5531050076987996]]"
"['phi plus, psi minus', 'phi plus, i psi plus']","[(59.99999999999999, 0.057295779513082325)]","[0.5, 0.5]","['W3', 0.1249998750000833, [1.7088372938562717]]","['Wp2', -0.03784690637268971, [0.28370155733795493]]"
"['phi plus, psi minus', 'phi plus, i psi plus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W6', 0.04369096978817534, [2.101663082701347]]","['Wp2', -0.11970359061279211, [1.412447552329529]]"
"['phi plus, psi minus', 'phi plus, i psi plus']","[(59.99999999999999, 18.045836623610466)]","[0.5, 0.5]","['W6', 0.11336567246633997, [1.1371266340902446]]","['Wp3', -0.03311697297834007, [2.743307323035782]]"
"['phi plus, psi minus', 'phi plus, i psi plus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W6', 0.028004316971037807, [0.5031106940998318]]","['Wp2', -0.09528064136970923, [0.044868274422917936]]"
"['phi plus, psi minus', 'phi plus, i psi plus']","[(59.99999999999999, 36.03437746770785)]","[0.5, 0.5]","['W3', 0.0858330243129814, [0.7649516293010811]]","['Wp3', -0.019815216214775118, [3.0253412220221025]]"
"['phi plus, psi minus', 'phi plus, i psi plus']","[(59.99999999999999, 72.01145915590261)]","[0.5, 0.5]","['W6', 0.03400297169386325, [2.2126972906052944]]","['Wp1', -0.033859552416872614, [0.9927458576109164]]"
"['phi plus, psi minus', 'phi plus, i psi plus']","[(59.99999999999999, 90.0)]","[0.5, 0.5]","['W6', 0.026089019065260052, [0.5722934690989178]]","['Wp1', -0.046535165408615825, [0.7497333816711806]]"
"['phi plus, psi minus', 'phi plus, i phi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W6', 0.049999933333815444, [0.01519070110704778]]","['Wp1', -0.12838812753940715, [2.656713954143022]]"
"['phi plus, psi minus', 'phi plus, i phi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.5, 0.5]","['W6', 0.12499987500008333, [1.8340914143465283]]","['Wp3', -0.03784690637267624, [0.49180999798023084]]"
"['phi plus, psi minus', 'phi plus, i phi minus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W6', 0.04369096978817531, [1.401592780077118]]","['Wp1', -0.1197035906127872, [2.111326460364999]]"
"['phi plus, psi minus', 'phi plus, i phi minus']","[(59.99999999999999, 18.045836623610466)]","[0.5, 0.5]","['W6', 0.11336567246605062, [1.4347013497044205]]","['Wp1', -0.033116972978227896, [1.8137881931250213]]"
"['phi plus, psi minus', 'phi plus, i phi minus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W6', 0.02800431697107468, [1.1272587414806237]]","['Wp1', -0.0952806413697119, [0.3403039756867876]]"
"['phi plus, psi minus', 'phi plus, i phi minus']","[(59.99999999999999, 36.03437746770785)]","[0.5, 0.5]","['W6', 0.08583302431298137, [0.7581485408075808]]","['Wp1', -0.019815216214899914, [0.5403144849136382]]"
"['phi plus, psi minus', 'phi plus, i phi minus']","[(59.99999999999999, 72.01145915590261)]","[0.5, 0.5]","['W1', 0.034002971693863, [1.9395247348092164]]","['Wp2', -0.03385955241708012, [1.7146551142524586]]"
"['phi plus, psi minus', 'phi plus, i phi minus']","[(59.99999999999999, 90.0)]","[0.5, 0.5]","['W6', 0.02608901906526006, [0.04519010857309289]]","['Wp2', -0.046535165408625415, [0.03916613797802366]]"
"['phi plus, psi minus', 'psi plus, i psi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.4, 0.6]","['W6', 0.049999933333365415, [2.1321791217600685]]","['Wp1', -0.12838812923866783, [1.92386850409578]]"
"['phi plus, psi minus', 'psi plus, i psi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.5, 0.5]","['W2', 0.12499987500008322, [2.0755782100035054]]","['Wp3', -0.03784690637230439, [0.606847975026511]]"
"['phi plus, psi minus', 'psi plus, i psi minus']","[(29.999999999999996, 18.045836623610466)]","[0.4, 0.6]","['W6', 0.0436909697881752, [2.8649361363546197]]","['Wp1', -0.11970359061253935, [1.914870624078926]]"
"['phi plus, psi minus', 'psi plus, i psi minus']","[(29.999999999999996, 18.045836623610466)]","[0.5, 0.5]","['W2', 0.1133656724660505, [1.9901647338497248]]","['Wp3', -0.03311697297809162, [2.266793334773012]]"
"['phi plus, psi minus', 'psi plus, i psi minus']","[(29.999999999999996, 36.03437746770785)]","[0.4, 0.6]","['W6', 0.028004316971037592, [0.1565551702996004]]","['Wp1', -0.09528064136931846, [1.0407218627251749]]"
"['phi plus, psi minus', 'psi plus, i psi minus']","[(29.999999999999996, 36.03437746770785)]","[0.5, 0.5]","['W6', 0.08583302431302794, [2.0652703776573964]]","['Wp3', -0.019815216214874802, [1.776272053233491]]"
"['phi plus, psi minus', 'psi plus, i psi minus']","[(29.999999999999996, 54.022918311805235)]","[0.4, 0.6]","['W4', 0.05, [1.3381510932322642]]","['Wp1', -0.060175107939505604, [1.9370700356636947]]"
"['phi plus, psi minus', 'psi plus, i psi minus']","[(29.999999999999996, 72.01145915590261)]","[0.5, 0.5]","['W2', 0.034002971693863, [2.8151778959058134]]","['Wp2', -0.03385955241727971, [1.3501106116717034]]"
"['phi plus, psi minus', 'psi plus, i psi minus']","[(29.999999999999996, 90.0)]","[0.4, 0.6]","['W1', 0.04999999999999999, [1.370051034256971]]","['Wp2', -0.0540434920377279, [1.223718662480683]]"
"['phi plus, psi minus', 'psi plus, i psi minus']","[(29.999999999999996, 90.0)]","[0.5, 0.5]","['W2', 0.02608901906526001, [2.792479705184394]]","['Wp2', -0.046535165408521637, [1.0659009840700955]]"
"['phi plus, psi minus', 'phi minus, i psi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.4, 0.6]","['W6', 0.04999993333336541, [2.0848588146311116]]","['Wp2', -0.12838812935309657, [1.8882869369425863]]"
"['phi plus, psi minus', 'phi minus, i psi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.5, 0.5]","['W6', 0.12499987500008328, [1.4688828762249984]]","['Wp3', -0.03784690637269296, [2.747775917677814]]"
"['phi plus, psi minus', 'phi minus, i psi minus']","[(29.999999999999996, 18.045836623610466)]","[0.4, 0.6]","['W6', 0.0436909697881752, [2.961729229690771]]","['Wp2', -0.11970359061282104, [1.857726574955933]]"
"['phi plus, psi minus', 'phi minus, i psi minus']","[(29.999999999999996, 18.045836623610466)]","[0.5, 0.5]","['W6', 0.11336567246605056, [1.4827759283590591]]","['Wp3', -0.03311697297833651, [1.2970436163920795]]"
"['phi plus, psi minus', 'phi minus, i psi minus']","[(29.999999999999996, 36.03437746770785)]","[0.4, 0.6]","['W6', 0.028004316971037564, [0.19834060074955695]]","['Wp2', -0.0952806413697089, [0.4294802119366535]]"
"['phi plus, psi minus', 'phi minus, i psi minus']","[(29.999999999999996, 36.03437746770785)]","[0.5, 0.5]","['W4', 0.08583302431298132, [0.9436358126826416]]","['Wp2', -0.019815216214865004, [0.4898378870258601]]"
"['phi plus, psi minus', 'phi minus, i psi minus']","[(29.999999999999996, 72.01145915590261)]","[0.5, 0.5]","['W6', 0.03400297169386296, [0.8591683914376803]]","['Wp1', -0.03385955241727168, [2.6558468701475086]]"
"['phi plus, psi minus', 'phi minus, i psi minus']","[(29.999999999999996, 90.0)]","[0.5, 0.5]","['W6', 0.026089019065259997, [0.8752075840137612]]","['Wp1', -0.046535165408626726, [1.191023224681017]]"
"['phi minus, psi plus', 'phi plus, phi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.4, 0.6]","['W5', 0.0499999333338548, [1.4498689107737417]]","['Wp3', -0.04383353611269093, [0.926292597863067]]"
"['phi minus, psi plus', 'phi plus, phi minus']","[(29.999999999999996, 18.045836623610466)]","[0.4, 0.6]","['W5', 0.04369096978817537, [2.985552938890945]]","['Wp3', -0.03462537989073654, [1.2904456442665935]]"
"['phi minus, psi plus', 'phi plus, phi minus']","[(29.999999999999996, 36.03437746770785)]","[0.4, 0.6]","['W5', 0.0280043169710378, [0.743245114731687]]","['Wp1', -0.11156069941879532, [0.15057767242745015]]"
"['phi minus, psi plus', 'psi plus, psi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W5', 0.04999993333336551, [2.0581877690801416]]","['Wp3', -0.043833536112174956, [0.02049413586717323]]"
"['phi minus, psi plus', 'psi plus, psi minus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W5', 0.04369096978817531, [1.6523484308362701]]","['Wp3', -0.034625379891676016, [2.092184927258718]]"
"['phi minus, psi plus', 'psi plus, psi minus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W5', 0.028004316971037623, [1.3157633222169867]]","['Wp1', -0.11156069941867211, [2.6046323516971177]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(29.999999999999996, 0.057295779513082325)]","[0.4, 0.6]","['W5', 0.04999990000006821, [0.6322910398490238]]","['Wp3', -0.09999993750001421, [2.5780838202527256]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(29.999999999999996, 18.045836623610466)]","[0.4, 0.6]","['W5', 0.040692537972840476, [2.339839934757552]]","['Wp3', -0.09394117724143605, [1.51263487403257]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(29.999999999999996, 36.03437746770785)]","[0.4, 0.6]","['W5', 0.018666419450418338, [1.9012179894175285]]","['Wp3', -0.07752957627308742, [2.471133511888868]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(45.0, 0.057295779513082325)]","[0.1, 0.9]","['W5', 0.04995001015165583, [0.8563228965965974]]","['Wp3', -0.3999997777777967, [3.1103077390137814]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(45.0, 0.057295779513082325)]","[0.2, 0.8]","['W5', 0.09990000039844851, [0.9174209439899373]]","['Wp3', -0.2999998125000184, [2.2036402875203223]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(45.0, 0.057295779513082325)]","[0.3, 0.7]","['W5', 0.14985000288552225, [1.86496354334126]]","['Wp3', -0.19999985714287472, [1.0714974970911821]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(45.0, 0.057295779513082325)]","[0.4, 0.6]","['W5', 0.19980005295932096, [0.7034866315594858]]","['Wp3', -0.09999991666668251, [1.1328502569064063]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(45.0, 18.045836623610466)]","[0.1, 0.9]","['W5', 0.03451111296893038, [3.031642156548446]]","['Wp3', -0.3781443101141255, [2.8445395377861047]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(45.0, 18.045836623610466)]","[0.2, 0.8]","['W5', 0.06902222593786174, [1.7622581213222281]]","['Wp3', -0.28158310066396075, [0.9729763831258036]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(45.0, 18.045836623610466)]","[0.3, 0.7]","['W5', 0.1035333389075516, [1.4389460217142611]]","['Wp3', -0.18601156995191448, [0.032008787726715636]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(45.0, 18.045836623610466)]","[0.4, 0.6]","['W1', 0.19999999999999996, [1.146447511814045]]","['Wp3', -0.09189362372408064, [1.2471241535958135]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(45.0, 36.03437746770785)]","[0.1, 0.9]","['W5', 0.0205864721670692, [2.2716097234179635]]","['Wp3', -0.31508567547044164, [2.8016176949945573]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(45.0, 36.03437746770785)]","[0.2, 0.8]","['W5', 0.041172944339443344, [0.1836626516139741]]","['Wp3', -0.22877144466221752, [0.9176133049607247]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(45.0, 36.03437746770785)]","[0.3, 0.7]","['W5', 0.06175941650212202, [0.15816298763909145]]","['Wp3', -0.14646884358538292, [0.6379488198438239]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(45.0, 36.03437746770785)]","[0.4, 0.6]","['W5', 0.0823458886682737, [1.3024394643480175]]","['Wp3', -0.06962360358178421, [2.9631328458077175]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(45.0, 54.022918311805235)]","[0.2, 0.8]","['W5', 0.019074795625176673, [0.3934499429089436]]","['Wp3', -0.14852901129117518, [1.8988975130350778]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(45.0, 54.022918311805235)]","[0.3, 0.7]","['W5', 0.028612193437765436, [1.0352054122253105]]","['Wp3', -0.0887700001443412, [2.219282397343599]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(45.0, 54.022918311805235)]","[0.4, 0.6]","['W5', 0.038149591250352805, [0.7495637239969142]]","['Wp3', -0.03928133333894882, [2.0342001494156157]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(59.99999999999999, 0.057295779513082325)]","[0.4, 0.6]","['W1', 0.05000000000000006, [1.5204431122761293]]","['Wp3', -0.09999993750001415, [2.972427694925671]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(59.99999999999999, 18.045836623610466)]","[0.4, 0.6]","['W5', 0.04069253797284063, [0.39792618529271123]]","['Wp3', -0.09394117724143242, [0.2596198762094888]]"
"['phi minus, psi plus', 'phi plus, psi minus']","[(59.99999999999999, 36.03437746770785)]","[0.4, 0.6]","['W5', 0.01866641945038519, [0.777240958182828]]","['Wp3', -0.07752957627308465, [1.982284251767822]]"
"['phi minus, psi plus', 'phi plus, i psi plus']","[(29.999999999999996, 0.057295779513082325)]","[0.4, 0.6]","['W5', 0.04999993333336581, [2.4802210047997457]]","['Wp2', -0.12838812935260896, [1.1309018063408478]]"
"['phi minus, psi plus', 'phi plus, i psi plus']","[(29.999999999999996, 0.057295779513082325)]","[0.5, 0.5]","['W3', 0.12499987500008322, [1.6899542749381538]]","['Wp2', -0.037846906372689774, [0.9744727107630191]]"
"['phi minus, psi plus', 'phi plus, i psi plus']","[(29.999999999999996, 18.045836623610466)]","[0.4, 0.6]","['W5', 0.04369096978817593, [0.4762878014972342]]","['Wp2', -0.11970359061281093, [2.706845265180894]]"
