start,stop,num_samp,samp_period,C_UV_HWP,C_QP,C_PCC,B_C_HWP,B_HWP,B_QWP,A_HWP,A_QWP,A,B,Ap,Bp,C4,C5,C6,C7,A_SEM,B_SEM,Ap_SEM,Bp_SEM,C4_SEM,C5_SEM,C6_SEM,C7_SEM,note
2023-07-21_12-22-33,2023-07-21_12-22-38,5,1,61.979685267857135,-25.807198660714278,4.005301339285714,0.005332589285714284,0.001251220703125,0.0001218261718776148,45.00284976196289,-0.002594970703114541,20025.8,33851.6,0.0,10164.4,14.2,0.0,567.2,0.0,54.09011000173691,54.604578562607735,0.0,13.063690137170278,1.3928388277184118,0.0,5.3516352641038605,0.0,
2023-07-21_12-22-39,2023-07-21_12-22-44,5,1,62.876169642857135,-25.807198660714278,4.005301339285714,0.005332589285714284,0.001251220703125,0.0001218261718776148,45.00284976196289,-0.002594970703114541,21470.0,32407.8,0.0,10893.4,15.0,0.0,610.0,0.0,48.50463895340321,116.82953393727118,0.0,55.071408189731265,1.7029386365926402,0.0,4.54972526643093,0.0,
2023-07-21_12-22-45,2023-07-21_12-22-50,5,1,63.77516517857143,-25.807198660714278,4.005301339285714,0.005332589285714284,0.001251220703125,0.0001218261718776148,45.00284976196289,-0.002594970703114541,22875.0,31048.6,0.0,11643.8,13.4,0.0,659.8,0.0,103.50845376103345,12.588089608832629,0.0,25.30296425322535,2.1587033144922905,0.0,12.784365451597509,0.0,
2023-07-21_12-22-50,2023-07-21_12-22-56,5,1,64.65658258928572,-25.807198660714278,4.005301339285714,0.005332589285714284,0.001251220703125,0.0001218261718776148,45.00284976196289,-0.002594970703114541,24372.4,29613.4,0.0,12423.8,12.2,0.0,726.6,0.0,68.88584760311802,54.97235668952168,0.0,60.06862741897803,1.3190905958272916,0.0,6.5467549213331635,0.0,
2023-07-21_12-22-56,2023-07-21_12-23-02,5,1,65.54302232142857,-25.807198660714278,4.005301339285714,0.005332589285714284,0.001251220703125,0.0001218261718776148,45.00284976196289,-0.002594970703114541,25961.6,28328.0,0.0,13150.8,15.8,0.0,768.8,0.0,82.01682754166976,98.7876510501186,0.0,53.573687571418866,2.3108440016582685,0.0,15.05456741324705,0.0,
2023-07-21_12-23-02,2023-07-21_12-23-08,5,1,66.4319732142857,-25.807198660714278,4.005301339285714,0.005332589285714284,0.001251220703125,0.0001218261718776148,45.00284976196289,-0.002594970703114541,27179.8,27159.4,0.0,13895.2,13.2,0.0,812.0,0.0,65.1171252436715,53.04205878357287,0.0,36.17374738674444,2.9563490998188966,0.0,14.202112518917739,0.0,
2023-07-21_12-23-08,2023-07-21_12-23-13,5,1,67.3108794642857,-25.807198660714278,4.005301339285714,0.005332589285714284,0.001251220703125,0.0001218261718776148,45.00284976196289,-0.002594970703114541,28628.4,25676.2,0.0,14666.4,13.6,0.0,870.8,0.0,52.47151608253758,55.337509882538086,0.0,47.39156043010189,1.5033296378372907,0.0,13.965672200076872,0.0,
2023-07-21_12-23-14,2023-07-21_12-23-19,5,1,68.20485267857143,-25.807198660714278,4.005301339285714,0.005332589285714284,0.001251220703125,0.0001218261718776148,45.00284976196289,-0.002594970703114541,30264.6,24371.4,0.0,15226.2,12.0,0.0,914.6,0.0,83.16645958558053,47.85666097838419,0.0,54.230434259740164,2.3874672772626644,0.0,9.091754506144563,0.0,
2023-07-21_12-23-19,2023-07-21_12-23-25,5,1,69.09129241071427,-25.807198660714278,4.005301339285714,0.005332589285714284,0.001251220703125,0.0001218261718776148,45.00284976196289,-0.002594970703114541,31772.2,22899.6,0.0,16029.0,9.8,0.0,973.6,0.0,60.479252640885036,33.532968851564576,0.0,54.892622455116864,0.9695359714832658,0.0,7.386474125047754,0.0,
2023-07-21_12-23-25,2023-07-21_12-23-31,5,1,69.99028794642857,-25.807198660714278,4.005301339285714,0.005332589285714284,0.001251220703125,0.0001218261718776148,45.00284976196289,-0.002594970703114541,33098.0,21390.6,0.0,16772.2,13.6,0.0,994.6,0.0,151.40475553958007,35.452221369048225,0.0,39.29172940963531,0.9273618495495702,0.0,19.19791655362633,0.0,
