start time (s),stop time (s),num samples (#),period per sample (s),C_UV_HWP position (deg),C_QP position (deg),C_PCC position (deg),B_C_HWP position (deg),B_HWP position (deg),B_QWP position (deg),A_HWP position (deg),A_QWP position (deg),A rate (#/s),B rate (#/s),A' rate (#/s),B' rate (#/s),C4 rate (#/s),C5 rate (#/s),C6 rate (#/s),C7 rate (#/s),A rate SEM (#/s),B rate SEM (#/s),A' rate SEM (#/s),B' rate SEM (#/s),C4 rate SEM (#/s),C5 rate SEM (#/s),C6 rate SEM (#/s),C7 rate SEM (#/s)
2023-06-12_10-35-56,2023-06-12_10-36-26,6,5,65.38058035714286,335.87276785714283,4.000279017857142,0.005022321428571428,9.643554687954747e-05,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-12_10-36-38,2023-06-12_10-37-08,6,5,65.38058035714286,335.87276785714283,4.000279017857142,0.005022321428571428,45.0012141418457,9.33837890642053e-05,45.002462005615236,0.00057128906249998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-12_10-37-21,2023-06-12_10-37-51,6,5,65.38058035714286,335.87276785714283,4.000279017857142,0.005022321428571428,9.643554687954747e-05,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-12_10-38-02,2023-06-12_10-38-33,6,5,65.38058035714286,335.87276785714283,4.000279017857142,0.005022321428571428,45.0012141418457,9.33837890642053e-05,45.002462005615236,0.00057128906249998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
