start time (s),stop time (s),num samples (#),period per sample (s),C_UV_HWP position (deg),C_QP position (deg),C_PCC position (deg),B_C_HWP position (deg),B_HWP position (deg),B_QWP position (deg),A_HWP position (deg),A_QWP position (deg),A rate (#/s),B rate (#/s),A' rate (#/s),B' rate (#/s),C4 rate (#/s),C5 rate (#/s),C6 rate (#/s),C7 rate (#/s),A rate SEM (#/s),B rate SEM (#/s),A' rate SEM (#/s),B' rate SEM (#/s),C4 rate SEM (#/s),C5 rate SEM (#/s),C6 rate SEM (#/s),C7 rate SEM (#/s)
2023-06-12_18-14-27,2023-06-12_18-14-58,6,5,65.38811383928571,335.87276785714283,4.000279017857142,0.002511160714285714,9.643554687954747e-05,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25699.166666666668,28944.399999999998,0.0,13430.966666666667,1549.9000000000003,0.0,13.0,0.0,17.3124553749926,20.077582855845478,0.0,9.078827628670604,10.097491437645955,0.0,0.46475800154488983,0.0
2023-06-12_18-15-26,2023-06-12_18-15-57,6,5,65.38811383928571,335.87276785714283,4.000279017857142,0.002511160714285714,45.0012141418457,9.33837890642053e-05,45.001939392089845,0.00057128906249998,26782.166666666668,29966.36666666667,0.0,12910.5,1612.3,0.0,13.100000000000001,0.0,43.54180877169816,25.08818668439608,0.0,12.466996430576247,7.271267656559859,0.0,0.7602631123499286,0.0
2023-06-12_18-16-27,2023-06-12_18-16-58,6,5,65.38811383928571,335.87276785714283,4.000279017857142,0.002511160714285714,9.643554687954747e-05,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25725.633333333335,28900.399999999998,0.0,13499.433333333334,1561.5,0.0,13.633333333333333,0.0,22.26778939285273,31.704090167253636,0.0,13.250953844073946,9.114786521544714,0.0,0.6009252125773317,0.0
2023-06-12_18-17-26,2023-06-12_18-17-57,6,5,65.38811383928571,335.87276785714283,4.000279017857142,0.002511160714285714,45.0012141418457,9.33837890642053e-05,45.001939392089845,0.00057128906249998,26829.36666666667,30026.566666666666,0.0,12924.933333333334,1617.8666666666668,0.0,13.5,0.0,18.18573922366397,17.074379767488967,0.0,3.5337106716753475,3.329731387230985,0.0,0.7150757535627491,0.0
2023-06-12_18-18-27,2023-06-12_18-18-59,6,5,65.38811383928571,335.87276785714283,4.000279017857142,0.002511160714285714,9.643554687954747e-05,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25766.800000000003,28867.166666666668,0.0,13516.6,1546.6000000000001,0.0,14.200000000000001,0.0,27.884045617521345,29.23137203606938,0.0,24.096085435882184,6.783705968470807,0.0,0.5465040408511788,0.0
2023-06-12_18-19-25,2023-06-12_18-19-57,6,5,65.38811383928571,335.87276785714283,4.000279017857142,0.002511160714285714,45.0012141418457,9.33837890642053e-05,45.002462005615236,0.00057128906249998,26874.3,29985.933333333334,0.0,12938.133333333333,1616.1666666666667,0.0,13.799999999999999,0.0,17.550137701264315,36.37591388695422,0.0,19.148449313485134,8.335852952424512,0.0,0.7023769168568493,0.0
2023-06-12_18-20-27,2023-06-12_18-20-58,6,5,65.38811383928571,335.87276785714283,4.000279017857142,0.002511160714285714,9.643554687954747e-05,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25687.866666666665,28802.199999999997,0.0,13530.966666666665,1550.2666666666664,0.0,12.833333333333334,0.0,19.524389306141934,23.80033613208029,0.0,23.342345878491052,3.9441658743572967,0.0,0.6520054532832614,0.0
2023-06-12_18-21-25,2023-06-12_18-21-57,6,5,65.38811383928571,335.87276785714283,4.000279017857142,0.002511160714285714,45.0012141418457,9.33837890642053e-05,45.002462005615236,0.00057128906249998,26849.100000000002,29941.300000000003,0.0,12940.733333333332,1623.5333333333335,0.0,12.633333333333333,0.0,34.245184576326686,24.213921615467374,0.0,22.596263211228404,7.537756813388047,0.0,0.39468693641641833,0.0
2023-06-12_18-22-27,2023-06-12_18-22-58,6,5,65.38811383928571,335.87276785714283,4.000279017857142,0.002511160714285714,9.643554687954747e-05,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25695.699999999997,28826.699999999997,0.0,13471.466666666667,1545.033333333333,0.0,12.933333333333335,0.0,22.01749304530369,34.33341423938711,0.0,14.617402109966164,6.791645194240089,0.0,0.7017438595701742,0.0
2023-06-12_18-23-26,2023-06-12_18-23-56,6,5,65.38811383928571,335.87276785714283,4.000279017857142,0.002511160714285714,45.0012141418457,9.33837890642053e-05,45.001939392089845,0.00057128906249998,26771.533333333336,29968.63333333333,0.0,12892.599999999999,1611.9333333333332,0.0,12.399999999999999,0.0,24.861947720249887,18.255477108102145,0.0,28.74401966786612,6.442497790281155,0.0,0.613188388670236,0.0
