start time (s),stop time (s),num samples (#),period per sample (s),C_UV_HWP position (deg),C_QP position (deg),C_PCC position (deg),B_C_HWP position (deg),B_HWP position (deg),B_QWP position (deg),A_HWP position (deg),A_QWP position (deg),A rate (#/s),B rate (#/s),A' rate (#/s),B' rate (#/s),C4 rate (#/s),C5 rate (#/s),C6 rate (#/s),C7 rate (#/s),A rate SEM (#/s),B rate SEM (#/s),A' rate SEM (#/s),B' rate SEM (#/s),C4 rate SEM (#/s),C5 rate SEM (#/s),C6 rate SEM (#/s),C7 rate SEM (#/s)
2023-06-15_13-05-51,2023-06-15_13-06-22,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,0.0006152343750045475,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25690.566666666666,28906.2,0.0,13536.766666666668,1526.8999999999999,0.0,13.533333333333331,0.0,30.43705709237391,20.0023331972378,0.0,18.098649427819463,6.420124609382603,0.0,0.6805226749426583,0.0
2023-06-15_13-06-50,2023-06-15_13-07-20,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.001939392089845,0.00057128906249998,26840.499999999996,30137.53333333333,0.0,12991.699999999999,1616.6333333333332,0.0,13.300000000000002,0.0,30.441758600098314,22.866666666666504,0.0,11.568088289197295,10.01364624455603,0.0,0.48097123961140675,0.0
2023-06-15_13-07-51,2023-06-15_13-08-22,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,9.643554687954747e-05,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25770.233333333334,29095.433333333334,0.0,13604.866666666667,1557.4333333333334,0.0,14.1,0.0,23.367979040653598,28.44327297934892,0.0,25.890418648175313,5.902410053905476,0.0,0.843405793988477,0.0
2023-06-15_13-08-50,2023-06-15_13-09-20,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.001939392089845,0.00057128906249998,26929.0,30171.333333333332,0.0,13066.766666666668,1615.0,0.0,13.466666666666667,0.0,42.25219520924312,14.933511903694193,0.0,19.396660651886673,2.683281572999743,0.0,0.5383101130183026,0.0
2023-06-15_13-09-51,2023-06-15_13-10-22,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,9.643554687954747e-05,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25842.233333333334,29166.966666666664,0.0,13618.5,1560.4333333333332,0.0,12.866666666666667,0.0,21.725034202760718,25.70511838352632,0.0,16.897869688217998,7.24309632991616,0.0,0.5857568703063679,0.0
2023-06-15_13-10-50,2023-06-15_13-11-20,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.002462005615236,0.00057128906249998,26965.2,30330.833333333332,0.0,13100.4,1618.9333333333334,0.0,13.5,0.0,14.46199617388067,9.403179131430795,0.0,21.107597368404218,6.871325280548966,0.0,0.32145502536643183,0.0
2023-06-15_13-11-52,2023-06-15_13-12-22,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,0.0006152343750045475,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25984.833333333332,29289.666666666668,0.0,13650.666666666666,1560.6000000000001,0.0,13.700000000000001,0.0,26.736512695396655,21.81434797966183,0.0,18.548722627477698,5.560095922433917,0.0,0.4219004621945799,0.0
2023-06-15_13-12-50,2023-06-15_13-13-20,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.002462005615236,0.00057128906249998,27031.266666666666,30468.63333333333,0.0,13198.566666666668,1617.1666666666667,0.0,14.233333333333334,0.0,27.11893147682003,25.496845120742005,0.0,15.088928980473735,6.602911815588965,0.0,0.9039419843723994,0.0
2023-06-15_13-13-51,2023-06-15_13-14-22,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,0.0006152343750045475,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25961.400000000005,29382.86666666667,0.0,13698.0,1556.7666666666667,0.0,13.566666666666665,0.0,34.89706768961194,33.00216827893461,0.0,20.572084645622866,10.378878123916419,0.0,0.8769898010302694,0.0
2023-06-15_13-14-50,2023-06-15_13-15-21,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.001939392089845,0.00057128906249998,27042.266666666666,30546.2,0.0,13203.466666666665,1634.4333333333334,0.0,13.5,0.0,19.374049080607122,14.128363906223331,0.0,22.448974240362247,7.018910963326926,0.0,0.6340346993658944,0.0
2023-06-15_13-15-51,2023-06-15_13-16-22,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,0.0006152343750045475,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25981.5,29454.7,0.0,13745.266666666665,1563.0333333333335,0.0,14.333333333333334,0.0,13.535213334114886,21.950474558271697,0.0,18.332387854407877,6.772181660620482,0.0,0.5383101130183026,0.0
2023-06-15_13-16-50,2023-06-15_13-17-21,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.002462005615236,0.00057128906249998,27095.600000000002,30574.633333333335,0.0,13158.333333333334,1633.6000000000001,0.0,13.033333333333333,0.0,29.46546000545966,30.465255255418356,0.0,5.812324071411625,5.112859604304939,0.0,0.740120110372484,0.0
2023-06-15_13-17-51,2023-06-15_13-18-23,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,0.0006152343750045475,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25984.83333333333,29457.600000000002,0.0,13741.133333333331,1569.8000000000002,0.0,13.233333333333333,0.0,19.12327842650841,25.99564066018277,0.0,16.744883132202325,5.805514619738738,0.0,0.21550973166992818,0.0
2023-06-15_13-18-50,2023-06-15_13-19-21,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.002462005615236,0.00057128906249998,27061.833333333332,30519.433333333334,0.0,13140.933333333334,1642.5,0.0,14.1,0.0,20.03280088033402,36.77866833430022,0.0,24.731823853309223,8.743111574262333,0.0,0.8805301433416878,0.0
2023-06-15_13-19-51,2023-06-15_13-20-23,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,9.643554687954747e-05,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25951.233333333334,29416.933333333334,0.0,13737.166666666666,1555.6000000000001,0.0,14.6,0.0,27.182220496330164,54.80488218316973,0.0,21.53950891836787,4.182822013903994,0.0,0.5819507424745385,0.0
2023-06-15_13-20-50,2023-06-15_13-21-21,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.001939392089845,0.00057128906249998,27017.766666666663,30471.533333333336,0.0,13131.466666666667,1629.233333333333,0.0,12.766666666666666,0.0,26.27492678919911,30.938893178507477,0.0,21.627184539627628,2.4659908984242214,0.0,0.7274002413466133,0.0
2023-06-15_13-21-51,2023-06-15_13-22-21,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,9.643554687954747e-05,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25888.199999999997,29262.33333333334,0.0,13719.433333333334,1544.4333333333332,0.0,13.933333333333335,0.0,17.960772069522385,15.306701509832392,0.0,16.188672308472636,5.641138576958046,0.0,0.3040467800264368,0.0
2023-06-15_13-22-50,2023-06-15_13-23-22,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.002462005615236,0.00057128906249998,26957.46666666667,30428.56666666667,0.0,13084.633333333333,1622.466666666667,0.0,13.233333333333334,0.0,26.718216840034767,36.80526834269504,0.0,25.382903257464047,5.590388577231874,0.0,0.4688046264466443,0.0
2023-06-15_13-23-51,2023-06-15_13-24-23,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,9.643554687954747e-05,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25795.0,29178.033333333336,0.0,13597.800000000001,1558.0,0.0,13.466666666666667,0.0,31.091306394767976,44.72512840798886,0.0,26.81049545731432,7.635007094517549,0.0,0.4521553322083514,0.0
2023-06-15_13-24-50,2023-06-15_13-25-22,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.002462005615236,0.00057128906249998,26966.833333333332,30276.966666666664,0.0,13060.5,1626.3333333333333,0.0,13.866666666666665,0.0,29.166803809201188,33.49489181618274,0.0,14.44518374176441,11.455032857996434,0.0,0.8208396784864738,0.0
2023-06-15_13-25-51,2023-06-15_13-26-22,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,9.643554687954747e-05,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25906.699999999997,29171.466666666664,0.0,13659.633333333337,1545.8999999999999,0.0,13.299999999999999,0.0,37.1093429385829,49.488360023118496,0.0,14.64271529160883,4.8559928610601135,0.0,0.14375905768565203,0.0
2023-06-15_13-26-50,2023-06-15_13-27-21,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.001939392089845,0.00057128906249998,27026.86666666667,30426.36666666667,0.0,13093.466666666667,1630.7333333333333,0.0,13.366666666666667,0.0,27.413848892687703,25.053724495793528,0.0,21.72191929314197,9.676868180241872,0.0,0.8601033529627578,0.0
2023-06-15_13-27-51,2023-06-15_13-28-24,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,0.0006152343750045475,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25866.499999999996,29257.7,0.0,13711.099999999999,1551.0333333333335,0.0,13.433333333333332,0.0,15.94906475836987,41.696162893004804,0.0,19.570641277178435,4.80733236259408,0.0,0.40469467228736494,0.0
2023-06-15_13-28-50,2023-06-15_13-29-22,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.002462005615236,0.00057128906249998,27041.333333333332,30537.899999999998,0.0,13191.933333333334,1630.3,0.0,14.0,0.0,25.347224261796118,30.36185106346459,0.0,17.09991552935602,4.287267972341679,0.0,0.8181279443542636,0.0
2023-06-15_13-29-51,2023-06-15_13-30-22,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,0.0006152343750045475,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25954.100000000002,29341.100000000002,0.0,13720.300000000001,1568.3666666666666,0.0,13.766666666666667,0.0,39.374026972104254,29.079695092394992,0.0,26.861211191356556,7.870352243987853,0.0,0.9112872458475672,0.0
2023-06-15_13-30-50,2023-06-15_13-31-22,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.002462005615236,0.00057128906249998,27085.833333333332,30543.233333333334,0.0,13166.066666666666,1634.6666666666667,0.0,12.666666666666666,0.0,46.94153574157699,16.49035408285026,0.0,14.857785089904121,7.7819734714988105,0.0,0.48898988855712666,0.0
2023-06-15_13-31-51,2023-06-15_13-32-22,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,0.0006152343750045475,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25960.43333333333,29379.899999999998,0.0,13755.4,1575.0666666666666,0.0,14.333333333333334,0.0,25.704547803409607,15.320639673329904,0.0,28.700662013270886,6.317946220445733,0.0,0.961480340123731,0.0
2023-06-15_13-32-50,2023-06-15_13-33-22,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.002462005615236,0.00057128906249998,27035.2,30599.63333333333,0.0,13134.266666666665,1621.6999999999998,0.0,13.633333333333333,0.0,20.007998400639963,18.82341921944853,0.0,12.005406189620588,5.499030217532307,0.0,0.535205048971368,0.0
2023-06-15_13-33-51,2023-06-15_13-34-23,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,9.643554687954747e-05,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25885.966666666664,29331.433333333334,0.0,13724.300000000001,1554.3999999999999,0.0,13.633333333333335,0.0,29.961905443042006,36.6033665725492,0.0,27.363710762004988,8.193330621100715,0.0,0.8965365457011654,0.0
2023-06-15_13-34-50,2023-06-15_13-35-22,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.001939392089845,0.00057128906249998,27057.133333333335,30555.300000000003,0.0,13134.766666666665,1625.966666666667,0.0,13.466666666666667,0.0,24.456146693850407,34.71575050799486,0.0,18.59630190237946,9.876357853198952,0.0,0.37830029224296285,0.0
2023-06-15_13-35-51,2023-06-15_13-36-23,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,0.0006152343750045475,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25811.966666666664,29301.333333333332,0.0,13707.799999999997,1551.2,0.0,13.633333333333333,0.0,34.39707028868059,19.912854586366198,0.0,13.433688994464637,4.550164832179139,0.0,1.0651030205780305,0.0
2023-06-15_13-36-50,2023-06-15_13-37-22,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.002462005615236,0.00057128906249998,26960.133333333335,30510.03333333333,0.0,13099.466666666667,1628.3000000000002,0.0,12.999999999999998,0.0,22.462571337919073,24.14033508006414,0.0,33.178775009199974,9.012990624648406,0.0,0.9919677414109795,0.0
2023-06-15_13-37-51,2023-06-15_13-38-23,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,0.0006152343750045475,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25896.733333333334,29311.766666666663,0.0,13685.699999999999,1551.7333333333336,0.0,14.4,0.0,34.07406312399207,16.076601354487536,0.0,13.348333229283677,6.3608524935298245,0.0,0.7284687135812128,0.0
2023-06-15_13-38-50,2023-06-15_13-39-23,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.00069152832031,9.33837890642053e-05,45.002462005615236,0.00057128906249998,27015.966666666664,30549.800000000003,0.0,13118.6,1623.0,0.0,13.466666666666667,0.0,28.275191324630104,22.52358763607609,0.0,14.769608435342148,5.303332285774041,0.0,0.6014796569941313,0.0
2023-06-15_13-39-51,2023-06-15_13-40-22,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,9.643554687954747e-05,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25851.266666666666,29302.03333333333,0.0,13666.533333333335,1552.3333333333333,0.0,13.133333333333333,0.0,7.910443167807487,19.234719765165543,0.0,21.466045539668247,10.779198073656094,0.0,0.6785605679999721,0.0
2023-06-15_13-40-50,2023-06-15_13-41-22,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.002462005615236,0.00057128906249998,27017.933333333334,30377.46666666667,0.0,13069.233333333332,1622.0333333333335,0.0,13.333333333333336,0.0,21.90900373007525,41.55576708205209,0.0,28.27726609447559,4.290584005833151,0.0,0.6275171533733384,0.0
2023-06-15_13-41-52,2023-06-15_13-42-23,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,0.0006152343750045475,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25807.733333333334,29042.8,0.0,13644.799999999997,1548.4666666666665,0.0,13.200000000000001,0.0,33.04589401288911,15.719287515660579,0.0,22.426650812519174,5.608485634385735,0.0,0.4704607670500629,0.0
2023-06-15_13-42-50,2023-06-15_13-43-22,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.002462005615236,0.00057128906249998,26907.199999999997,30298.600000000002,0.0,13068.733333333332,1614.6333333333334,0.0,13.300000000000002,0.0,27.182494366779366,10.623872489194508,0.0,16.964878753209785,6.128276901199715,0.0,0.7689820110596435,0.0
2023-06-15_13-43-51,2023-06-15_13-44-23,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,9.643554687954747e-05,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25863.199999999997,29105.066666666666,0.0,13631.133333333333,1566.1000000000001,0.0,13.066666666666665,0.0,21.307275752662445,24.803046407873083,0.0,22.09727987282099,7.889528925523159,0.0,0.5308274463305169,0.0
2023-06-15_13-44-50,2023-06-15_13-45-21,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.001939392089845,0.00057128906249998,26956.966666666664,30405.666666666668,0.0,13081.566666666666,1632.0666666666666,0.0,13.733333333333334,0.0,33.98205081771542,31.693686717984974,0.0,22.334870593859254,7.310205955450972,0.0,0.530827446330517,0.0
2023-06-15_13-45-51,2023-06-15_13-46-24,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,9.643554687954747e-05,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25883.866666666665,29155.033333333336,0.0,13699.599999999999,1552.8,0.0,13.433333333333335,0.0,36.59561600945004,21.757047389549836,0.0,14.204600193833945,7.105866121264424,0.0,0.6354351090219817,0.0
2023-06-15_13-46-50,2023-06-15_13-47-21,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.002462005615236,0.00057128906249998,27012.399999999998,30486.766666666666,0.0,13089.066666666666,1634.3,0.0,13.066666666666665,0.0,40.479163364213164,36.42465892465973,0.0,32.223166269695604,6.436096125240308,0.0,0.6998412518405712,0.0
2023-06-15_13-47-51,2023-06-15_13-48-23,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,9.643554687954747e-05,9.33837890642053e-05,0.00032958984377273737,0.00057128906249998,25875.899999999994,29205.266666666666,0.0,13751.5,1549.7666666666664,0.0,13.5,0.0,11.715146890528874,15.868515298470214,0.0,21.9057222356778,8.346882318832838,0.0,0.9088454214001411,0.0
2023-06-15_13-48-50,2023-06-15_13-49-22,6,5,65.37053571428571,335.8828125,4.002790178571429,0.0,45.0012141418457,9.33837890642053e-05,45.001939392089845,0.00057128906249998,27020.56666666667,30507.399999999998,0.0,13099.533333333333,1619.2666666666667,0.0,13.16666666666667,0.0,38.29058776136938,30.64715321200355,0.0,12.298690083817164,6.439806760385843,0.0,0.8073275529658194,0.0
