sample,time,C0 (A),C0 (A) uncertainty,C1 (B),C1 (B) uncertainty,C2 (A'),C2 (A') uncertainty,C3 (B'),C3 (B') uncertainty,C4,C4 uncertainty,C5,C5 uncertainty,C6,C6 uncertainty,C7,C7 uncertainty
2557,1685578390.652854,10325.0,86.7211367289172,11621.0,104.84326926947246,0.0,0.0,21461.0,160.28065662733255,466.0,18.0246744461277,0.0,0.0,8.0,2.4944382578492945,0.0,0.0
2558,1685578391.766856,10244.0,112.03372508113596,11724.0,114.79643819484218,0.0,0.0,21337.0,104.6693205608342,490.0,15.202339001321839,0.0,0.0,7.0,4.2295258468165065,0.0,0.0
2559,1685578392.8578572,10226.0,119.45431483765388,11836.0,105.89512631739845,0.0,0.0,21498.0,201.8294109170195,468.0,23.46628787573072,0.0,0.0,2.0,1.3333333333333333,0.0,0.0
2560,1685578393.957859,10157.0,130.28217239685728,11591.0,67.1722495611924,0.0,0.0,21534.0,144.36219880718238,450.0,20.602049520483256,0.0,0.0,5.0,1.6666666666666665,0.0,0.0
2561,1685578395.0598633,10102.0,95.00643253076194,11560.0,84.55110223343566,0.0,0.0,21407.0,110.90586599053772,480.0,23.57022603955158,0.0,0.0,2.0,1.3333333333333333,0.0,0.0
summary,,10210.8,38.14891872648555,11666.4,50.57133575455566,0.0,0.0,21447.4,34.68803828411171,470.8,6.770524351924303,0.0,0.0,4.8,1.2409673645990857,0.0,0.0
