sample,time,C0 (A),C0 (A) uncertainty,C1 (B),C1 (B) uncertainty,C2 (A'),C2 (A') uncertainty,C3 (B'),C3 (B') uncertainty,C4,C4 uncertainty,C5,C5 uncertainty,C6,C6 uncertainty,C7,C7 uncertainty
2405,1685578222.2675178,10222.0,78.58187520739824,12777.0,111.69452388844613,0.0,0.0,20756.0,52.96120173191775,465.0,16.210421887717104,0.0,0.0,18.0,4.666666666666666,0.0,0.0
2406,1685578223.3675478,10216.0,116.27744598349435,12851.0,100.79076236331272,0.0,0.0,20783.0,97.10303805751907,391.0,23.35475207413781,0.0,0.0,20.0,4.944132324730442,0.0,0.0
2407,1685578224.5005567,10191.0,67.0066331708204,12915.0,84.07998837086294,0.0,0.0,20708.0,160.1374409686879,453.0,24.90203026082635,0.0,0.0,19.0,4.582575694955839,0.0,0.0
2408,1685578225.560558,10147.0,99.84487968844469,12868.0,111.3133714639291,0.0,0.0,20892.0,197.48867759387565,429.0,24.057800767688175,0.0,0.0,15.0,5.0,0.0,0.0
2409,1685578226.6785681,10208.0,97.5226469424752,12847.0,110.61494775421026,0.0,0.0,20976.0,169.6545509754061,385.0,19.902540318037573,0.0,0.0,32.0,3.8873012632301993,0.0,0.0
summary,,10196.8,13.495925310996649,12851.6,22.22071105972984,0.0,0.0,20823.0,48.725763205926285,424.6,16.054905792311583,0.0,0.0,20.8,2.9223278392404914,0.0,0.0
