sample,time,C0 (A),C0 (A) uncertainty,C1 (B),C1 (B) uncertainty,C2 (A'),C2 (A') uncertainty,C3 (B'),C3 (B') uncertainty,C4,C4 uncertainty,C5,C5 uncertainty,C6,C6 uncertainty,C7,C7 uncertainty
2516,1685578345.258306,10294.0,68.44624817248122,11266.0,74.16498125425801,0.0,0.0,21860.0,199.3210698568741,496.0,26.507860469428053,0.0,0.0,7.0,2.134374745810949,0.0,0.0
2517,1685578346.3603077,10460.0,100.90699788529149,11441.0,141.13390017206277,0.0,0.0,21881.0,96.80966434768334,502.0,27.194770739161523,0.0,0.0,5.0,2.23606797749979,0.0,0.0
2518,1685578347.5583124,10327.0,114.10570148380452,11365.0,87.42298197715391,0.0,0.0,21820.0,125.80408048496147,474.0,14.313940369055924,0.0,0.0,5.0,2.23606797749979,0.0,0.0
2519,1685578348.6593232,10303.0,91.33637464522737,11289.0,87.89450747597625,0.0,0.0,21567.0,139.63484124275317,485.0,19.73434682082091,0.0,0.0,8.0,1.9999999999999998,0.0,0.0
2520,1685578349.7593253,10334.0,131.16740787592352,11333.0,100.84145972763386,0.0,0.0,21522.0,171.27495762986226,477.0,34.930088907861524,0.0,0.0,5.0,2.23606797749979,0.0,0.0
summary,,10343.6,30.020992655140503,11338.8,30.777264335869752,0.0,0.0,21730.0,76.69224211092018,486.8,5.379591062525106,0.0,0.0,6.0,0.6324555320336759,0.0,0.0
