start,stop,num_samp,samp_period,C_UV_HWP,C_QP,C_PCC,B_C_HWP,B_C_QWP,B_HWP,B_QWP,A_HWP,A_QWP,A,B,Ap,Bp,C4,C5,C6,C7,A_SEM,B_SEM,Ap_SEM,Bp_SEM,C4_SEM,C5_SEM,C6_SEM,C7_SEM,note
2025-05-23_14-06-13,2025-05-23_14-06-28,5,3,-60.03389508928569,-19.097377232142833,1.0055803571428577,-0.005022321428555188,44.994977678571416,0.0012214355468813665,45.001992187499994,0.001376953124974989,-0.0024834399223436776,36335.53333333333,19042.0,0.0,511.0666666666667,33.2,0.0,0.13333333333333333,0.0,51.16179129867289,50.64824226411473,0.0,7.258252008729247,0.7195677714974299,0.0,0.0816496580927726,0.0,
2025-05-23_14-06-29,2025-05-23_14-06-44,5,3,-61.08858258928569,-19.097377232142833,1.0055803571428577,-0.005022321428555188,44.994977678571416,0.0012214355468813665,45.001992187499994,0.001376953124974989,-0.0024834399223436776,34762.6,20894.999999999996,0.0,503.2666666666667,33.6,0.0,0.13333333333333333,0.0,40.19375296955748,40.252122097267765,0.0,6.641117710479496,1.6911534525287768,0.0,0.0816496580927726,0.0,
2025-05-23_14-06-44,2025-05-23_14-07-00,5,3,-62.15582589285714,-19.097377232142833,1.0055803571428577,-0.005022321428555188,44.994977678571416,0.0012214355468813665,45.001992187499994,0.001376953124974989,-0.0024834399223436776,33403.73333333334,22680.466666666667,0.0,502.6,30.6,0.0,0.26666666666666666,0.0,58.942099649665,44.95548415438939,0.0,5.341036104227968,1.4468356276140466,0.0,0.12472191289246469,0.0,
2025-05-23_14-07-00,2025-05-23_14-07-15,5,3,-63.22809151785714,-19.097377232142833,1.0055803571428577,-0.005022321428555188,44.994977678571416,0.0012214355468813665,45.001992187499994,0.001376953124974989,-0.0024834399223436776,31814.4,24401.13333333333,0.0,513.0666666666667,30.26666666666667,0.0,0.13333333333333333,0.0,28.510504886600888,53.39273775003896,0.0,6.48622471944282,0.6359594676112976,0.0,0.0816496580927726,0.0,
2025-05-23_14-07-16,2025-05-23_14-07-31,5,3,-64.30035714285714,-19.097377232142833,1.0055803571428577,-0.005022321428555188,44.994977678571416,0.0012214355468813665,45.001992187499994,0.001376953124974989,-0.0024834399223436776,30335.86666666667,26225.4,0.0,513.2,29.73333333333333,0.0,0.06666666666666667,0.0,17.315567818841334,39.676805426960655,0.0,7.193052203341766,1.2534397117975447,0.0,0.06666666666666667,0.0,
2025-05-23_14-07-31,2025-05-23_14-07-46,5,3,-65.36257812500003,-19.097377232142833,1.0055803571428577,-0.005022321428555188,44.994977678571416,0.0012214355468813665,45.001992187499994,0.001376953124974989,-0.0024834399223436776,28672.26666666667,28091.333333333336,0.0,519.3333333333333,28.8,0.0,0.06666666666666667,0.0,32.69512365951663,66.06301705358491,0.0,2.9476921292578813,0.5925462944877058,0.0,0.06666666666666667,0.0,
2025-05-23_14-07-47,2025-05-23_14-08-02,5,3,-66.43484375000003,-19.097377232142833,1.0055803571428577,-0.005022321428555188,44.994977678571416,0.0012214355468813665,45.001992187499994,0.001376953124974989,-0.0024834399223436776,27058.333333333336,29994.6,0.0,504.4,29.26666666666667,0.0,0.13333333333333333,0.0,53.79642697759359,40.90957508130978,0.0,5.4409966407308525,1.0770329614269012,0.0,0.0816496580927726,0.0,
2025-05-23_14-08-03,2025-05-23_14-08-18,5,3,-67.51464285714286,-19.097377232142833,1.0055803571428577,-0.005022321428555188,44.994977678571416,0.0012214355468813665,45.001992187499994,0.001376953124974989,-0.0024834399223436776,25521.2,31920.13333333334,0.0,511.4,27.8,0.0,0.06666666666666667,0.0,15.867016802859428,44.92692832688337,0.0,3.9866443700602754,1.869640488317354,0.0,0.06666666666666667,0.0,
2025-05-23_14-08-18,2025-05-23_14-08-33,5,3,-68.58188616071425,-19.097377232142833,1.0055803571428577,-0.005022321428555188,44.994977678571416,0.0012214355468813665,45.001992187499994,0.001376953124974989,-0.0024834399223436776,23857.266666666666,33849.46666666667,0.0,511.4666666666667,28.4,0.0,0.2,0.0,58.10406373242979,60.67148332527315,0.0,6.665499897898805,0.6699917080747263,0.0,0.13333333333333333,0.0,
2025-05-23_14-08-34,2025-05-23_14-08-49,5,3,-69.65415178571425,-19.097377232142833,1.0055803571428577,-0.005022321428555188,44.994977678571416,0.0012214355468813665,45.001992187499994,0.001376953124974989,-0.0024834399223436776,22355.066666666666,35624.933333333334,0.0,507.0666666666667,24.066666666666666,0.0,0.13333333333333333,0.0,34.02277015307407,45.71085453393149,0.0,4.317149265172313,1.024152766382481,0.0,0.0816496580927726,0.0,
