W,min_W_prime,eta_arr,chi
0.0,-0.4999997500000045,0.7853981633974483,0.001
-5.551115123125783e-17,-0.4923265050185015,0.7853981633974483,0.17542181408832186
-4.163336342344337e-17,-0.46971316045884814,0.7853981633974483,0.3498436281766437
-5.551115123125783e-17,-0.4328459390128569,0.7853981633974483,0.5242654422649656
-2.7755575615628914e-17,-0.3828436103465058,0.7853981633974483,0.6986872563532874
0.0,-0.3212235410078056,0.7853981633974483,0.8731090704416092
0.0,-0.24985564854648673,0.7853981633974483,1.0475308845299311
5.551115123125783e-17,-0.17090565715002426,0.7853981633974483,1.221952698618253
0.0,-0.08676937675579219,0.7853981633974483,1.3963745127065748
0.0,-5.551115123125783e-17,0.7853981633974483,1.5707963267948966
