W,min_W_prime,eta_arr,chi
0.0,-0.18301255755467516,0.7853981633974483,0.001
4.163336342344337e-17,-0.18237663451784336,0.7853981633974483,0.06640818028312069
-5.551115123125783e-17,-0.18051202811888117,0.7853981633974483,0.13181636056624138
1.3877787807814457e-17,-0.17743482121219095,0.7853981633974483,0.19722454084936208
1.3877787807814457e-17,-0.17317186727304396,0.7853981633974483,0.26263272113248276
6.938893903907228e-18,-0.16776103172036902,0.7853981633974483,0.32804090141560344
2.0816681711721685e-17,-0.16125154451967677,0.7853981633974483,0.39344908169872417
0.0,-0.1537044789568685,0.7853981633974483,0.45885726198184484
2.0816681711721685e-17,-0.14519337476728827,0.7853981633974483,0.5242654422649655
6.938893903907228e-18,-0.1358050255860106,0.7853981633974483,0.5896736225480862
-2.0816681711721685e-17,-0.12564044941194188,0.7853981633974483,0.6550818028312069
0.0,-0.11481605386910824,0.7853981633974483,0.7204899831143275
0.0,-0.10364176788038024,0.7853981633974483,0.7858981633974483
6.938893903907228e-18,-0.11498586973584236,0.7853981633974483,0.851306343680569
1.3877787807814457e-17,-0.12580113535369292,0.7853981633974483,0.9167145239636897
-6.938893903907228e-18,-0.13595467952201168,0.7853981633974483,0.9821227042468104
6.938893903907228e-18,-0.1453303396460808,0.7853981633974483,1.047530884529931
-6.938893903907228e-18,-0.15382732346690497,0.7853981633974483,1.1129390648130517
6.938893903907228e-18,-0.16135904680199128,0.7853981633974483,1.1783472450961723
6.938893903907228e-18,-0.16785216599374217,0.7853981633974483,1.243755425379293
-5.551115123125783e-17,-0.17324579312236205,0.7853981633974483,1.3091636056624136
0.0,-0.17749087523085333,0.7853981633974483,1.3745717859455344
-4.85722573273506e-17,-0.18054971761259336,0.7853981633974483,1.439979966228655
-4.163336342344337e-17,-0.18239563300825315,0.7853981633974483,1.5053881465117758
2.0816681711721685e-17,-0.18301270189221697,0.7853981633974483,1.5707963267948966
