start time (s),stop time (s),num samples (#),period per sample (s),C_UV_HWP position (deg),C_QP position (deg),C_PCC position (deg),B_C_HWP position (deg),B_HWP position (deg),B_QWP position (deg),A_HWP position (deg),A_QWP position (deg),A rate (#/s),B rate (#/s),A' rate (#/s),B' rate (#/s),C4 rate (#/s),C5 rate (#/s),C6 rate (#/s),C7 rate (#/s),A rate SEM (#/s),B rate SEM (#/s),A' rate SEM (#/s),B' rate SEM (#/s),C4 rate SEM (#/s),C5 rate SEM (#/s),C6 rate SEM (#/s),C7 rate SEM (#/s),note
2023-07-10_22-08-54,2023-07-10_22-09-09,5,3,44.982421875,326.9732142857143,4.005301339285714,0.0,45.0012141418457,4.76074218767053e-05,45.002462005615236,359.9980078125,3952.0,4858.866666666667,0.0,21136.066666666666,54.93333333333332,0.0,4.8,0.0,12.437398799141617,13.067602007339541,0.0,33.3205642209127,2.254378455854788,0.0,0.5436502143433363,0.0,
2023-07-10_22-09-09,2023-07-10_22-09-25,5,3,47.35546875,326.9732142857143,4.005301339285714,0.0,45.0012141418457,4.76074218767053e-05,45.002462005615236,359.9980078125,5257.466666666666,6295.466666666666,0.0,20683.733333333334,140.33333333333331,0.0,6.2,0.0,7.721974416487505,11.940872851029095,0.0,38.17058204079832,1.433720877840435,0.0,0.6377042156569664,0.0,
2023-07-10_22-09-25,2023-07-10_22-09-41,5,3,49.726004464285715,326.9732142857143,4.005301339285714,0.0,45.0012141418457,4.76074218767053e-05,45.002462005615236,359.9980078125,7050.066666666666,8384.733333333334,0.0,19913.13333333333,267.6,0.0,5.800000000000001,0.0,15.402525045516946,16.561803444472396,0.0,35.16320678082564,3.4097898273451803,0.0,0.6633249580710798,0.0,
2023-07-10_22-09-41,2023-07-10_22-09-56,5,3,52.081473214285715,326.9732142857143,4.005301339285714,0.0,45.0012141418457,4.76074218767053e-05,45.002462005615236,359.9980078125,9455.6,11076.333333333332,0.0,18892.133333333335,422.8,0.0,7.266666666666666,0.0,45.880327423030245,14.061373411663022,0.0,17.117437502928087,3.6554373503347404,0.0,0.7702813338860893,0.0,
2023-07-10_22-09-57,2023-07-10_22-10-12,5,3,54.459542410714285,326.9732142857143,4.005301339285714,0.0,45.0012141418457,4.76074218767053e-05,45.002462005615236,359.9980078125,12273.133333333335,14316.8,0.0,17699.266666666666,623.3333333333334,0.0,7.2666666666666675,0.0,25.469284333181637,28.06987313433711,0.0,52.76229714483656,4.878524367060189,0.0,0.6782329983125269,0.0,
2023-07-10_22-10-13,2023-07-10_22-10-28,5,3,56.82505580357143,326.9732142857143,4.005301339285714,0.0,45.0012141418457,4.76074218767053e-05,45.002462005615236,359.9980078125,15517.93333333333,17966.86666666667,0.0,16283.466666666669,845.5333333333334,0.0,9.6,0.0,33.275850435747095,21.136487672059257,0.0,43.40949716875864,13.963683054425303,0.0,0.9741092797468306,0.0,
2023-07-10_22-10-28,2023-07-10_22-10-44,5,3,59.19810267857143,326.9732142857143,4.005301339285714,0.0,45.0012141418457,4.76074218767053e-05,45.002462005615236,359.9980078125,18825.600000000002,21792.6,0.0,14755.4,1078.1333333333334,0.0,12.333333333333332,0.0,45.52025190322787,48.257803053553765,0.0,22.13177705371978,7.4181459198973085,0.0,0.7071067811865476,0.0,
2023-07-10_22-10-44,2023-07-10_22-11-00,5,3,61.556082589285715,326.9732142857143,4.005301339285714,0.0,45.0012141418457,4.76074218767053e-05,45.002462005615236,359.9980078125,22540.866666666665,25893.799999999996,0.0,13171.6,1324.1333333333334,0.0,10.866666666666665,0.0,42.22737395471222,35.37381328987134,0.0,18.878971252574974,7.506737714287794,0.0,0.7118052168020874,0.0,
2023-07-10_22-11-00,2023-07-10_22-11-15,5,3,63.931640625,326.9732142857143,4.005301339285714,0.0,45.0012141418457,4.76074218767053e-05,45.002462005615236,359.9980078125,26250.0,30317.8,0.0,11487.066666666668,1581.8666666666666,0.0,12.333333333333334,0.0,42.10133278439343,26.143535423588588,0.0,32.16457678875939,11.304669634958639,0.0,0.7601169500660921,0.0,
2023-07-10_22-11-16,2023-07-10_22-11-31,5,3,66.30217633928571,326.9732142857143,4.005301339285714,0.0,45.0012141418457,4.76074218767053e-05,45.002462005615236,359.9980078125,30096.333333333332,34488.066666666666,0.0,9914.866666666665,1860.2,0.0,12.8,0.0,58.77518372767713,49.512669534619995,0.0,23.40977953287442,12.742579540004188,0.0,0.7118052168020875,0.0,
