start time (s),stop time (s),num samples (#),period per sample (s),C_UV_HWP position (deg),C_QP position (deg),C_PCC position (deg),B_C_HWP position (deg),B_HWP position (deg),B_QWP position (deg),A_HWP position (deg),A_QWP position (deg),A rate (#/s),B rate (#/s),A' rate (#/s),B' rate (#/s),C4 rate (#/s),C5 rate (#/s),C6 rate (#/s),C7 rate (#/s),A rate SEM (#/s),B rate SEM (#/s),A' rate SEM (#/s),B' rate SEM (#/s),C4 rate SEM (#/s),C5 rate SEM (#/s),C6 rate SEM (#/s),C7 rate SEM (#/s),note
2023-07-10_19-27-04,2023-07-10_19-27-10,5,1,62.259207589285715,329.17550223214283,4.005301339285714,44.99246651785714,9.643554687954747e-05,4.76074218767053e-05,0.00032958984377273737,359.9980078125,25007.6,28950.6,0.0,12784.8,10.4,0.0,659.0,0.0,64.83718069132864,80.28424502976908,0.0,43.46538852926544,1.2884098726725124,0.0,10.397114984456024,0.0,HH
2023-07-10_19-27-16,2023-07-10_19-27-21,5,1,62.259207589285715,329.17550223214283,4.005301339285714,44.99246651785714,45.0012141418457,4.76074218767053e-05,0.00032958984377273737,359.9980078125,25106.8,28832.4,0.0,12845.8,1490.2,0.0,11.0,0.0,64.52239921143664,75.9523534855899,0.0,39.79748735787223,12.86234815265082,0.0,1.378404875209022,0.0,HV
2023-07-10_19-27-25,2023-07-10_19-27-30,5,1,62.259207589285715,329.17550223214283,4.005301339285714,44.99246651785714,67.50228607177735,4.76074218767053e-05,0.00032958984377273737,359.9980078125,25147.4,28870.6,0.0,12837.2,752.2,0.0,343.2,0.0,80.99049326927204,85.73599010917178,0.0,41.748532908354996,15.669716015295235,0.0,8.76013698523031,0.0,HD
2023-07-10_19-27-37,2023-07-10_19-27-42,5,1,62.259207589285715,329.17550223214283,4.005301339285714,44.99246651785714,22.498576278686524,4.76074218767053e-05,0.00032958984377273737,359.9980078125,25079.6,29036.8,0.0,12912.4,753.0,0.0,328.8,0.0,36.18507979817095,85.99732553980967,0.0,33.98764481396144,9.45515732285825,0.0,10.0568384694197,0.0,HA
2023-07-10_19-27-52,2023-07-10_19-27-57,5,1,62.259207589285715,329.17550223214283,4.005301339285714,44.99246651785714,9.643554687954747e-05,45.00224487304688,0.00032958984377273737,359.9980078125,24997.4,28844.4,0.0,12917.2,764.2,0.0,321.2,0.0,42.599999999999994,49.44552558118884,0.0,69.63074033787088,4.779121258139408,0.0,6.3118935352238,0.0,HR
2023-07-10_19-28-08,2023-07-10_19-28-13,5,1,62.259207589285715,329.17550223214283,4.005301339285714,44.99246651785714,0.0006152343750045475,135.00184814453127,0.00032958984377273737,359.9980078125,25137.8,28648.2,0.0,12676.4,718.2,0.0,343.0,0.0,70.26620809464532,69.39265090771501,0.0,47.27853635636365,12.092973166264779,0.0,5.504543577809153,0.0,HL
2023-07-10_19-28-34,2023-07-10_19-28-40,5,1,62.259207589285715,329.17550223214283,4.005301339285714,44.99246651785714,0.0006152343750045475,359.9995593261719,45.002462005615236,359.9980078125,25106.8,28821.8,0.0,12677.4,1511.4,0.0,9.6,0.0,107.27599917968602,62.088968424350554,0.0,17.101461925812075,10.220567498920987,0.0,1.3638181696985856,0.0,VH
2023-07-10_19-28-46,2023-07-10_19-28-51,5,1,62.259207589285715,329.17550223214283,4.005301339285714,44.99246651785714,45.0012141418457,4.76074218767053e-05,44.999856567382814,359.9980078125,25136.0,28960.6,0.0,12850.2,12.6,0.0,672.2,0.0,71.71540978060433,33.111327366929885,0.0,47.407172453121476,1.74928556845359,0.0,8.528774824088158,0.0,VV
2023-07-10_19-28-55,2023-07-10_19-29-00,5,1,62.259207589285715,329.17550223214283,4.005301339285714,44.99246651785714,67.50228607177735,4.76074218767053e-05,44.999856567382814,359.9980078125,25149.6,28877.4,0.0,12930.4,761.6,0.0,341.0,0.0,79.2020201762556,106.50380274900985,0.0,46.73606744260796,9.631199302267605,0.0,3.0166206257996713,0.0,VD
2023-07-10_19-29-07,2023-07-10_19-29-12,5,1,62.259207589285715,329.17550223214283,4.005301339285714,44.99246651785714,22.498576278686524,4.76074218767053e-05,44.999856567382814,359.9980078125,25171.2,28994.2,0.0,12799.2,731.2,0.0,358.0,0.0,100.84314552809228,92.14629672428512,0.0,59.96115409162836,6.224146527838173,0.0,10.03493896344168,0.0,VA
