start time (s),stop time (s),num samples (#),period per sample (s),C_UV_HWP position (deg),C_QP position (deg),C_PCC position (deg),B_C_HWP position (deg),B_HWP position (deg),B_QWP position (deg),A_HWP position (deg),A_QWP position (deg),A rate (#/s),B rate (#/s),A' rate (#/s),B' rate (#/s),C4 rate (#/s),C5 rate (#/s),C6 rate (#/s),C7 rate (#/s),A rate SEM (#/s),B rate SEM (#/s),A' rate SEM (#/s),B' rate SEM (#/s),C4 rate SEM (#/s),C5 rate SEM (#/s),C6 rate SEM (#/s),C7 rate SEM (#/s),note
2023-07-10_17-45-01,2023-07-10_17-45-16,5,3,65.38811383928571,321.6997767857143,4.005301339285714,359.9974888392857,180.00191223144532,45.00010864257813,22.501910781860353,89.99703125,15306.733333333334,18476.0,0.0,8231.0,652.6666666666667,0.0,115.86666666666667,0.0,17.49520569248109,37.680380984155434,0.0,26.984975243436555,4.458450154232719,0.0,1.4204850501775004,0.0,
2023-07-10_17-45-17,2023-07-10_17-45-33,5,3,65.38811383928571,323.2943638392857,4.005301339285714,359.9974888392857,180.00191223144532,45.00010864257813,22.501910781860353,89.99703125,20641.600000000002,24379.06666666667,0.0,10915.6,634.7333333333333,0.0,283.1333333333333,0.0,48.5022794424253,27.539749050740667,0.0,22.910793186715235,9.37751447760961,0.0,2.954469307488042,0.0,
2023-07-10_17-45-33,2023-07-10_17-45-49,5,3,65.38811383928571,324.89146205357144,4.005301339285714,359.9974888392857,180.00191223144532,45.00010864257813,22.501910781860353,89.99703125,22805.6,26841.06666666667,0.0,12004.333333333334,382.26666666666665,0.0,454.0,0.0,27.847880430015884,59.72914791884322,0.0,43.12591383894898,4.292629341868057,0.0,6.300793600809343,0.0,
2023-07-10_17-45-50,2023-07-10_17-46-05,5,3,65.38811383928571,326.4810267857143,4.005301339285714,359.9974888392857,180.00191223144532,45.00010864257813,22.501910781860353,89.99703125,23819.8,27597.066666666662,0.0,12403.2,175.53333333333336,0.0,568.4666666666667,0.0,48.74270315761243,40.98379083382986,0.0,17.812168125563325,2.2548712700383686,0.0,4.162798204199766,0.0,
2023-07-10_17-46-06,2023-07-10_17-46-21,5,3,65.38811383928571,328.0881696428571,4.005301339285714,359.9974888392857,180.00191223144532,45.00010864257813,22.501910781860353,89.99703125,24600.066666666666,28397.93333333333,0.0,12781.266666666666,58.53333333333334,0.0,647.7333333333333,0.0,58.772952963076406,55.7727930486226,0.0,14.494979973923554,1.3928388277184127,0.0,5.46951145492497,0.0,
2023-07-10_17-46-23,2023-07-10_17-46-38,5,3,65.38811383928571,329.6802455357143,4.005301339285714,359.9974888392857,180.00191223144532,45.00010864257813,22.501910781860353,89.99703125,25290.13333333333,29131.333333333336,0.0,13120.733333333334,54.06666666666666,0.0,662.5333333333334,0.0,37.13542782842267,33.735079006215166,0.0,25.160462811500082,2.8701529188839006,0.0,4.398989783019627,0.0,
2023-07-10_17-46-39,2023-07-10_17-46-54,5,3,65.38811383928571,331.2698102678571,4.005301339285714,359.9974888392857,180.00191223144532,45.00010864257813,22.501910781860353,89.99703125,25286.266666666666,28866.8,0.0,13069.066666666668,154.33333333333331,0.0,613.0666666666666,0.0,55.38946951662731,40.75953876088397,0.0,19.448050459279045,1.09036181558641,0.0,5.425659202141038,0.0,
2023-07-10_17-46-55,2023-07-10_17-47-10,5,3,65.38811383928571,332.87193080357144,4.005301339285714,359.9974888392857,180.00191223144532,45.00010864257813,22.501910781860353,89.99703125,25514.6,29085.73333333333,0.0,13069.666666666666,351.66666666666663,0.0,526.4,0.0,61.871856822522076,26.733748957700378,0.0,16.685655848995246,6.132789830991367,0.0,6.825117011613958,0.0,
2023-07-10_17-47-11,2023-07-10_17-47-27,5,3,65.38811383928571,334.4690290178571,4.005301339285714,359.9974888392857,180.00191223144532,45.00010864257813,22.501910781860353,89.99703125,25379.800000000003,28993.2,0.0,13108.466666666669,585.5333333333334,0.0,437.8666666666667,0.0,34.85216396916158,20.484845346960363,0.0,30.094407010827315,3.523886743040661,0.0,5.316222551983896,0.0,
2023-07-10_17-47-28,2023-07-10_17-47-43,5,3,65.38811383928571,336.0611049107143,4.005301339285714,359.9974888392857,180.00191223144532,45.00010864257813,22.501910781860353,89.99703125,25513.133333333335,29021.4,0.0,13042.733333333334,847.8666666666666,0.0,310.26666666666665,0.0,19.656098855627857,28.731206417799818,0.0,30.633387740249308,5.4493628577619635,0.0,6.122272635404454,0.0,
2023-07-10_17-47-44,2023-07-10_17-47-59,5,3,65.38811383928571,337.6556919642857,4.005301339285714,359.9974888392857,180.00191223144532,45.00010864257813,22.501910781860353,89.99703125,25274.533333333333,28976.333333333332,0.0,13058.533333333333,1053.0,0.0,217.66666666666666,0.0,58.820026823825785,64.86027717760362,0.0,43.911223571605724,6.847546194724689,0.0,4.246567241117623,0.0,
2023-07-10_17-48-00,2023-07-10_17-48-15,5,3,65.38811383928571,339.2603236607143,4.005301339285714,359.9974888392857,180.00191223144532,45.00010864257813,22.501910781860353,89.99703125,25284.866666666665,29003.066666666662,0.0,12987.266666666666,1250.4666666666667,0.0,128.46666666666667,0.0,42.274972895713894,34.872848400375624,0.0,15.356287167006071,8.510516370285004,0.0,2.468917891618828,0.0,
2023-07-10_17-48-16,2023-07-10_17-48-32,5,3,65.38811383928571,340.85239955357144,4.005301339285714,359.9974888392857,180.00191223144532,45.00010864257813,22.501910781860353,89.99703125,25144.066666666666,28774.86666666667,0.0,12877.133333333333,1368.8,0.0,66.06666666666666,0.0,44.47201367152103,31.42797762786796,0.0,20.6872478165225,11.188088904425681,0.0,1.6206994374857628,0.0,
2023-07-10_17-48-33,2023-07-10_17-48-48,5,3,65.38811383928571,342.44447544642856,4.005301339285714,359.9974888392857,180.00191223144532,45.00010864257813,22.501910781860353,89.99703125,25518.266666666666,29235.333333333332,0.0,13103.133333333333,1457.6,0.0,31.666666666666664,0.0,27.3563724040875,45.728789861773286,0.0,33.98375428871202,8.356900010038276,0.0,1.0327955589886444,0.0,
2023-07-10_17-48-49,2023-07-10_17-49-04,5,3,65.38811383928571,344.0491071428571,4.005301339285714,359.9974888392857,180.00191223144532,45.00010864257813,22.501910781860353,89.99703125,25126.533333333333,28917.8,0.0,12857.066666666666,1451.0,0.0,24.933333333333334,0.0,54.784689669854465,25.058287606653586,0.0,12.160226606075748,9.299342868062128,0.0,1.7365355036841474,0.0,
