start time (s),stop time (s),num samples (#),period per sample (s),C_UV_HWP position (deg),C_QP position (deg),C_PCC position (deg),B_C_HWP position (deg),B_HWP position (deg),B_QWP position (deg),A_HWP position (deg),A_QWP position (deg),A rate (#/s),B rate (#/s),A' rate (#/s),B' rate (#/s),C4 rate (#/s),C5 rate (#/s),C6 rate (#/s),C7 rate (#/s),A rate SEM (#/s),B rate SEM (#/s),A' rate SEM (#/s),B' rate SEM (#/s),C4 rate SEM (#/s),C5 rate SEM (#/s),C6 rate SEM (#/s),C7 rate SEM (#/s),note
2023-07-10_17-17-07,2023-07-10_17-17-22,5,3,65.38811383928571,321.70479910714283,4.0078125,359.9974888392857,180.00191223144532,45.00010864257813,22.501910781860353,89.99703125,15594.2,18526.13333333333,0.0,8405.266666666666,637.8666666666666,0.0,121.2,0.0,213.61282733019598,114.7666521444467,0.0,130.44136187915575,4.794209470230159,0.0,2.4599006303326796,0.0,
2023-07-10_17-17-23,2023-07-10_17-17-39,5,3,65.38811383928571,323.2893415178571,4.0078125,359.9974888392857,180.00191223144532,45.00010864257813,22.501910781860353,89.99703125,20701.73333333333,24540.533333333333,0.0,10958.733333333334,602.8666666666667,0.0,312.4,0.0,25.331227982691857,63.54391307504539,0.0,12.375333889996291,7.296574538781894,0.0,2.234576768279251,0.0,
2023-07-10_17-17-40,2023-07-10_17-17-55,5,3,65.38811383928571,324.89146205357144,4.0078125,359.9974888392857,180.00191223144532,45.00010864257813,22.501910781860353,89.99703125,22945.0,26853.4,0.0,12129.466666666667,375.2,0.0,462.7333333333333,0.0,13.645104942391871,23.076057818536807,0.0,8.871051547339604,6.498375865467385,0.0,2.0286832072937253,0.0,
2023-07-10_17-17-56,2023-07-10_17-18-11,5,3,65.38811383928571,326.4935825892857,4.0078125,359.9974888392857,180.00191223144532,45.00010864257813,22.501910781860353,89.99703125,23860.533333333333,27831.4,0.0,12474.8,161.13333333333333,0.0,583.3333333333333,0.0,30.121347173649788,42.97019638979752,0.0,23.85549086571995,2.072572207561308,0.0,3.4334951418181547,0.0,
2023-07-10_17-18-12,2023-07-10_17-18-27,5,3,65.38811383928571,328.078125,4.0078125,359.9974888392857,180.00191223144532,45.00010864257813,22.501910781860353,89.99703125,24617.73333333333,28486.73333333333,0.0,12838.333333333332,50.6,0.0,650.9333333333334,0.0,58.58843268465626,46.68849489494766,0.0,20.130960125030253,2.472964932132187,0.0,12.209468092882311,0.0,
2023-07-10_17-18-28,2023-07-10_17-18-43,5,3,65.38811383928571,329.677734375,4.0078125,359.9974888392857,180.00191223144532,45.00010864257813,22.501910781860353,89.99703125,25067.333333333332,28879.2,0.0,13076.4,58.73333333333333,0.0,668.8666666666667,0.0,50.45195734557778,39.63059984966753,0.0,20.409257158891712,1.4772346537440226,0.0,4.774469138611695,0.0,
2023-07-10_17-18-44,2023-07-10_17-19-00,5,3,65.38811383928571,331.2698102678571,4.0078125,359.9974888392857,180.00191223144532,45.00010864257813,22.501910781860353,89.99703125,25327.8,29037.93333333333,0.0,13069.999999999998,181.86666666666667,0.0,604.2666666666667,0.0,20.04483862632867,31.287448672661583,0.0,44.81703545156316,1.9310331143947,0.0,5.6,0.0,
2023-07-10_17-19-01,2023-07-10_17-19-16,5,3,65.38811383928571,332.8744419642857,4.0078125,359.9974888392857,180.00191223144532,45.00010864257813,22.501910781860353,89.99703125,25659.066666666666,29342.06666666667,0.0,13264.266666666666,386.19999999999993,0.0,531.8666666666666,0.0,28.12065275044489,61.0965901939982,0.0,41.15369566231776,3.8014617071741115,0.0,2.4868543271459314,0.0,
2023-07-10_17-19-17,2023-07-10_17-19-32,5,3,65.38811383928571,334.4740513392857,4.0078125,359.9974888392857,180.00191223144532,45.00010864257813,22.501910781860353,89.99703125,25450.93333333333,29129.13333333333,0.0,13093.0,615.3333333333334,0.0,404.26666666666665,0.0,60.428782693165076,19.700705007125464,0.0,30.257964975266432,5.556777643362908,0.0,6.160266949482707,0.0,
2023-07-10_17-19-33,2023-07-10_17-19-48,5,3,65.38811383928571,336.06612723214283,4.0078125,359.9974888392857,180.00191223144532,45.00010864257813,22.501910781860353,89.99703125,25503.333333333332,29270.93333333333,0.0,13139.666666666666,866.7333333333332,0.0,307.79999999999995,0.0,34.05795713844902,47.459152026886684,0.0,16.700964709328222,8.983565241286145,0.0,2.7215191835933568,0.0,
