start time (s),stop time (s),num samples (#),period per sample (s),C_UV_HWP position (deg),C_QP position (deg),C_PCC position (deg),B_C_HWP position (deg),B_HWP position (deg),B_QWP position (deg),A_HWP position (deg),A_QWP position (deg),A rate (#/s),B rate (#/s),A' rate (#/s),B' rate (#/s),C4 rate (#/s),C5 rate (#/s),C6 rate (#/s),C7 rate (#/s),A rate SEM (#/s),B rate SEM (#/s),A' rate SEM (#/s),B' rate SEM (#/s),C4 rate SEM (#/s),C5 rate SEM (#/s),C6 rate SEM (#/s),C7 rate SEM (#/s),note
2023-07-10_20-50-39,2023-07-10_20-50-44,5,1,52.04380580357143,326.08175223214283,4.005301339285714,44.99246651785714,9.643554687954747e-05,4.76074218767053e-05,0.00032958984377273737,359.9980078125,35698.6,10549.2,0.0,18651.4,10.6,0.0,992.0,0.0,94.38093027725463,40.94679474635347,0.0,74.09561390527782,1.0295630140987,0.0,12.86856635371633,0.0,HH
2023-07-10_20-50-50,2023-07-10_20-50-55,5,1,52.04380580357143,326.08175223214283,4.005301339285714,44.99246651785714,45.0012141418457,4.76074218767053e-05,0.00032958984377273737,359.9980078125,35791.6,41612.6,0.0,4654.4,2294.4,0.0,15.0,0.0,145.61476573479766,114.37246172046835,0.0,29.17978752492896,19.484865922043188,0.0,2.4899799195977463,0.0,HV
2023-07-10_20-50-59,2023-07-10_20-51-04,5,1,52.04380580357143,326.08175223214283,4.005301339285714,44.99246651785714,67.50228607177735,4.76074218767053e-05,0.00032958984377273737,359.9980078125,35679.8,25829.2,0.0,11770.6,1146.8,0.0,521.2,0.0,114.85530026951304,49.232509584623045,0.0,61.40570006115068,10.72100741535048,0.0,4.115823125451335,0.0,HD
2023-07-10_20-51-11,2023-07-10_20-51-17,5,1,52.04380580357143,326.08175223214283,4.005301339285714,44.99246651785714,22.498576278686524,4.76074218767053e-05,0.00032958984377273737,359.9980078125,35759.8,26415.4,0.0,11404.4,1170.0,0.0,507.2,0.0,87.57590992961478,130.86962978475944,0.0,56.36896309140341,21.344788591129216,0.0,5.7043842787806645,0.0,HA
2023-07-10_20-51-27,2023-07-10_20-51-32,5,1,52.04380580357143,326.08175223214283,4.005301339285714,44.99246651785714,0.0006152343750045475,45.00224487304688,0.00032958984377273737,359.9980078125,35703.6,25687.8,0.0,11662.0,1109.4,0.0,523.6,0.0,51.211912676641944,77.82634515381022,0.0,30.45816803420718,11.702991070662234,0.0,9.887365675446619,0.0,HR
2023-07-10_20-51-42,2023-07-10_20-51-48,5,1,52.04380580357143,326.08175223214283,4.005301339285714,44.99246651785714,0.0006152343750045475,135.00184814453127,0.00032958984377273737,359.9980078125,35976.4,26121.0,0.0,11507.2,1170.0,0.0,511.8,0.0,64.68972097636532,48.569537778323564,0.0,65.15857579781805,19.61377067266771,0.0,7.378346698278687,0.0,HL
2023-07-10_20-52-09,2023-07-10_20-52-14,5,1,52.04380580357143,326.08175223214283,4.005301339285714,44.99246651785714,0.0006152343750045475,4.76074218767053e-05,45.001939392089845,359.9980078125,8865.0,10547.8,0.0,18646.0,414.8,0.0,7.8,0.0,62.0612600581071,31.437875246269428,0.0,55.55447776732313,11.442901729893515,0.0,0.6633249580710799,0.0,VH
2023-07-10_20-52-20,2023-07-10_20-52-26,5,1,52.04380580357143,326.08175223214283,4.005301339285714,44.99246651785714,45.0012141418457,4.76074218767053e-05,44.999856567382814,359.9980078125,8884.8,41755.8,0.0,4626.4,11.4,0.0,178.8,0.0,35.069074695520555,51.54454384316539,0.0,23.633873994755916,0.39999999999999997,0.0,6.938299503480661,0.0,VV
2023-07-10_20-52-29,2023-07-10_20-52-35,5,1,52.04380580357143,326.08175223214283,4.005301339285714,44.99246651785714,67.50228607177735,4.76074218767053e-05,44.999856567382814,359.9980078125,8854.4,25832.2,0.0,11686.2,197.6,0.0,89.0,0.0,38.92120244802311,115.15875997943012,0.0,29.040316802679683,8.840814442120138,0.0,2.32379000772445,0.0,VD
2023-07-10_20-52-42,2023-07-10_20-52-47,5,1,52.04380580357143,326.08175223214283,4.005301339285714,44.99246651785714,22.498576278686524,4.76074218767053e-05,44.999856567382814,359.9980078125,8823.8,26391.8,0.0,11540.2,205.2,0.0,84.8,0.0,43.328281756838685,131.6208190219161,0.0,28.92645847662655,3.878143885933064,0.0,4.726520919238589,0.0,VA
2023-07-10_20-52-57,2023-07-10_20-53-02,5,1,52.04380580357143,326.08175223214283,4.005301339285714,44.99246651785714,9.643554687954747e-05,45.00224487304688,44.999856567382814,359.9980078125,8865.8,25721.8,0.0,11630.6,207.4,0.0,98.4,0.0,33.774842708738106,87.81537450811217,0.0,43.5793529093767,7.8905006178315436,0.0,2.9427877939124323,0.0,VR
2023-07-10_20-53-13,2023-07-10_20-53-18,5,1,52.04380580357143,326.08175223214283,4.005301339285714,44.99246651785714,0.0006152343750045475,135.00184814453127,44.999856567382814,359.9980078125,8770.8,26282.4,0.0,11480.8,188.6,0.0,86.4,0.0,43.945875801945284,72.67709405307838,0.0,32.74507596570819,3.472751070837067,0.0,7.685050422736339,0.0,VL
2023-07-10_20-53-37,2023-07-10_20-53-42,5,1,52.04380580357143,326.08175223214283,4.005301339285714,44.99246651785714,0.0006152343750045475,4.76074218767053e-05,67.50196990966796,359.9980078125,21457.2,10523.8,0.0,18646.6,202.4,0.0,497.4,0.0,67.5073329350227,33.2,0.0,57.46007309427999,7.138627319029899,0.0,7.7756028705175,0.0,DH
2023-07-10_20-53-48,2023-07-10_20-53-53,5,1,52.04380580357143,326.08175223214283,4.005301339285714,44.99246651785714,45.0012141418457,4.76074218767053e-05,67.49988708496093,359.9980078125,21627.4,41674.2,0.0,4597.4,1152.4,0.0,105.8,0.0,40.781858711932195,85.99267410657723,0.0,20.597572672526244,14.023551618616446,0.0,6.48382603097893,0.0,DV
2023-07-10_20-53-57,2023-07-10_20-54-02,5,1,52.04380580357143,326.08175223214283,4.005301339285714,44.99246651785714,67.50228607177735,4.76074218767053e-05,67.49988708496093,359.9980078125,21538.6,25754.8,0.0,11817.6,949.4,0.0,148.0,0.0,64.15496863065246,66.59759755426616,0.0,40.32443427997471,2.2494443758403984,0.0,6.789698078707182,0.0,DD
2023-07-10_20-54-09,2023-07-10_20-54-14,5,1,52.04380580357143,326.08175223214283,4.005301339285714,44.99246651785714,22.498576278686524,4.76074218767053e-05,67.49988708496093,359.9980078125,21560.8,26433.8,0.0,11505.6,349.8,0.0,453.8,0.0,40.8391968579207,32.48599698331575,0.0,19.739807496528428,7.200000000000001,0.0,7.787168933572715,0.0,DA
2023-07-10_20-54-24,2023-07-10_20-54-29,5,1,52.04380580357143,326.08175223214283,4.005301339285714,44.99246651785714,9.643554687954747e-05,45.00224487304688,67.49988708496093,359.9980078125,21595.8,25899.4,0.0,11721.6,972.6,0.0,172.4,0.0,107.16454637612198,63.93011809781051,0.0,26.65633133047382,7.359347797189641,0.0,1.8867962264113205,0.0,DR
2023-07-10_20-54-40,2023-07-10_20-54-45,5,1,52.04380580357143,326.08175223214283,4.005301339285714,44.99246651785714,0.0006152343750045475,135.00184814453127,67.49988708496093,359.9980078125,21555.8,26327.8,0.0,11614.2,347.4,0.0,429.0,0.0,54.10304982161357,50.00139998040055,0.0,51.13452845191789,8.28009661779378,0.0,13.088162590677118,0.0,DL
2023-07-10_20-55-07,2023-07-10_20-55-12,5,1,52.04380580357143,326.08175223214283,4.005301339285714,44.99246651785714,0.0006152343750045475,359.9995593261719,22.49982604980469,359.9980078125,23095.0,10533.6,0.0,18686.4,205.0,0.0,529.4,0.0,67.79011727383276,41.62523273208211,0.0,31.299520763104347,2.588435821108957,0.0,9.042123644365851,0.0,AH
2023-07-10_20-55-18,2023-07-10_20-55-24,5,1,52.04380580357143,326.08175223214283,4.005301339285714,44.99246651785714,45.0012141418457,4.76074218767053e-05,22.49982604980469,359.9980078125,23239.4,41756.0,0.0,4658.0,1191.0,0.0,92.0,0.0,72.20914069562109,45.86174876735513,0.0,32.4530430006186,25.246781973154516,0.0,2.626785107312739,0.0,AV
2023-07-10_20-55-28,2023-07-10_20-55-33,5,1,52.04380580357143,326.08175223214283,4.005301339285714,44.99246651785714,67.50228607177735,4.76074218767053e-05,22.49982604980469,359.9980078125,23142.8,25892.6,0.0,11734.2,367.6,0.0,452.6,0.0,89.06312368202678,42.91806146600752,0.0,59.90609317924179,6.281719509815763,0.0,8.863407922464134,0.0,AD
2023-07-10_20-55-40,2023-07-10_20-55-46,5,1,52.04380580357143,326.08175223214283,4.005301339285714,44.99246651785714,22.498576278686524,4.76074218767053e-05,22.49982604980469,359.9980078125,23200.0,26477.4,0.0,11475.0,1029.0,0.0,152.6,0.0,57.051730911515726,90.1856973139311,0.0,67.71632004177427,13.337915879176926,0.0,6.249799996799897,0.0,AA
2023-07-10_20-55-56,2023-07-10_20-56-01,5,1,52.04380580357143,326.08175223214283,4.005301339285714,44.99246651785714,9.643554687954747e-05,45.00224487304688,22.49982604980469,359.9980078125,23216.4,25949.2,0.0,11568.6,370.8,0.0,451.4,0.0,95.59633884202887,52.53798625756416,0.0,30.967079293985734,8.817028978062847,0.0,4.791659420284375,0.0,AR
2023-07-10_20-56-12,2023-07-10_20-56-17,5,1,52.04380580357143,326.08175223214283,4.005301339285714,44.99246651785714,0.0006152343750045475,135.00184814453127,22.49982604980469,359.9980078125,23081.6,26349.2,0.0,11571.4,1009.2,0.0,162.4,0.0,64.85722781618097,55.30135622206746,0.0,36.30647325202491,6.028266749240614,0.0,5.767148342118485,0.0,AL
2023-07-10_20-56-42,2023-07-10_20-56-48,5,1,52.04380580357143,326.08175223214283,4.005301339285714,44.99246651785714,0.0006152343750045475,4.76074218767053e-05,0.00032958984377273737,45.0005712890625,21862.4,10615.2,0.0,18745.2,210.8,0.0,493.0,0.0,105.63597871937381,59.597315375778464,0.0,43.52746259546954,5.651548460377916,0.0,12.569805089976535,0.0,RH
2023-07-10_20-56-54,2023-07-10_20-56-59,5,1,52.04380580357143,326.08175223214283,4.005301339285714,44.99246651785714,45.0012141418457,4.76074218767053e-05,0.00032958984377273737,45.0005712890625,21878.6,41858.0,0.0,4679.8,1103.6,0.0,105.0,0.0,62.54006715698345,73.58940141080099,0.0,22.987822863420536,27.9008960429589,0.0,5.486346689738081,0.0,RV
