start time (s),stop time (s),num samples (#),period per sample (s),C_UV_HWP position (deg),C_QP position (deg),C_PCC position (deg),B_C_HWP position (deg),B_HWP position (deg),B_QWP position (deg),A_HWP position (deg),A_QWP position (deg),A rate (#/s),B rate (#/s),A' rate (#/s),B' rate (#/s),C4 rate (#/s),C5 rate (#/s),C6 rate (#/s),C7 rate (#/s),A rate SEM (#/s),B rate SEM (#/s),A' rate SEM (#/s),B' rate SEM (#/s),C4 rate SEM (#/s),C5 rate SEM (#/s),C6 rate SEM (#/s),C7 rate SEM (#/s),note
2023-07-10_18-03-27,2023-07-10_18-03-32,5,1,49.21875,329.6877790178571,4.005301339285714,44.99497767857143,9.643554687954747e-05,4.76074218767053e-05,0.00032958984377273737,359.9973974609375,40113.6,8600.8,0.0,20870.6,10.2,0.0,1184.6,0.0,40.829646092024845,23.279604807642247,0.0,66.00424228790146,0.7348469228349533,0.0,22.52243326108438,0.0,HH
2023-07-10_18-03-38,2023-07-10_18-03-43,5,1,49.21875,329.6877790178571,4.005301339285714,44.99497767857143,45.0012141418457,4.76074218767053e-05,0.00032958984377273737,359.9973974609375,40280.2,46352.0,0.0,3789.6,2601.0,0.0,16.6,0.0,90.18059658263522,116.10770861575038,0.0,26.77050615883084,17.694631954352708,0.0,1.5362291495737215,0.0,HV
2023-07-10_18-03-47,2023-07-10_18-03-52,5,1,49.21875,329.6877790178571,4.005301339285714,44.99497767857143,67.50228607177735,4.76074218767053e-05,0.00032958984377273737,359.9973974609375,40281.4,27176.4,0.0,12431.2,1271.4,0.0,617.4,0.0,69.81231982966904,61.35682521121836,0.0,44.31523440082428,5.573149917237109,0.0,3.668787265568828,0.0,HD
2023-07-10_18-03-59,2023-07-10_18-04-04,5,1,49.21875,329.6877790178571,4.005301339285714,44.99497767857143,22.498576278686524,4.76074218767053e-05,0.00032958984377273737,359.9973974609375,40099.4,27711.6,0.0,12117.0,1295.6,0.0,570.2,0.0,43.16781208261544,64.92657391238198,0.0,53.807062733436766,11.51781229227148,0.0,12.38305293536291,0.0,HA
2023-07-10_18-04-14,2023-07-10_18-04-20,5,1,49.21875,329.6877790178571,4.005301339285714,44.99497767857143,0.0006152343750045475,45.00224487304688,0.00032958984377273737,359.9973974609375,40099.4,27098.8,0.0,12310.4,1259.0,0.0,603.8,0.0,47.341947572950566,51.2361200716838,0.0,54.724400407861935,13.367871932360812,0.0,7.870196947980398,0.0,HR
2023-07-10_18-04-30,2023-07-10_18-04-35,5,1,49.21875,329.6877790178571,4.005301339285714,44.99497767857143,0.0006152343750045475,135.00184814453127,0.00032958984377273737,359.9973974609375,40166.0,27780.6,0.0,12069.8,1314.4,0.0,563.8,0.0,60.625902055144714,92.07203701450294,0.0,80.73871438163974,9.708758932015977,0.0,9.525754563287885,0.0,HL
2023-07-10_18-04-56,2023-07-10_18-05-02,5,1,49.21875,329.6877790178571,4.005301339285714,44.99497767857143,0.0006152343750045475,359.9995593261719,45.002462005615236,359.9973974609375,7289.4,8594.8,0.0,20710.8,264.2,0.0,6.0,0.0,30.866810654811747,17.08039812182374,0.0,47.97436815633948,4.726520919238589,0.0,0.7071067811865476,0.0,VH
2023-07-10_18-05-08,2023-07-10_18-05-13,5,1,49.21875,329.6877790178571,4.005301339285714,44.99497767857143,45.0012141418457,4.76074218767053e-05,44.999856567382814,359.9973974609375,7272.6,46204.2,0.0,3787.2,10.8,0.0,122.0,0.0,30.671811162694645,172.12623274794578,0.0,14.033531273346705,1.3564659966250534,0.0,4.183300132670378,0.0,VV
2023-07-10_18-05-16,2023-07-10_18-05-22,5,1,49.21875,329.6877790178571,4.005301339285714,44.99497767857143,67.50228607177735,4.76074218767053e-05,44.999856567382814,359.9973974609375,7345.2,27057.0,0.0,12356.6,141.6,0.0,60.2,0.0,58.98677817952087,76.88758027145866,0.0,55.4505184826977,4.445222154178573,0.0,2.353720459187964,0.0,VD
2023-07-10_18-05-29,2023-07-10_18-05-34,5,1,49.21875,329.6877790178571,4.005301339285714,44.99497767857143,22.498576278686524,4.76074218767053e-05,44.999856567382814,359.9973974609375,7324.2,27908.4,0.0,12146.8,142.6,0.0,74.0,0.0,35.02484832229827,152.03999473822668,0.0,37.48519707831346,2.2045407685048604,0.0,5.692099788303082,0.0,VA
2023-07-10_18-05-44,2023-07-10_18-05-49,5,1,49.21875,329.6877790178571,4.005301339285714,44.99497767857143,0.0006152343750045475,45.00224487304688,44.999856567382814,359.9973974609375,7333.4,27066.8,0.0,12290.6,143.6,0.0,81.2,0.0,55.061420250480275,30.271108337819413,0.0,58.47700402722423,2.357965224510319,0.0,4.103656905736638,0.0,VR
2023-07-10_18-05-59,2023-07-10_18-06-05,5,1,49.21875,329.6877790178571,4.005301339285714,44.99497767857143,0.0006152343750045475,135.00184814453127,44.999856567382814,359.9973974609375,7303.4,27629.6,0.0,12219.6,162.2,0.0,59.2,0.0,32.473989591671675,36.613658653568066,0.0,33.341565650101074,4.662617290749907,0.0,1.5620499351813308,0.0,VL
2023-07-10_18-06-24,2023-07-10_18-06-29,5,1,49.21875,329.6877790178571,4.005301339285714,44.99497767857143,0.0006152343750045475,359.9995593261719,67.50196990966796,359.9973974609375,22825.4,8604.8,0.0,20887.8,140.0,0.0,578.4,0.0,76.68285336370838,27.626798583983632,0.0,33.74225837136572,4.626013402488152,0.0,11.417530380953668,0.0,DH
2023-07-10_18-06-35,2023-07-10_18-06-40,5,1,49.21875,329.6877790178571,4.005301339285714,44.99497767857143,45.0012141418457,4.76074218767053e-05,67.49988708496093,359.9973974609375,22704.6,46375.8,0.0,3735.8,1248.2,0.0,79.0,0.0,74.6321646476906,58.73959482325359,0.0,31.315172041679734,13.60661603779573,0.0,5.282045058497702,0.0,DV
2023-07-10_18-06-44,2023-07-10_18-06-49,5,1,49.21875,329.6877790178571,4.005301339285714,44.99497767857143,67.50228607177735,4.76074218767053e-05,67.49988708496093,359.9973974609375,22741.4,27218.6,0.0,12407.2,677.4,0.0,317.4,0.0,48.683262010674675,118.46712624183975,0.0,24.733378256922364,6.78675180038286,0.0,7.447147104764346,0.0,DD
2023-07-10_18-06-56,2023-07-10_18-07-01,5,1,49.21875,329.6877790178571,4.005301339285714,44.99497767857143,22.498576278686524,4.76074218767053e-05,67.49988708496093,359.9973974609375,22825.4,27702.8,0.0,12146.8,700.8,0.0,314.8,0.0,44.21719122694249,65.80911790929885,0.0,40.072933508791195,11.222299229658777,0.0,6.2960304954788775,0.0,DA
2023-07-10_18-07-11,2023-07-10_18-07-17,5,1,49.21875,329.6877790178571,4.005301339285714,44.99497767857143,0.0006152343750045475,45.00224487304688,67.49988708496093,359.9973974609375,22826.8,27024.4,0.0,12249.6,1104.0,0.0,136.0,0.0,52.341570477011864,49.23169710664055,0.0,26.934364666722697,9.710818709048171,0.0,7.183313998427188,0.0,DR
2023-07-10_18-07-27,2023-07-10_18-07-33,5,1,49.21875,329.6877790178571,4.005301339285714,44.99497767857143,0.0006152343750045475,135.00184814453127,67.49988708496093,359.9973974609375,22800.6,27794.6,0.0,12081.4,308.0,0.0,484.6,0.0,47.1323667981993,38.061266400370855,0.0,33.52998657918013,7.035623639735144,0.0,11.03902169578446,0.0,DL
2023-07-10_18-07-54,2023-07-10_18-07-59,5,1,49.21875,329.6877790178571,4.005301339285714,44.99497767857143,0.0006152343750045475,359.9995593261719,22.49982604980469,359.9973974609375,24565.8,8675.4,0.0,20851.8,141.2,0.0,588.6,0.0,55.807167998385296,23.68248297793118,0.0,60.066130223279735,2.956349099818896,0.0,10.283968105745952,0.0,AH
2023-07-10_18-08-05,2023-07-10_18-08-11,5,1,49.21875,329.6877790178571,4.005301339285714,44.99497767857143,45.0012141418457,4.76074218767053e-05,22.49982604980469,359.9973974609375,24643.0,46380.8,0.0,3802.6,1356.4,0.0,67.8,0.0,72.2744768227346,58.95795111772457,0.0,20.323877582784245,12.464349160706305,0.0,4.1036569057366385,0.0,AV
2023-07-10_18-08-14,2023-07-10_18-08-20,5,1,49.21875,329.6877790178571,4.005301339285714,44.99497767857143,67.50228607177735,4.76074218767053e-05,22.49982604980469,359.9973974609375,24739.0,27173.6,0.0,12380.6,719.4,0.0,351.8,0.0,68.25760030941609,111.7580422162092,0.0,49.80421668895114,8.880315309717329,0.0,5.868560300448483,0.0,AD
2023-07-10_18-08-26,2023-07-10_18-08-31,5,1,49.21875,329.6877790178571,4.005301339285714,44.99497767857143,22.498576278686524,4.76074218767053e-05,22.49982604980469,359.9973974609375,24787.6,27902.8,0.0,12040.8,752.8,0.0,322.6,0.0,24.762067765031254,43.82168413011987,0.0,15.327752607606895,8.363013810822029,0.0,7.606576102294646,0.0,AA
2023-07-10_18-08-41,2023-07-10_18-08-47,5,1,49.21875,329.6877790178571,4.005301339285714,44.99497767857143,9.643554687954747e-05,45.00224487304688,22.49982604980469,359.9973974609375,24782.8,27152.0,0.0,12322.4,310.4,0.0,517.8,0.0,78.58396783059506,40.37449690089029,0.0,38.502727176136496,7.297944916207574,0.0,15.929218436571205,0.0,AR
2023-07-10_18-08-57,2023-07-10_18-09-03,5,1,49.21875,329.6877790178571,4.005301339285714,44.99497767857143,0.0006152343750045475,135.00184814453127,22.49982604980469,359.9973974609375,24735.6,27695.2,0.0,12163.4,1130.2,0.0,155.6,0.0,83.97416269305697,107.56179619177061,0.0,24.96116984438029,16.865349092147483,0.0,5.546169849544819,0.0,AL
2023-07-10_18-09-28,2023-07-10_18-09-33,5,1,49.21875,329.6877790178571,4.005301339285714,44.99497767857143,0.0006152343750045475,4.76074218767053e-05,0.00032958984377273737,45.0005712890625,23084.2,8683.8,0.0,20840.6,153.2,0.0,574.4,0.0,74.45696743757429,45.91121867256411,0.0,69.02941402040148,4.810405388322277,0.0,5.77581163127746,0.0,RH
