start time (s),stop time (s),num samples (#),period per sample (s),C_UV_HWP position (deg),C_QP position (deg),C_PCC position (deg),B_C_HWP position (deg),B_HWP position (deg),B_QWP position (deg),A_HWP position (deg),A_QWP position (deg),A rate (#/s),B rate (#/s),A' rate (#/s),B' rate (#/s),C4 rate (#/s),C5 rate (#/s),C6 rate (#/s),C7 rate (#/s),A rate SEM (#/s),B rate SEM (#/s),A' rate SEM (#/s),B' rate SEM (#/s),C4 rate SEM (#/s),C5 rate SEM (#/s),C6 rate SEM (#/s),C7 rate SEM (#/s),note
2023-07-10_21-07-36,2023-07-10_21-07-51,5,3,44.98744419642857,326.9455915178571,4.005301339285714,0.005022321428571428,0.0027209472656295475,359.9995593261719,0.00032958984377273737,359.9973974609375,40632.0,46928.53333333333,0.0,2095.8,2636.733333333333,0.0,15.533333333333335,0.0,52.12730144133329,29.08829470575483,0.0,12.873573275858153,8.42839117375182,0.0,0.4898979485566355,0.0,
2023-07-10_21-07-52,2023-07-10_21-08-07,5,3,47.352957589285715,326.9455915178571,4.005301339285714,0.005022321428571428,0.0027209472656295475,359.9995593261719,0.00032958984377273737,359.9973974609375,39640.0,45807.73333333333,0.0,2735.066666666667,2542.266666666667,0.0,14.6,0.0,27.505554994501754,46.70241487927109,0.0,15.217460731380632,16.093960219770466,0.0,0.6699917080747262,0.0,
2023-07-10_21-08-08,2023-07-10_21-08-23,5,3,49.72349330357143,326.9455915178571,4.005301339285714,0.005022321428571428,0.0027209472656295475,359.9995593261719,0.00032958984377273737,359.9973974609375,38196.0,44204.26666666668,0.0,3645.6,2447.3333333333335,0.0,14.866666666666665,0.0,64.40790151664433,94.98949649537256,0.0,7.475441272742487,16.032259146275496,0.0,0.7571877794400365,0.0,
2023-07-10_21-08-23,2023-07-10_21-08-38,5,3,52.083984375,326.9455915178571,4.005301339285714,0.005022321428571428,0.0027209472656295475,359.9995593261719,0.00032958984377273737,359.9973974609375,36230.73333333333,41986.6,0.0,4872.733333333334,2309.666666666667,0.0,14.4,0.0,51.91803368986742,43.27950502900324,0.0,12.623346976491144,10.12752026246642,0.0,0.7483314773547882,0.0,
2023-07-10_21-08-39,2023-07-10_21-08-54,5,3,54.459542410714285,326.9455915178571,4.005301339285714,0.005022321428571428,0.0027209472656295475,359.9995593261719,0.00032958984377273737,359.9973974609375,34128.066666666666,39426.933333333334,0.0,6330.666666666666,2158.3999999999996,0.0,14.533333333333331,0.0,67.22502840791046,84.63735713160152,0.0,14.063743772157256,11.383906769353544,0.0,0.9043106644167022,0.0,
2023-07-10_21-08-54,2023-07-10_21-09-10,5,3,56.82505580357143,326.9455915178571,4.005301339285714,0.005022321428571428,0.0027209472656295475,359.9995593261719,0.00032958984377273737,359.9973974609375,31479.933333333338,36364.933333333334,0.0,7902.266666666667,1946.6,0.0,13.6,0.0,28.661511164315908,48.77800050569247,0.0,12.453647390757968,4.34920171474666,0.0,0.39999999999999997,0.0,
2023-07-10_21-09-10,2023-07-10_21-09-25,5,3,59.19810267857143,326.9455915178571,4.005301339285714,0.005022321428571428,0.0027209472656295475,359.9995593261719,0.00032958984377273737,359.9973974609375,28645.2,33079.26666666667,0.0,9670.266666666666,1766.1333333333332,0.0,12.066666666666666,0.0,67.04671671470793,21.179759730040328,0.0,24.595934623429205,10.172730432113308,0.0,0.6271629240742261,0.0,
2023-07-10_21-09-26,2023-07-10_21-09-41,5,3,61.556082589285715,326.9455915178571,4.005301339285714,0.005022321428571428,0.0027209472656295475,359.9995593261719,0.00032958984377273737,359.9973974609375,25694.4,29633.066666666662,0.0,11480.466666666665,1542.7333333333333,0.0,11.2,0.0,28.34438999951186,43.122873538554906,0.0,27.193258968599775,7.344990734431793,0.0,0.8856886837057616,0.0,
2023-07-10_21-09-42,2023-07-10_21-09-57,5,3,63.93666294642857,326.9455915178571,4.005301339285714,0.005022321428571428,0.0027209472656295475,359.9995593261719,0.00032958984377273737,359.9973974609375,22654.8,26017.666666666664,0.0,13393.133333333335,1316.1333333333332,0.0,9.200000000000001,0.0,32.39574732035731,18.241284067862033,0.0,34.92827571530632,8.345724121435529,0.0,0.6377042156569663,0.0,
2023-07-10_21-09-57,2023-07-10_21-10-13,5,3,66.29715401785714,326.9455915178571,4.005301339285714,0.005022321428571428,0.0027209472656295475,359.9995593261719,0.00032958984377273737,359.9973974609375,19624.799999999996,22560.4,0.0,15358.06666666667,1105.8000000000002,0.0,8.266666666666667,0.0,35.16510265084506,40.41099960269332,0.0,40.631870359225104,5.642694391866351,0.0,0.8326663997864531,0.0,
2023-07-10_21-10-13,2023-07-10_21-10-28,5,3,68.66517857142857,326.9455915178571,4.005301339285714,0.005022321428571428,0.0027209472656295475,359.9995593261719,0.00032958984377273737,359.9973974609375,16525.13333333333,19000.4,0.0,17151.6,891.2666666666667,0.0,7.7333333333333325,0.0,18.468170817201507,32.05471017564222,0.0,24.882479333414096,3.7909248358561674,0.0,0.5715476066494081,0.0,
2023-07-10_21-10-29,2023-07-10_21-10-44,5,3,71.03822544642857,326.9455915178571,4.005301339285714,0.005022321428571428,0.0027209472656295475,359.9995593261719,0.00032958984377273737,359.9973974609375,13786.466666666665,15866.0,0.0,18922.200000000004,697.4,0.0,5.8,0.0,40.52908420710564,10.912276470919373,0.0,39.393823542952944,6.3354382467022505,0.0,0.7571877794400365,0.0,
2023-07-10_21-10-44,2023-07-10_21-11-00,5,3,73.40876116071428,326.9455915178571,4.005301339285714,0.005022321428571428,0.0027209472656295475,359.9995593261719,0.00032958984377273737,359.9973974609375,11209.266666666666,12793.2,0.0,20602.133333333335,520.2,0.0,5.733333333333333,0.0,16.482111515215518,37.3133279733188,0.0,23.2452145612816,5.5373479412280355,0.0,0.498887651569859,0.0,
2023-07-10_21-11-00,2023-07-10_21-11-16,5,3,75.77427455357143,326.9455915178571,4.005301339285714,0.005022321428571428,0.0027209472656295475,359.9995593261719,0.00032958984377273737,359.9973974609375,9089.133333333333,10263.133333333335,0.0,22018.333333333336,353.7333333333334,0.0,4.133333333333333,0.0,33.34809673063155,33.9019173499081,0.0,13.063945294844155,7.078449296593457,0.0,0.5011098792790969,0.0,
2023-07-10_21-11-16,2023-07-10_21-11-31,5,3,78.13978794642857,326.9455915178571,4.005301339285714,0.005022321428571428,0.0027209472656295475,359.9995593261719,0.00032958984377273737,359.9973974609375,7187.8,8145.8,0.0,23153.666666666664,228.53333333333336,0.0,3.2,0.0,15.78135327248936,32.12866494442484,0.0,24.151604501564265,5.006218355427799,0.0,0.7644896627453143,0.0,
2023-07-10_21-11-32,2023-07-10_21-11-47,5,3,80.52036830357143,326.9455915178571,4.005301339285714,0.005022321428571428,0.0027209472656295475,359.9995593261719,0.00032958984377273737,359.9973974609375,5800.799999999999,6551.733333333333,0.0,24058.466666666667,121.8,0.0,2.0,0.0,20.156223191196688,14.400385797301183,0.0,31.444943066325717,1.451436070471816,0.0,0.14907119849998599,0.0,
2023-07-10_21-11-48,2023-07-10_21-12-03,5,3,82.87081473214286,326.9455915178571,4.005301339285714,0.005022321428571428,0.0027209472656295475,359.9995593261719,0.00032958984377273737,359.9973974609375,4845.266666666666,5439.0,0.0,24562.666666666664,51.93333333333334,0.0,2.466666666666667,0.0,27.236495124495455,29.358890381696057,0.0,20.522886953079762,0.4876246279442598,0.0,0.29059326290271154,0.0,
2023-07-10_21-12-03,2023-07-10_21-12-19,5,3,85.24888392857143,326.9455915178571,4.005301339285714,0.005022321428571428,0.0027209472656295475,359.9995593261719,0.00032958984377273737,359.9973974609375,4408.8,4914.933333333333,0.0,25038.0,20.133333333333333,0.0,2.2666666666666666,0.0,3.026916289265844,22.92339901110268,0.0,29.081685722193914,1.222929088522943,0.0,0.43969686527576396,0.0,
2023-07-10_21-12-19,2023-07-10_21-12-34,5,3,87.61690848214286,326.9455915178571,4.005301339285714,0.005022321428571428,0.0027209472656295475,359.9995593261719,0.00032958984377273737,359.9973974609375,4423.666666666667,4974.266666666667,0.0,24939.800000000003,23.066666666666666,0.0,2.8,0.0,10.896482612904698,12.65411658973742,0.0,43.116199585151904,1.2445436468396314,0.0,0.4784233364802441,0.0,
2023-07-10_21-12-35,2023-07-10_21-12-50,5,3,89.97739955357143,326.9455915178571,4.005301339285714,0.005022321428571428,0.0027209472656295475,359.9995593261719,0.00032958984377273737,359.9973974609375,5005.533333333334,5613.8,0.0,24574.0,60.46666666666666,0.0,2.0666666666666664,0.0,13.142636299041705,19.174230391624924,0.0,50.34591454240456,4.126607430915725,0.0,0.2666666666666666,0.0,
