start time (s),stop time (s),num samples (#),period per sample (s),C_UV_HWP position (deg),C_QP position (deg),C_PCC position (deg),B_C_HWP position (deg),B_HWP position (deg),B_QWP position (deg),A_HWP position (deg),A_QWP position (deg),A rate (#/s),B rate (#/s),A' rate (#/s),B' rate (#/s),C4 rate (#/s),C5 rate (#/s),C6 rate (#/s),C7 rate (#/s),A rate SEM (#/s),B rate SEM (#/s),A' rate SEM (#/s),B' rate SEM (#/s),C4 rate SEM (#/s),C5 rate SEM (#/s),C6 rate SEM (#/s),C7 rate SEM (#/s),note
2023-07-10_17-24-37,2023-07-10_17-24-52,5,3,44.984933035714285,329.0599888392857,4.0078125,359.9974888392857,9.643554687954747e-05,359.9995593261719,0.00032958984377273737,359.9969091796875,41273.40000000001,47669.46666666667,0.0,2264.866666666667,2672.666666666667,0.0,15.999999999999996,0.0,65.6802354847587,59.01154312693575,0.0,15.04423108333854,13.324997394204482,0.0,0.8096638534327413,0.0,
2023-07-10_17-24-52,2023-07-10_17-25-07,5,3,47.352957589285715,329.0599888392857,4.0078125,359.9974888392857,9.643554687954747e-05,359.9995593261719,0.00032958984377273737,359.9969091796875,40338.4,46373.59999999999,0.0,2958.7333333333336,2608.866666666667,0.0,15.26666666666667,0.0,65.32061100619234,48.21438236321884,0.0,20.743513042234017,20.839759009056575,0.0,0.7986099033807297,0.0,
2023-07-10_17-25-08,2023-07-10_17-25-23,5,3,49.72098214285714,329.0599888392857,4.0078125,359.9974888392857,9.643554687954747e-05,359.9995593261719,0.00032958984377273737,359.9969091796875,38757.53333333334,44559.13333333333,0.0,3929.2666666666664,2474.4000000000005,0.0,15.666666666666666,0.0,59.41787983801216,32.23035146497022,0.0,6.757218362610453,6.676159907544977,0.0,1.1105554165971787,0.0,
2023-07-10_17-25-24,2023-07-10_17-25-39,5,3,52.07896205357143,329.0599888392857,4.0078125,359.9974888392857,9.643554687954747e-05,359.9995593261719,0.00032958984377273737,359.9969091796875,36816.200000000004,42476.99999999999,0.0,5173.133333333334,2329.4666666666667,0.0,15.666666666666668,0.0,40.23522503147382,40.408744928130105,0.0,15.17183062271799,13.264237633576974,0.0,1.0697871023920809,0.0,
2023-07-10_17-25-39,2023-07-10_17-25-55,5,3,54.46205357142857,329.0599888392857,4.0078125,359.9974888392857,9.643554687954747e-05,359.9995593261719,0.00032958984377273737,359.9969091796875,34426.26666666667,39638.0,0.0,6756.333333333333,2188.0000000000005,0.0,14.0,0.0,46.751755760255584,58.40053272207534,0.0,24.734815768691494,17.291616465790575,0.0,0.8498365855987973,0.0,
2023-07-10_17-25-55,2023-07-10_17-26-10,5,3,56.82505580357143,329.0599888392857,4.0078125,359.9974888392857,9.643554687954747e-05,359.9995593261719,0.00032958984377273737,359.9969091796875,31707.2,36466.0,0.0,8398.133333333333,1977.6,0.0,13.866666666666665,0.0,44.89476584191085,49.70054772781055,0.0,27.744589062053524,10.261795381142822,0.0,1.0466878978738385,0.0,
2023-07-10_17-26-11,2023-07-10_17-26-26,5,3,59.200613839285715,329.0599888392857,4.0078125,359.9974888392857,9.643554687954747e-05,359.9995593261719,0.00032958984377273737,359.9969091796875,28925.2,33259.8,0.0,10136.933333333334,1783.4,0.0,14.26666666666667,0.0,43.31084031612501,34.1837518258139,0.0,24.208676130676754,7.937533901939834,0.0,0.7408703590297623,0.0,
2023-07-10_17-26-26,2023-07-10_17-26-42,5,3,61.561104910714285,329.0599888392857,4.0078125,359.9974888392857,9.643554687954747e-05,359.9995593261719,0.00032958984377273737,359.9969091796875,25946.333333333336,29763.93333333333,0.0,12096.533333333331,1549.1333333333334,0.0,11.999999999999998,0.0,38.656895317078195,26.68445240210114,0.0,22.754144921554726,2.546457233971244,0.0,1.3374935098492584,0.0,
2023-07-10_17-26-42,2023-07-10_17-26-57,5,3,63.93666294642857,329.0599888392857,4.0078125,359.9974888392857,9.643554687954747e-05,359.9995593261719,0.00032958984377273737,359.9969091796875,22720.800000000003,26021.73333333333,0.0,14123.333333333334,1338.9333333333334,0.0,11.066666666666666,0.0,49.41632658680045,41.59211998016507,0.0,25.061036601775985,13.045816698594734,0.0,0.5416025603090641,0.0,
2023-07-10_17-26-58,2023-07-10_17-27-13,5,3,66.29715401785714,329.0599888392857,4.0078125,359.9974888392857,9.643554687954747e-05,359.9995593261719,0.00032958984377273737,359.9969091796875,19561.6,22315.066666666666,0.0,15993.533333333331,1111.4666666666667,0.0,8.733333333333333,0.0,42.12447164192237,8.762546560345635,0.0,21.277948940419762,7.063678613552281,0.0,0.42687494916218993,0.0,
2023-07-10_17-27-14,2023-07-10_17-27-29,5,3,68.66768973214286,329.0599888392857,4.0078125,359.9974888392857,9.643554687954747e-05,359.9995593261719,0.00032958984377273737,359.9969091796875,16476.93333333333,18854.0,0.0,17918.133333333335,880.7333333333332,0.0,8.666666666666666,0.0,43.656156495962605,27.47321928310883,0.0,49.78248241656471,12.235830807736564,0.0,0.5477225575051662,0.0,
2023-07-10_17-27-29,2023-07-10_17-27-44,5,3,71.04073660714286,329.0599888392857,4.0078125,359.9974888392857,9.643554687954747e-05,359.9995593261719,0.00032958984377273737,359.9969091796875,13626.333333333334,15494.8,0.0,19759.733333333337,669.3333333333333,0.0,5.866666666666667,0.0,24.788662282942557,33.24214192858223,0.0,55.46684695483517,7.542472332656509,0.0,0.13333333333333322,0.0,
