start time (s),stop time (s),num samples (#),period per sample (s),C_UV_HWP position (deg),C_QP position (deg),C_PCC position (deg),B_C_HWP position (deg),B_HWP position (deg),B_QWP position (deg),A_HWP position (deg),A_QWP position (deg),A rate (#/s),B rate (#/s),A' rate (#/s),B' rate (#/s),C4 rate (#/s),C5 rate (#/s),C6 rate (#/s),C7 rate (#/s),A rate SEM (#/s),B rate SEM (#/s),A' rate SEM (#/s),B' rate SEM (#/s),C4 rate SEM (#/s),C5 rate SEM (#/s),C6 rate SEM (#/s),C7 rate SEM (#/s),note
2023-07-10_20-22-50,2023-07-10_20-22-55,5,1,50.09012276785714,324.79854910714283,4.005301339285714,44.99497767857143,9.643554687954747e-05,4.76074218767053e-05,0.00032958984377273737,359.9980078125,36579.6,7563.2,0.0,19273.4,9.4,0.0,1065.8,0.0,64.77082676637686,24.69493875270801,0.0,37.89406285950347,1.9131126469708992,0.0,9.32416216075203,0.0,HH
2023-07-10_20-23-01,2023-07-10_20-23-07,5,1,50.09012276785714,324.79854910714283,4.005301339285714,44.99497767857143,45.0012141418457,4.76074218767053e-05,0.00032958984377273737,359.9980078125,36641.0,42772.2,0.0,3305.4,2395.2,0.0,12.0,0.0,77.3278733704736,141.9927462936047,0.0,18.538068939347486,19.298704619740676,0.0,1.8708286933869707,0.0,HV
2023-07-10_20-23-10,2023-07-10_20-23-15,5,1,50.09012276785714,324.79854910714283,4.005301339285714,44.99497767857143,67.50228607177735,4.76074218767053e-05,0.00032958984377273737,359.9980078125,36618.8,25087.4,0.0,11356.0,1172.2,0.0,524.2,0.0,63.83369016436382,72.34887697815357,0.0,49.712171547821164,13.558761005342634,0.0,9.074139077620531,0.0,HD
2023-07-10_20-23-22,2023-07-10_20-23-27,5,1,50.09012276785714,324.79854910714283,4.005301339285714,44.99497767857143,22.498576278686524,4.76074218767053e-05,0.00032958984377273737,359.9980078125,36748.4,25613.4,0.0,11098.6,1195.4,0.0,529.2,0.0,54.40919040015207,105.44979848250065,0.0,58.64179396983008,26.14689274082104,0.0,11.642164747159352,0.0,HA
2023-07-10_20-23-37,2023-07-10_20-23-42,5,1,50.09012276785714,324.79854910714283,4.005301339285714,44.99497767857143,9.643554687954747e-05,45.00224487304688,0.00032958984377273737,359.9980078125,36638.6,24975.4,0.0,11111.4,1147.8,0.0,530.8,0.0,28.570264261990996,46.48935361994185,0.0,38.02709560300392,7.611832893594025,0.0,13.954927445171473,0.0,HR
2023-07-10_20-23-53,2023-07-10_20-23-58,5,1,50.09012276785714,324.79854910714283,4.005301339285714,44.99497767857143,0.0006152343750045475,135.00184814453127,0.00032958984377273737,359.9980078125,36780.0,25490.4,0.0,11163.0,1232.8,0.0,541.6,0.0,81.34678850452549,40.27480602063776,0.0,53.949050037975645,15.229576487873848,0.0,9.553009996854394,0.0,HL
2023-07-10_20-24-19,2023-07-10_20-24-24,5,1,50.09012276785714,324.79854910714283,4.005301339285714,44.99497767857143,0.0006152343750045475,359.9995593261719,45.001939392089845,359.9980078125,6205.8,7679.6,0.0,19219.0,223.4,0.0,4.4,0.0,22.902838252059503,31.11687644992665,0.0,57.23460491695561,3.9446165846632044,0.0,1.4,0.0,VH
2023-07-10_20-24-31,2023-07-10_20-24-36,5,1,50.09012276785714,324.79854910714283,4.005301339285714,44.99497767857143,45.0012141418457,4.76074218767053e-05,44.999856567382814,359.9980078125,6184.0,42872.8,0.0,3327.6,9.8,0.0,102.8,0.0,21.206131188880256,51.35893301072365,0.0,27.92239244763958,1.772004514666935,0.0,2.477902338672773,0.0,VV
2023-07-10_20-24-40,2023-07-10_20-24-45,5,1,50.09012276785714,324.79854910714283,4.005301339285714,44.99497767857143,67.50228607177735,4.76074218767053e-05,44.999856567382814,359.9980078125,6179.8,24980.4,0.0,11321.6,112.4,0.0,55.2,0.0,21.036634711854457,67.8303766759407,0.0,46.313712872107324,4.296510211788166,0.0,2.537715508089904,0.0,VD
2023-07-10_20-24-52,2023-07-10_20-24-57,5,1,50.09012276785714,324.79854910714283,4.005301339285714,44.99497767857143,22.498576278686524,4.76074218767053e-05,44.999856567382814,359.9980078125,6187.2,25713.0,0.0,10997.2,134.2,0.0,51.6,0.0,32.24655020308374,39.993749511642434,0.0,23.667276987435624,8.002499609497022,0.0,2.3790754506740637,0.0,VA
