start time (s),stop time (s),num samples (#),period per sample (s),C_UV_HWP position (deg),C_QP position (deg),C_PCC position (deg),B_C_HWP position (deg),B_HWP position (deg),B_QWP position (deg),A_HWP position (deg),A_QWP position (deg),A rate (#/s),B rate (#/s),A' rate (#/s),B' rate (#/s),C4 rate (#/s),C5 rate (#/s),C6 rate (#/s),C7 rate (#/s),A rate SEM (#/s),B rate SEM (#/s),A' rate SEM (#/s),B' rate SEM (#/s),C4 rate SEM (#/s),C5 rate SEM (#/s),C6 rate SEM (#/s),C7 rate SEM (#/s),note
2023-07-10_21-40-56,2023-07-10_21-41-11,5,3,44.984933035714285,327.12890625,4.005301339285714,0.002511160714285714,45.0012141418457,4.76074218767053e-05,45.002462005615236,359.9980078125,4000.933333333333,4822.733333333333,0.0,21353.266666666666,56.06666666666668,0.0,4.333333333333334,0.0,6.538263445968576,19.82854283882484,0.0,30.523470022627603,2.3127665011602203,0.0,0.2788866755113586,0.0,
2023-07-10_21-41-11,2023-07-10_21-41-27,5,3,47.352957589285715,327.12890625,4.005301339285714,0.002511160714285714,45.0012141418457,4.76074218767053e-05,45.002462005615236,359.9980078125,5301.799999999999,6310.0,0.0,20744.199999999997,144.66666666666666,0.0,5.4,0.0,18.017769007288372,24.95484811503449,0.0,59.163952989411975,3.551212625443752,0.0,0.7557189365836422,0.0,
2023-07-10_21-41-27,2023-07-10_21-41-42,5,3,49.72349330357143,327.12890625,4.005301339285714,0.002511160714285714,45.0012141418457,4.76074218767053e-05,45.002462005615236,359.9980078125,7100.0666666666675,8377.866666666667,0.0,19938.066666666666,266.8,0.0,6.666666666666667,0.0,13.407874966269231,20.489455282602815,0.0,20.835173252086033,4.982859509246562,0.0,0.6666666666666666,0.0,
2023-07-10_21-41-43,2023-07-10_21-41-58,5,3,52.081473214285715,327.12890625,4.005301339285714,0.002511160714285714,45.0012141418457,4.76074218767053e-05,45.002462005615236,359.9980078125,9467.266666666666,11115.8,0.0,19018.066666666666,421.0,0.0,6.4,0.0,27.662730643713907,20.51628079788766,0.0,23.269054318748776,7.560129334578585,0.0,0.4136557881996953,0.0,
2023-07-10_21-41-59,2023-07-10_21-42-14,5,3,54.45200892857143,327.12890625,4.005301339285714,0.002511160714285714,45.0012141418457,4.76074218767053e-05,45.002462005615236,359.9980078125,12291.333333333332,14247.466666666669,0.0,17765.600000000002,612.1999999999999,0.0,8.133333333333333,0.0,19.472773014875962,35.31282423646631,0.0,27.464401201070245,5.3089023766165155,0.0,0.910433352249844,0.0,
2023-07-10_21-42-15,2023-07-10_21-42-30,5,3,56.830078125,327.12890625,4.005301339285714,0.002511160714285714,45.0012141418457,4.76074218767053e-05,45.002462005615236,359.9980078125,15575.533333333335,17918.2,0.0,16359.733333333332,847.8,0.0,9.266666666666667,0.0,54.99773732719489,18.39553085821586,0.0,17.560814964637242,5.8372367892122785,0.0,0.5715476066494084,0.0,
2023-07-10_21-42-30,2023-07-10_21-42-46,5,3,59.19810267857143,327.12890625,4.005301339285714,0.002511160714285714,45.0012141418457,4.76074218767053e-05,45.002462005615236,359.9980078125,18848.0,21711.666666666664,0.0,14817.4,1081.3333333333335,0.0,9.333333333333334,0.0,39.367075922230526,41.26970909624707,0.0,37.00786703151411,4.634412344383905,0.0,1.308094458023239,0.0,
2023-07-10_21-42-46,2023-07-10_21-43-01,5,3,61.556082589285715,327.12890625,4.005301339285714,0.002511160714285714,45.0012141418457,4.76074218767053e-05,45.002462005615236,359.9980078125,22560.333333333336,25888.6,0.0,13224.133333333335,1316.9333333333336,0.0,11.733333333333333,0.0,27.293873956540864,35.514848224995355,0.0,33.90650543938586,8.340929870890347,0.0,1.5755069730795295,0.0,
2023-07-10_21-43-02,2023-07-10_21-43-17,5,3,63.929129464285715,327.12890625,4.005301339285714,0.002511160714285714,45.0012141418457,4.76074218767053e-05,45.002462005615236,359.9980078125,26247.533333333336,30186.86666666667,0.0,11589.599999999999,1579.6,0.0,12.2,0.0,51.3849956483192,40.4755893512783,0.0,49.25335859952428,12.421934005799777,0.0,0.7039570693980959,0.0,
2023-07-10_21-43-18,2023-07-10_21-43-33,5,3,66.28459821428571,327.12890625,4.005301339285714,0.002511160714285714,45.0012141418457,4.76074218767053e-05,45.002462005615236,359.9980078125,29909.0,34398.4,0.0,10028.733333333334,1870.5333333333335,0.0,12.333333333333332,0.0,41.349190506653684,41.069507477499805,0.0,24.155606664568523,18.010984302795773,0.0,0.596284793999944,0.0,
