start,stop,num_samp,samp_period,C_UV_HWP,C_QP,C_PCC,B_C_HWP,B_C_QWP,B_HWP,B_QWP,A_HWP,A_QWP,A,B,Ap,Bp,C4,C5,C6,C7,A_SEM,B_SEM,Ap_SEM,Bp_SEM,C4_SEM,C5_SEM,C6_SEM,C7_SEM,note
2023-07-17_11-41-07,2023-07-17_11-41-32,5,5,-3.0089464285714485,-0.007533482142832781,4.0078125,-0.002511160714277594,0.0,0.0,0.0,0.0005175781250272848,-0.0028481445312422693,4555.280000000001,58792.0,0.0,713.44,54.160000000000004,0.0,0.0,0.0,17.747856208567814,15.597820360550218,0.0,6.326578854325613,0.7984985911070854,0.0,0.0,0.0,
2023-07-17_11-41-32,2023-07-17_11-41-58,5,5,-2.413801339285726,-0.007533482142832781,4.0078125,-0.002511160714277594,0.0,0.0,0.0,0.0005175781250272848,-0.0028481445312422693,4377.759999999999,58765.96,0.0,717.56,45.08,0.0,0.08,0.0,10.062087258615877,27.008250591253532,0.0,5.977424194416862,1.9530488985173926,0.0,0.048989794855663564,0.0,
2023-07-17_11-41-58,2023-07-17_11-42-23,5,5,-1.8086116071428933,-0.007533482142832781,4.0078125,-0.002511160714277594,0.0,0.0,0.0,0.0005175781250272848,-0.0028481445312422693,4289.72,58683.44,0.0,707.9599999999999,38.2,0.0,0.0,0.0,17.970820793720133,21.46973684049232,0.0,5.579390647732056,0.7266360849833969,0.0,0.0,0.0,
2023-07-17_11-42-24,2023-07-17_11-42-49,5,5,-1.2109553571428933,-0.007533482142832781,4.0078125,-0.002511160714277594,0.0,0.0,0.0,0.0005175781250272848,-0.0028481445312422693,4240.360000000001,58723.92,0.0,715.1600000000001,29.839999999999996,0.0,0.0,0.0,8.13225675935036,63.77452783047495,0.0,4.632666618698134,0.44452221541785714,0.0,0.0,0.0,
2023-07-17_11-42-49,2023-07-17_11-43-15,5,5,-0.6132991071428933,-0.007533482142832781,4.0078125,-0.002511160714277594,0.0,0.0,0.0,0.0005175781250272848,-0.0028481445312422693,4214.280000000001,58496.56000000001,0.0,699.6400000000001,28.439999999999998,0.0,0.0,0.0,15.453103248215248,8.45373290327966,0.0,6.872961515969661,1.1634431657799194,0.0,0.0,0.0,
2023-07-17_11-43-15,2023-07-17_11-43-40,5,5,-0.010620535714281232,-0.007533482142832781,4.0078125,-0.002511160714277594,0.0,0.0,0.0,0.0005175781250272848,-0.0028481445312422693,4209.92,58637.44,0.0,713.6400000000001,29.52,0.0,0.0,0.0,15.425640991543924,16.498169595443017,0.0,8.20399902486586,1.4402777509911062,0.0,0.0,0.0,
2023-07-17_11-43-41,2023-07-17_11-44-06,5,5,0.5820133928571067,-0.007533482142832781,4.0078125,-0.002511160714277594,0.0,0.0,0.0,0.0005175781250272848,-0.0028481445312422693,4230.839999999999,58539.880000000005,0.0,704.44,31.240000000000002,0.0,0.0,0.0,9.936075684091797,33.99285807342517,0.0,5.285981460429092,0.5706137047074847,0.0,0.0,0.0,
2023-07-17_11-44-07,2023-07-17_11-44-32,5,5,1.1646026785714285,-0.007533482142832781,4.0078125,-0.002511160714277594,0.0,0.0,0.0,0.0005175781250272848,-0.0028481445312422693,4307.640000000001,58463.92,0.0,711.1600000000001,36.32,0.0,0.0,0.0,16.618712344823862,31.09550449823922,0.0,5.103489002633391,2.1481154531356075,0.0,0.0,0.0,
2023-07-17_11-44-33,2023-07-17_11-44-58,5,5,1.7748147321428571,-0.007533482142832781,4.0078125,-0.002511160714277594,0.0,0.0,0.0,0.0005175781250272848,-0.0028481445312422693,4426.96,58377.240000000005,0.0,717.64,46.4,0.0,0.0,0.0,19.20337470342119,33.69904449683983,0.0,9.485652323377657,0.8414273587185056,0.0,0.0,0.0,
2023-07-17_11-44-59,2023-07-17_11-45-24,5,5,2.3800044642857143,-0.007533482142832781,4.0078125,-0.002511160714277594,0.0,0.0,0.0,0.0005175781250272848,-0.0028481445312422693,4577.36,58413.36,0.0,732.36,58.6,0.0,0.0,0.0,28.02123480505459,80.27112556828898,0.0,10.359034704063905,2.1279097725232616,0.0,0.0,0.0,
2023-07-17_11-45-24,2023-07-17_11-45-50,5,5,2.9751495535714287,-0.007533482142832781,4.0078125,-0.002511160714277594,0.0,0.0,0.0,0.0005175781250272848,-0.0028481445312422693,4758.879999999999,58372.119999999995,0.0,708.7199999999999,69.24000000000001,0.0,0.04,0.0,6.1213070499690385,20.92812461736579,0.0,3.352372294361115,0.9108238029388559,0.0,0.04,0.0,
