,Chi Theory,Chi Actual
0,0.001,0.151+/-0.007
1,0.31495926535897933,0.247+/-0.004
2,0.6289185307179587,0.6036+/-0.0022
3,0.942877796076938,0.948+/-0.007
4,1.2568370614359172,1.289+/-0.005
5,1.5707963267948966,1.618+/-0.004
