sample,time,C0 (A),C0 (A) uncertainty,C1 (B),C1 (B) uncertainty,C2 (A'),C2 (A') uncertainty,C3 (B'),C3 (B') uncertainty,C4,C4 uncertainty,C5,C5 uncertainty,C6,C6 uncertainty,C7,C7 uncertainty
2568,1685578402.7559414,10183.0,76.28965271326847,11833.0,117.55896865450593,0.0,0.0,21152.0,131.20636840912528,463.0,20.168732676541122,0.0,0.0,6.0,2.6666666666666665,0.0,0.0
2569,1685578403.855943,10144.0,131.12504634042185,11879.0,128.28310705449707,0.0,0.0,21407.0,154.48157027799644,437.0,19.32471072084766,0.0,0.0,7.0,2.1343747458109497,0.0,0.0
2570,1685578404.9579458,10141.0,105.49828855905147,11810.0,125.59193180030846,0.0,0.0,21241.0,91.94744875924145,427.0,18.442101591497405,0.0,0.0,5.0,1.6666666666666665,0.0,0.0
2571,1685578406.0579474,10186.0,122.67572430327579,11785.0,115.43396380615194,0.0,0.0,21639.0,121.45826901084631,451.0,15.162087220725542,0.0,0.0,9.0,4.8189440982669876,0.0,0.0
2572,1685578407.159949,10090.0,139.65831319489877,11774.0,110.51596164255086,0.0,0.0,21520.0,132.29596449711616,478.0,18.18424226264781,0.0,0.0,6.0,2.2110831935702664,0.0,0.0
summary,,10148.8,17.456803831171385,11816.2,18.73339264522046,0.0,0.0,21391.8,88.88723192900092,451.2,9.068627239003707,0.0,0.0,6.6,0.6782329983125267,0.0,0.0
