sample,time,C0 (A),C0 (A) uncertainty,C1 (B),C1 (B) uncertainty,C2 (A'),C2 (A') uncertainty,C3 (B'),C3 (B') uncertainty,C4,C4 uncertainty,C5,C5 uncertainty,C6,C6 uncertainty,C7,C7 uncertainty
2456,1685578278.7640095,10203.0,94.36395262787352,11613.0,126.92123541787637,0.0,0.0,21471.0,187.38225932865444,491.0,21.26290457842275,0.0,0.0,13.0,1.5275252316519468,0.0,0.0
2457,1685578279.8590114,10263.0,100.17817460238865,11736.0,64.38081149604194,0.0,0.0,21193.0,152.57821309450148,451.0,16.01735170231195,0.0,0.0,9.0,2.7688746209726918,0.0,0.0
2458,1685578280.990013,10140.0,51.294357497790244,11554.0,117.81529800685664,0.0,0.0,21564.0,143.31937916570965,485.0,18.15060452008264,0.0,0.0,8.0,2.9059326290271152,0.0,0.0
2459,1685578282.0620148,10235.0,66.55407158427232,11759.0,141.89550145558994,0.0,0.0,21431.0,207.66666666666666,454.0,28.44878439113582,0.0,0.0,13.0,3.6666666666666665,0.0,0.0
2460,1685578283.1600194,10256.0,83.30932987633761,11812.0,139.9666626974676,0.0,0.0,21477.0,212.6345325774824,488.0,17.048949136725895,0.0,0.0,11.0,3.144660377352201,0.0,0.0
summary,,10219.4,22.424540129063963,11694.8,47.995208094142065,0.0,0.0,21427.2,62.440691860356566,473.8,8.76013698523031,0.0,0.0,10.8,1.019803902718557,0.0,0.0
