sample,time,C0 (A),C0 (A) uncertainty,C1 (B),C1 (B) uncertainty,C2 (A'),C2 (A') uncertainty,C3 (B'),C3 (B') uncertainty,C4,C4 uncertainty,C5,C5 uncertainty,C6,C6 uncertainty,C7,C7 uncertainty
2578,1685578413.857048,10201.0,79.5745632165902,11944.0,130.12984968014746,0.0,0.0,21568.0,117.80209392592872,464.0,25.699113689861846,0.0,0.0,7.0,3.0,0.0,0.0
2579,1685578414.9580495,10419.0,103.16599353576846,12106.0,108.29178690515319,0.0,0.0,21082.0,107.88677192110049,525.0,18.089284734953512,0.0,0.0,6.0,2.2110831935702664,0.0,0.0
2580,1685578416.053054,10140.0,103.9016629104441,11994.0,109.61751684835775,0.0,0.0,21668.0,207.20253108707163,508.0,28.666666666666668,0.0,0.0,8.0,2.9059326290271152,0.0,0.0
2581,1685578417.1560576,10102.0,92.81762284777128,12013.0,62.92941371974724,0.0,0.0,21587.0,202.8631175064714,446.0,18.451136670797396,0.0,0.0,7.0,2.6034165586355513,0.0,0.0
2582,1685578418.2680595,10339.0,125.56936993816075,11846.0,77.2183052563747,0.0,0.0,21509.0,146.82907674496144,457.0,11.742609969205693,0.0,0.0,5.0,2.23606797749979,0.0,0.0
summary,,10240.2,60.16926125522899,11980.6,42.66802081184455,0.0,0.0,21482.8,103.37862448301388,480.0,15.411035007422441,0.0,0.0,6.6,0.5099019513592784,0.0,0.0
