sample,time,C0 (A),C0 (A) uncertainty,C1 (B),C1 (B) uncertainty,C2 (A'),C2 (A') uncertainty,C3 (B'),C3 (B') uncertainty,C4,C4 uncertainty,C5,C5 uncertainty,C6,C6 uncertainty,C7,C7 uncertainty
2446,1685578267.757986,10249.0,144.50259513240584,11888.0,108.51318404282085,0.0,0.0,21000.0,186.1242118108824,452.0,19.595917942265423,0.0,0.0,15.0,6.708203932499368,0.0,0.0
2447,1685578268.863988,10201.0,94.33333333333331,11835.0,117.11580214091994,0.0,0.0,21223.0,241.32988026995565,403.0,15.567059238447492,0.0,0.0,11.0,2.7688746209726913,0.0,0.0
2448,1685578269.9649894,10273.0,152.23556308125464,11847.0,115.68203548232255,0.0,0.0,21348.0,119.15256326799405,460.0,18.196458751941574,0.0,0.0,12.0,2.9059326290271152,0.0,0.0
2449,1685578271.060992,10330.0,131.2588621346722,11768.0,113.62511459473502,0.0,0.0,21295.0,76.51071094225232,422.0,18.0,0.0,0.0,14.0,2.6666666666666665,0.0,0.0
2450,1685578272.1609933,10310.0,156.2618884366171,11839.0,94.74468615999292,0.0,0.0,21222.0,140.9633522113697,449.0,28.497563248655332,0.0,0.0,18.0,3.590109871423003,0.0,0.0
summary,,10272.6,22.778498633579872,11835.4,19.30958311305555,0.0,0.0,21217.6,59.32672247815482,437.2,10.674268124794317,0.0,0.0,14.0,1.224744871391589,0.0,0.0
